QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MINAPPLY,MINA_PLY,GFTCMIN,GFTCMIN_,MIN_MO,MIN_MO_,MINPURX,MINPURX_,MINRENTX,MINR_NTX,MNAPPL1,MNAPPL1_,MNAPPL2,MNAPPL2_,MNAPPL3,MNAPPL3_,MNAPPL4,MNAPPL4_,MNAPPL5,MNAPPL5_,MNAPPL6,MNAPPL6_,MNAPPL7,MNAPPL7_,MNAPPL8,MNAPPL8_,MNAPPL9,MNAPPL9_,INSTLSCR,INST_SCR,INSTLLEX,INST_LEX,TVPURCH,APBGRPON,APBPURCH,APBP_RCH
20171,03390454,1,0,1,500,D,1,D,12,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390464,2,0,1,310,D,1,D,10,D,189,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390504,1,0,1,655,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390504,2,0,1,655,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390504,3,0,1,640,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03390504,4,0,1,660,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390504,5,0,1,470,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390524,1,0,1,620,D,1,D,10,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390524,2,0,2,645,D,1,D,10,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390574,2,0,1,500,D,1,D,12,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390574,3,0,2,650,D,1,D,10,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390574,4,0,2,750,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390614,1,0,1,660,D,1,D,12,D,265,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390614,2,0,1,660,D,1,D,12,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390614,3,0,1,460,D,1,D,12,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390614,4,0,1,425,D,1,D,12,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03390614,5,0,1,470,D,1,D,12,D,101,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390614,6,0,2,650,D,1,D,10,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390624,1,0,1,660,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390684,1,0,1,470,D,1,D,12,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390704,1,0,1,230,D,1,D,12,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390714,1,0,1,230,D,3,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390714,2,0,1,500,D,1,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390714,3,0,2,500,D,1,D,10,D,1053,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390804,1,0,1,330,D,1,D,11,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390804,2,0,2,660,D,1,D,10,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390814,1,0,1,230,D,3,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390814,2,0,1,700,D,1,D,12,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390814,3,0,1,640,D,1,D,12,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390814,4,0,1,365,D,1,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03390894,1,0,1,230,D,1,D,12,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390894,2,0,1,320,D,1,D,11,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390954,1,0,1,230,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03390954,2,0,1,460,D,2,D,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391024,1,0,1,900,D,1,D,12,D,,H,,A,900,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391024,1,1,1,230,D,1,D,12,D,35,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391024,1,2,1,240,D,1,D,12,D,32,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391024,1,3,1,270,D,1,D,12,D,38,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391024,1,4,1,310,D,1,D,12,D,80,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391024,1,5,1,330,D,1,D,12,D,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391024,1,6,1,350,D,1,D,12,D,36,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391024,1,7,1,490,D,1,D,12,D,62,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391024,1,8,1,500,D,1,D,12,D,118,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391024,1,9,1,645,D,1,D,12,D,45,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391024,1,10,1,650,D,1,D,12,D,50,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391024,1,11,1,655,D,1,D,12,D,119,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391024,1,12,1,660,D,1,D,12,D,80,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391024,1,13,1,700,D,1,D,12,D,127,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391024,1,14,1,750,D,1,D,12,D,13,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391024,2,0,1,650,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391024,3,0,1,650,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391024,4,0,1,650,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391024,5,0,1,640,D,1,D,12,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03391024,6,0,1,460,D,1,D,12,D,816,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391024,7,0,2,230,D,1,D,10,D,94,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391024,8,0,2,650,D,1,D,10,D,152,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391064,1,0,1,240,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391064,2,0,1,620,D,1,D,12,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391064,3,0,1,660,D,1,D,11,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391064,4,0,1,460,D,1,D,12,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391064,5,0,1,310,D,1,D,10,D,1055,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391064,6,0,1,470,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391134,1,0,2,540,D,1,D,10,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391154,2,0,1,540,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391154,3,0,1,540,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,0,1,900,D,1,D,12,D,,H,,A,900,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,1,1,230,D,1,D,12,D,43,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,2,1,240,D,1,D,12,D,39,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,3,1,260,D,1,D,12,D,114,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,4,1,270,D,1,D,12,D,47,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,5,1,280,D,1,D,12,D,135,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,6,1,300,D,1,D,12,D,165,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,7,1,310,D,1,D,12,D,99,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,8,1,320,D,1,D,12,D,104,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,9,1,330,D,1,D,12,D,31,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,10,1,340,D,1,D,12,D,209,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,11,1,350,D,1,D,12,D,44,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,12,1,365,D,1,D,12,D,627,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,13,1,390,D,1,D,12,D,62,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,14,1,395,D,1,D,12,D,83,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,15,1,425,D,1,D,12,D,57,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,16,1,440,D,1,D,12,D,67,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,17,1,460,D,1,D,12,D,55,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,18,1,470,D,1,D,12,D,88,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,19,1,480,D,1,D,12,D,125,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,20,1,490,D,1,D,12,D,77,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,21,1,500,D,1,D,12,D,146,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,22,1,510,D,1,D,12,D,94,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,23,1,520,D,1,D,12,D,229,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,24,1,540,D,1,D,12,D,99,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,25,1,550,D,1,D,12,D,104,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,26,1,560,D,1,D,12,D,250,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,27,1,570,D,1,D,12,D,104,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,28,1,620,D,1,D,12,D,114,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,29,1,640,D,1,D,12,D,45,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,30,1,645,D,1,D,12,D,56,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,31,1,650,D,1,D,12,D,62,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,32,1,655,D,1,D,12,D,155,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,33,1,660,D,1,D,12,D,99,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,34,1,700,D,1,D,12,D,156,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391184,1,35,1,750,D,1,D,12,D,16,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391194,1,0,1,230,D,1,D,10,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391194,2,0,1,365,D,1,D,10,D,324,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03391194,3,0,1,440,D,1,D,12,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03391194,4,0,1,365,D,3,D,11,D,432,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03391254,1,0,1,640,D,1,D,11,D,980,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03391284,1,0,1,660,D,2,D,11,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391284,2,0,1,365,D,1,D,11,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,400,D,,,,A
20171,03391284,3,0,1,510,D,2,D,,A,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391314,2,0,1,310,D,1,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391314,3,0,1,365,D,1,D,12,D,2300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03391324,2,0,1,320,D,1,D,10,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391324,3,0,1,320,D,1,D,10,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391324,4,0,1,350,D,1,D,12,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391324,5,0,1,350,D,1,D,10,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391394,1,0,1,645,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391394,2,0,1,640,D,1,D,11,D,1150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03391394,3,0,1,510,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391434,1,0,1,230,D,1,D,11,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391434,2,0,1,650,D,1,D,12,D,216,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391434,3,0,2,655,D,1,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391444,1,0,1,260,D,1,D,12,D,176,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391484,1,0,1,640,D,3,D,12,D,481,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03391484,2,0,1,440,D,1,D,10,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03391504,1,0,1,240,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391504,2,0,2,230,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391594,1,0,1,440,D,1,D,12,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03391674,1,0,2,470,D,1,D,10,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391754,1,0,1,240,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391814,1,0,1,510,D,1,D,12,D,716,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391854,1,0,1,240,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03391894,1,0,1,365,D,1,D,11,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03391924,1,0,1,640,D,1,D,11,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03391924,2,0,2,645,D,1,D,10,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392044,1,0,1,230,D,1,D,12,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392044,2,0,1,365,D,1,D,10,D,213,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03392124,1,0,1,230,D,1,D,11,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392124,2,0,1,230,D,1,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392124,3,0,1,230,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392124,4,0,1,645,D,1,D,12,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392124,5,0,1,390,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392124,6,0,1,500,D,1,D,11,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392184,1,0,1,640,D,1,D,12,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03392204,1,0,1,230,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392204,2,0,1,655,D,1,D,11,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392204,3,0,1,640,D,1,D,12,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03392234,2,0,1,260,D,1,D,11,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392234,3,0,1,700,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392374,2,0,1,660,D,1,D,12,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392374,3,0,1,480,D,1,D,11,D,449,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392384,3,0,1,660,D,1,D,11,D,456,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392464,1,0,1,645,D,1,D,10,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392464,2,0,1,645,D,1,D,12,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392474,1,0,1,300,D,1,D,12,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392504,1,0,1,230,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392504,2,0,1,650,D,1,D,12,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392504,3,0,1,645,D,1,D,12,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392614,1,0,1,230,D,1,D,12,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392614,2,0,1,640,D,1,D,12,D,1250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03392624,1,0,1,700,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392774,1,0,1,270,D,3,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392774,2,0,1,230,D,3,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392774,3,0,1,645,D,1,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392774,4,0,1,460,D,3,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392804,1,0,1,640,D,1,D,12,D,31,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03392804,2,0,1,390,D,1,D,11,D,134,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03392804,3,0,2,645,D,1,D,10,D,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392874,1,0,1,640,D,1,D,11,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03392874,2,0,1,645,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392874,3,0,1,540,D,3,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392894,1,0,1,660,D,1,D,12,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392894,2,0,1,480,D,1,D,10,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03392994,2,0,1,460,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03393014,1,0,1,240,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03393014,2,0,1,320,D,1,D,11,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03393014,3,0,1,540,D,1,D,12,D,82,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03393014,4,0,1,570,D,1,D,11,D,179,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03393024,1,0,1,640,D,1,D,12,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03393034,1,0,1,230,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03393034,2,0,1,640,D,1,D,12,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03393104,1,0,1,640,D,1,D,11,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03393104,2,0,1,640,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03393104,3,0,1,640,D,1,D,11,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03393184,2,0,1,645,D,1,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03393244,1,0,1,350,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03393254,1,0,1,500,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03393274,1,0,1,260,D,1,D,12,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03393294,1,0,1,310,D,1,D,10,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03393324,1,0,1,645,D,1,D,11,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03393444,1,0,2,660,D,1,D,10,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03393504,1,0,1,230,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03393504,2,0,1,320,D,1,D,11,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03393504,3,0,1,365,D,1,D,11,D,329,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03393544,1,0,1,645,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
