QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,QFCD3MCX,QFCD_MCX,FONPURCH,INTAWAY,INTAWAY_,INTAWYX,INTAWYX_,FONCARDX,FONC_RDX
20174,03693092,39,0,1,,A,,2,D,,A,,A
20174,03693132,30,0,1,,A,,2,D,,A,,A
20174,03693142,23,0,1,,A,,2,D,,A,,A
20174,03693162,16,0,1,,A,,2,D,,A,,A
20174,03693192,7,0,1,,A,,2,D,,A,,A
20174,03693212,33,0,1,,A,,2,D,,A,,A
20174,03693222,30,0,1,,A,,2,D,,A,,A
20174,03693232,17,0,1,,A,,2,D,,A,,A
20174,03693242,66,0,1,,A,,2,D,,A,,A
20174,03693272,38,0,1,,A,,2,D,,A,,A
20174,03693292,32,0,1,,A,,2,D,,A,,A
20174,03693302,20,0,1,,A,,2,D,,A,,A
20174,03693332,36,0,1,,A,,2,D,,A,,A
20174,03693342,23,0,1,,A,,2,D,,A,,A
20174,03693352,99,0,1,,A,,2,D,,A,,A
20174,03693362,37,0,1,,A,,2,D,,A,,A
20174,03693372,71,0,1,,A,,2,D,,A,,A
20174,03693422,12,0,1,,A,,2,D,,A,,A
20174,03693432,36,0,1,,A,,2,D,,A,,A
20174,03693472,21,0,1,,A,,2,D,,A,64,D
20174,03693502,10,0,1,,A,,2,D,,A,,A
20174,03693512,46,0,1,,A,,2,D,,A,,A
20174,03693532,27,0,1,,A,,2,D,,A,,A
20174,03693552,24,0,1,,A,,2,D,,A,,A
20174,03693562,18,0,1,,A,,2,D,,A,,A
20174,03693572,16,0,1,,A,,2,D,,A,,A
20174,03693582,23,0,1,,A,,1,D,65,D,,A
20174,03693592,29,0,1,,A,,2,D,,A,,A
20174,03693602,31,0,1,,A,,2,D,,A,,A
20174,03693612,30,0,1,,A,,2,D,,A,,A
20174,03693642,37,0,1,,A,,2,D,,A,,A
20174,03693653,16,0,1,,A,,2,D,,A,,A
20174,03693662,28,0,1,,A,,2,D,,A,,A
20174,03693682,43,0,1,,A,,2,D,,A,,A
20174,03693692,48,0,1,,A,,2,D,,A,,A
20174,03693712,22,0,1,,A,,2,D,,A,,A
20174,03693752,24,0,1,,A,,2,D,,A,,A
20174,03693762,21,0,1,,A,,2,D,,A,,A
20174,03693772,43,0,1,,A,,2,D,,A,,A
20174,03693782,23,0,1,,A,,2,D,,A,,A
20174,03693792,27,0,1,,A,,2,D,,A,,A
20174,03693802,28,0,1,,A,,2,D,,A,,A
20174,03693842,15,0,1,,A,,2,D,,A,,A
20174,03693892,10,0,1,,A,,2,D,,A,,A
20174,03693902,19,0,1,,A,,2,D,,A,,A
20174,03693962,33,0,1,,A,,2,D,,A,,A
20174,03693982,14,0,1,,A,,2,D,,A,,A
20174,03693992,11,0,1,,A,,2,D,,A,,A
20174,03694052,52,0,1,,A,,2,D,,A,,A
20174,03694072,28,0,1,,A,,2,D,,A,,A
20174,03694092,47,0,1,,A,,2,D,,A,,A
20174,03694102,22,0,1,,A,,2,D,,A,,A
20174,03694112,34,0,1,,A,,2,D,,A,,A
20174,03694122,23,0,1,,A,,2,D,,A,,A
20174,03694152,13,0,1,,A,,2,D,,A,,A
20174,03694212,32,0,1,,A,,2,D,,A,,A
20174,03694222,14,0,1,,A,,2,D,,A,,A
20174,03694302,19,0,1,,A,,2,D,,A,,A
20174,03694312,19,0,1,,A,,2,D,,A,,A
20174,03694342,33,0,1,,A,,2,D,,A,,A
20174,03694352,16,0,1,,A,,2,D,,A,,A
20174,03694442,12,0,1,,A,,2,D,,A,,A
20174,03694462,51,0,1,,A,,2,D,,A,,A
20174,03694472,8,0,1,,A,,2,D,,A,,A
20174,03694482,24,0,1,,A,,2,D,,A,,A
20174,03694492,13,0,1,,A,,2,D,,A,,A
20174,03694502,16,0,1,,A,,2,D,,A,,A
20174,03694532,45,0,1,,A,,2,D,,A,,A
20174,03694542,36,0,1,,A,,2,D,,A,,A
20174,03694552,19,0,1,,A,,2,D,,A,,A
20174,03694562,28,0,1,,A,,2,D,,A,,A
20174,03694582,37,0,1,,A,,2,D,,A,,A
20174,03694602,15,0,1,,A,,2,D,,A,,A
20174,03694642,22,0,1,,A,,2,D,,A,,A
20174,03694652,27,0,1,,A,,2,D,,A,,A
20174,03694682,27,0,1,,A,,2,D,,A,,A
20174,03694712,33,0,1,,A,,1,D,10,D,,A
20174,03694732,41,0,1,,A,,2,D,,A,,A
20174,03694742,22,0,1,,A,,2,D,,A,,A
20174,03694782,49,0,1,,A,,2,D,,A,,A
20174,03694802,24,0,1,,A,,2,D,,A,,A
20174,03694812,28,0,1,,A,,2,D,,A,,A
20174,03694824,19,0,1,,A,,2,D,,A,,A
20174,03694832,10,0,1,,A,,2,D,,A,30,D
20174,03694852,38,0,1,,A,,2,D,,A,,A
20174,03694882,28,0,1,,A,,2,D,,A,,A
20174,03694892,17,0,1,,A,,2,D,,A,,A
20174,03694902,73,0,1,,A,,2,D,,A,,A
20174,03694932,37,0,1,,A,,2,D,,A,,A
20174,03694972,34,0,1,,A,,2,D,,A,,A
20174,03694992,32,0,1,,A,,2,D,,A,,A
20174,03695002,27,0,1,,A,,2,D,,A,,A
20174,03695012,35,0,1,,A,,2,D,,A,,A
20174,03695032,37,0,1,,A,,2,D,,A,,A
20174,03695043,25,0,1,,A,,2,D,,A,,A
20174,03695062,16,0,1,,A,,2,D,,A,,A
20174,03695092,43,0,1,,A,,2,D,,A,,A
20174,03695132,10,0,1,,A,,2,D,,A,,A
20174,03695182,30,0,1,,A,,2,D,,A,,A
20174,03695192,25,0,1,,A,,2,D,,A,,A
20174,03695222,39,0,1,,A,,2,D,,A,,A
20174,03695232,26,0,1,,A,,2,D,,A,,A
20174,03695242,42,0,1,,A,,2,D,,A,,A
20174,03695262,37,0,1,,A,,2,D,,A,,A
20174,03695272,18,0,1,,A,,2,D,,A,,A
20174,03695302,24,0,1,,A,,2,D,,A,,A
20174,03695322,21,0,1,,A,,2,D,,A,,A
20174,03695362,52,0,1,,A,,2,D,,A,,A
20174,03695372,13,0,1,,A,,2,D,,A,,A
20174,03695392,15,0,1,,A,,2,D,,A,,A
20174,03695412,16,0,1,,A,,2,D,,A,,A
20174,03695422,22,0,1,,A,,2,D,,A,,A
20174,03695472,26,0,1,,A,,2,D,,A,,A
20174,03695502,19,0,1,,A,,2,D,,A,,A
20174,03695512,19,0,1,,A,,2,D,,A,,A
20174,03695532,50,0,1,,A,,2,D,,A,,A
20174,03695592,20,0,1,,A,,2,D,,A,,A
20174,03695602,22,0,1,,A,,2,D,,A,,A
20174,03695632,19,0,1,,A,,2,D,,A,,A
20174,03695674,18,0,1,,A,,2,D,,A,,A
20174,03695682,32,0,1,,A,,2,D,,A,,A
20174,03695702,47,0,1,,A,,2,D,,A,,A
20174,03695722,25,0,1,,A,,2,D,,A,50,D
20174,03695762,33,0,1,,A,,2,D,,A,,A
20174,03695772,14,0,1,,A,,2,D,,A,,A
20174,03695782,29,0,1,,A,,2,D,,A,,A
20174,03695832,19,0,1,,A,,2,D,,A,,A
20174,03695842,63,0,1,,A,,2,D,,A,,A
20174,03695862,15,0,1,,A,,1,D,120,D,,A
20174,03695872,42,0,1,,A,,2,D,,A,,A
20174,03695922,24,0,1,,A,,2,D,,A,,A
20174,03695932,13,0,1,,A,,2,D,,A,,A
20174,03695962,11,0,1,,A,,2,D,,A,,A
20174,03695972,34,0,1,,A,,2,D,,A,,A
20174,03696012,41,0,1,,A,,2,D,,A,,A
20174,03696032,22,0,1,,A,,2,D,,A,,A
20174,03696042,33,0,1,,A,,2,D,,A,,A
20174,03696062,14,0,1,,A,,2,D,,A,,A
20174,03696072,41,0,1,,A,,2,D,,A,,A
20174,03696092,18,0,1,,A,,2,D,,A,,A
20174,03696112,20,0,1,,A,,2,D,,A,,A
20174,03696122,15,0,1,,A,,2,D,,A,,A
20174,03696172,37,0,1,,A,,2,D,,A,,A
20174,03696182,16,0,1,,A,,2,D,,A,,A
20174,03696192,15,0,1,,A,,2,D,,A,,A
20174,03696212,12,0,1,,A,,2,D,,A,,A
20174,03696232,23,0,1,,A,,2,D,,A,,A
20174,03696242,71,0,1,,A,,2,D,,A,,A
20174,03696252,7,0,1,,A,,2,D,,A,,A
20174,03696282,22,0,1,,A,,2,D,,A,,A
20174,03696322,16,0,1,,A,,2,D,,A,,A
20174,03696332,26,0,1,,A,,2,D,,A,,A
20174,03696412,24,0,1,,A,,2,D,,A,,A
20174,03696424,19,0,1,,A,,2,D,,A,,A
20174,03696482,43,0,1,,A,,2,D,,A,,A
20174,03696532,17,0,1,,A,,2,D,,A,,A
20174,03696542,25,0,1,,A,,2,D,,A,,A
20174,03696562,37,0,1,,A,,2,D,,A,,A
20174,03696572,12,0,1,,A,,2,D,,A,,A
20174,03696592,8,0,1,,A,,2,D,,A,,A
20174,03696612,17,0,1,,A,,2,D,,A,,A
20174,03696622,7,0,1,,A,,2,D,,A,,A
20174,03696632,20,0,1,,A,,2,D,,A,,A
20174,03696642,16,0,1,,A,,2,D,,A,,A
20174,03696662,45,0,1,,A,,2,D,,A,,A
20174,03696672,29,0,1,,A,,2,D,,A,,A
20174,03696682,53,0,1,,A,,2,D,,A,,A
20174,03696692,59,0,1,,A,,2,D,,A,,A
20174,03696702,13,0,1,,A,,2,D,,A,,A
20174,03696732,17,0,1,,A,,2,D,,A,,A
20174,03696782,14,0,1,,A,,2,D,,A,,A
20174,03696792,39,0,1,,A,,2,D,,A,,A
20174,03696802,7,0,1,,A,,2,D,,A,,A
20174,03696812,37,0,1,,A,,2,D,,A,,A
20174,03696822,14,0,1,,A,,2,D,,A,,A
20174,03696862,29,0,1,,A,,2,D,,A,,A
20174,03696872,54,0,1,,A,,2,D,,A,,A
20174,03696892,23,0,1,,A,,2,D,,A,,A
20174,03696942,31,0,1,,A,,2,D,,A,,A
20174,03696952,30,0,1,,A,,2,D,,A,,A
20174,03696962,13,0,1,,A,,2,D,,A,,A
20174,03696972,26,0,1,,A,,2,D,,A,,A
20174,03697002,33,0,1,,A,,2,D,,A,,A
20174,03697012,27,0,1,,A,,2,D,,A,,A
20174,03697043,31,0,1,,A,,2,D,,A,,A
20174,03697072,21,0,1,,A,,2,D,,A,,A
20174,03697092,29,0,1,,A,,2,D,,A,,A
20174,03697112,11,0,1,,A,,2,D,,A,,A
20174,03697122,35,0,1,,A,,2,D,,A,,A
20174,03697132,11,0,1,,A,,2,D,,A,,A
20174,03697152,31,0,1,,A,,2,D,,A,,A
20174,03697192,34,0,1,,A,,2,D,,A,,A
20174,03697222,17,0,1,,A,,2,D,,A,,A
20174,03697232,39,0,1,,A,,2,D,,A,,A
20174,03697262,35,0,1,,A,,2,D,,A,,A
20174,03697282,39,0,1,,A,,2,D,,A,,A
20174,03697332,29,0,1,,A,,2,D,,A,,A
20174,03697342,32,0,1,,A,,2,D,,A,,A
20174,03697352,34,0,1,,A,,2,D,,A,,A
20174,03697362,23,0,1,,A,,2,D,,A,,A
20174,03697392,17,0,1,,A,,2,D,,A,,A
20174,03697402,24,0,1,,A,,2,D,,A,,A
20174,03697412,39,0,1,,A,,2,D,,A,,A
20174,03697422,23,0,1,,A,,2,D,,A,,A
20174,03697452,23,0,1,,A,,2,D,,A,,A
20174,03697472,35,0,1,,A,,2,D,,A,,A
20174,03697482,68,0,1,,A,,2,D,,A,,A
20174,03697512,17,0,1,,A,,1,D,60,D,,A
20174,03697522,33,0,1,,A,,2,D,,A,,A
20174,03697552,52,0,1,,A,,2,D,,A,,A
20174,03697562,11,0,1,,A,,2,D,,A,,A
20174,03697582,25,0,1,,A,,2,D,,A,,A
20174,03697602,27,0,1,,A,,2,D,,A,,A
20174,03697612,23,0,1,,A,,2,D,,A,,A
20174,03697622,63,0,1,,A,,2,D,,A,,A
20174,03697652,12,0,1,,A,,2,D,,A,,A
20174,03697662,20,0,1,,A,,2,D,,A,,A
20174,03697672,48,0,1,,A,,2,D,,A,,A
20174,03697792,32,0,1,,A,,2,D,,A,,A
20174,03697802,31,0,1,,A,,2,D,,A,,A
20174,03697812,17,0,1,,A,,2,D,,A,,A
20174,03697842,41,0,1,,A,,2,D,,A,,A
20174,03697852,23,0,1,,A,,2,D,,A,,A
20174,03697862,18,0,1,,A,,2,D,,A,,A
20174,03697892,21,0,1,,A,,2,D,,A,,A
20174,03697902,37,0,1,,A,,2,D,,A,,A
20174,03698052,28,0,1,,A,,2,D,,A,,A
20174,03698062,15,0,1,,A,,2,D,,A,,A
20174,03698084,8,0,1,,A,,2,D,,A,,A
20174,03698092,24,0,1,,A,,2,D,,A,,A
20174,03698132,18,0,1,,A,,2,D,,A,,A
20174,03698162,26,0,1,,A,,2,D,,A,,A
20174,03698172,16,0,1,,A,,2,D,,A,,A
20174,03698182,59,0,1,,A,,2,D,,A,,A
20174,03698222,49,0,1,,A,,2,D,,A,,A
20174,03698232,48,0,1,,A,,2,D,,A,,A
20174,03698242,9,0,1,,A,,2,D,,A,,A
20174,03698252,31,0,1,,A,,2,D,,A,,A
20174,03698262,21,0,1,,A,,2,D,,A,,A
20174,03698272,41,0,1,,A,,2,D,,A,,A
20174,03698282,56,0,1,,A,,2,D,,A,,A
20174,03698292,50,0,1,,A,,2,D,,A,,A
20174,03698302,55,0,1,,A,,2,D,,A,,A
20174,03698312,41,0,1,,A,,2,D,,A,,A
20174,03698322,30,0,1,,A,,2,D,,A,,A
20174,03698332,30,0,1,,A,,2,D,,A,,A
20174,03698342,35,0,1,,A,,2,D,,A,,A
20174,03698352,49,0,1,,A,,2,D,,A,,A
20174,03698362,11,0,1,,A,,2,D,,A,,A
20174,03698372,16,0,1,,A,,2,D,,A,,A
20174,03698382,41,0,1,,A,,2,D,,A,,A
20174,03698392,13,0,1,,A,,2,D,,A,,A
20174,03698402,16,0,1,,A,,2,D,,A,,A
20174,03698422,65,0,1,,A,,2,D,,A,,A
20174,03698452,28,0,1,,A,,2,D,,A,,A
20174,03698482,49,0,1,,A,,2,D,,A,,A
20174,03698502,28,0,1,,A,,2,D,,A,300,D
20174,03698532,27,0,1,,A,,2,D,,A,,A
20174,03698542,10,0,1,,A,,2,D,,A,,A
20174,03698562,20,0,1,,A,,2,D,,A,,A
20174,03698572,24,0,1,,A,,2,D,,A,,A
20174,03698592,31,0,1,,A,,2,D,,A,,A
20174,03698622,26,0,1,,A,,2,D,,A,,A
20174,03698632,39,0,1,,A,,2,D,,A,,A
20174,03698652,21,0,1,,A,,2,D,,A,,A
20174,03698712,59,0,1,,A,,2,D,,A,,A
20174,03698722,33,0,1,,A,,2,D,,A,,A
20174,03698732,31,0,1,,A,,2,D,,A,,A
20174,03698742,20,0,1,,A,,2,D,,A,,A
20174,03698752,38,0,1,,A,,2,D,,A,,A
20174,03698762,19,0,1,,A,,2,D,,A,,A
20174,03698802,28,0,1,,A,,2,D,,A,,A
20174,03698812,24,0,1,,A,,2,D,,A,,A
20174,03698822,8,0,1,,A,,2,D,,A,,A
20174,03698842,15,0,1,,A,,2,D,,A,,A
20174,03698852,27,0,1,,A,,2,D,,A,,A
20174,03698872,26,0,1,,A,,2,D,,A,,A
20174,03698882,23,0,1,,A,,2,D,,A,,A
20174,03698892,21,0,1,,A,,2,D,,A,,A
20174,03698902,28,0,1,,A,,2,D,,A,,A
20174,03698922,22,0,1,,A,,2,D,,A,,A
20174,03698932,30,0,1,,A,,2,D,,A,,A
20174,03698942,25,0,1,,A,,2,D,,A,,A
20174,03698962,38,0,1,,A,,2,D,,A,,A
20174,03698972,45,0,1,,A,,2,D,,A,,A
20174,03698982,16,0,1,,A,,2,D,,A,,A
20174,03698992,8,0,1,,A,,2,D,,A,,A
20174,03699002,20,0,1,,A,,2,D,,A,,A
20174,03699032,25,0,1,,A,,2,D,,A,,A
20174,03699042,15,0,1,,A,,2,D,,A,,A
20174,03699052,19,0,1,,A,,2,D,,A,,A
20174,03699062,60,0,1,,A,,2,D,,A,,A
20174,03699072,58,0,1,,A,,2,D,,A,,A
20174,03699112,37,0,1,,A,,2,D,,A,,A
20174,03699142,23,0,1,,A,,2,D,,A,,A
20174,03699152,36,0,1,,A,,2,D,,A,,A
20174,03699182,53,0,1,,A,,2,D,,A,,A
20174,03699204,12,0,1,,A,,2,D,,A,,A
20174,03699232,31,0,1,,A,,2,D,,A,,A
20174,03699252,46,0,1,,A,,2,D,,A,,A
20174,03699292,24,0,1,,A,,2,D,,A,,A
20174,03699302,13,0,1,,A,,2,D,,A,,A
20174,03699312,40,0,1,,A,,2,D,,A,,A
20174,03699322,14,0,1,,A,,2,D,,A,,A
20174,03699332,21,0,1,,A,,2,D,,A,,A
20174,03699352,13,0,1,,A,,2,D,,A,,A
20174,03699372,18,0,1,,A,,2,D,,A,,A
20174,03699382,10,0,1,,A,,2,D,,A,,A
20174,03699492,29,0,1,,A,,2,D,,A,,A
20174,03699512,40,0,1,,A,,2,D,,A,,A
20174,03699522,39,0,1,,A,,2,D,,A,,A
20174,03699532,28,0,1,,A,,2,D,,A,,A
20174,03699552,6,0,1,,A,,2,D,,A,,A
20174,03699572,13,0,1,,A,,2,D,,A,,A
20174,03699582,33,0,1,,A,,2,D,,A,,A
20174,03699622,32,0,1,,A,,2,D,,A,,A
20174,03699663,12,0,1,,A,,2,D,,A,57,D
20174,03699672,29,0,1,,A,,2,D,,A,,A
20174,03699702,77,0,1,,A,,1,D,200,D,,A
20174,03699712,22,0,1,,A,,2,D,,A,,A
20174,03699722,25,0,1,,A,,2,D,,A,,A
20174,03699752,30,0,1,,A,,2,D,,A,,A
20174,03699762,13,0,1,,A,,2,D,,A,,A
20174,03699772,7,0,1,,A,,2,D,,A,,A
20174,03699792,20,0,1,,A,,2,D,,A,75,D
20174,03699822,36,0,1,,A,,2,D,,A,,A
20174,03699842,31,0,1,,A,,2,D,,A,,A
20174,03699862,31,0,1,,A,,2,D,,A,,A
20174,03699902,10,0,1,,A,,2,D,,A,,A
20174,03699912,72,0,1,,A,,2,D,,A,,A
20174,03699952,23,0,1,,A,,2,D,,A,,A
20174,03699962,34,0,1,,A,,2,D,,A,,A
20174,03699982,57,0,1,,A,,2,D,,A,,A
20174,03700012,25,0,1,,A,,2,D,,A,19,D
20174,03700032,51,0,1,,A,,2,D,,A,,A
20174,03700042,40,0,1,,A,,2,D,,A,,A
20174,03700062,20,0,1,,A,,2,D,,A,,A
20174,03700162,14,0,1,,A,,1,D,49,D,20,D
20174,03700194,13,0,1,,A,,2,D,,A,,A
20174,03700202,48,0,1,,A,,2,D,,A,,A
20174,03700212,11,0,1,,A,,2,D,,A,,A
20174,03700232,15,0,1,,A,,2,D,,A,,A
20174,03700272,15,0,1,,A,,2,D,,A,,A
20174,03700282,12,0,1,,A,,2,D,,A,,A
20174,03700292,29,0,1,,A,,2,D,,A,,A
20174,03700302,35,0,1,,A,,2,D,,A,,A
20174,03700312,16,0,1,,A,,2,D,,A,,A
20174,03700332,26,0,1,,A,,2,D,,A,,A
20174,03700362,33,0,1,,A,,2,D,,A,,A
20174,03700372,39,0,1,,A,,2,D,,A,,A
20174,03700392,21,0,1,,A,,2,D,,A,,A
20174,03700403,35,0,1,,A,,2,D,,A,,A
20174,03700422,56,0,1,,A,,2,D,,A,,A
20174,03700432,11,0,1,,A,,2,D,,A,,A
20174,03700442,87,0,1,,A,,2,D,,A,,A
20174,03700462,22,0,1,,A,,2,D,,A,,A
20174,03700482,35,0,1,,A,,2,D,,A,,A
20174,03700502,34,0,1,,A,,2,D,,A,,A
20174,03700552,17,0,1,,A,,2,D,,A,,A
20174,03700592,26,0,1,,A,,2,D,,A,,A
20174,03700602,15,0,1,,A,,2,D,,A,,A
20174,03700612,25,0,1,,A,,2,D,,A,,A
20174,03700652,32,0,1,,A,,2,D,,A,,A
20174,03700692,35,0,1,,A,,2,D,,A,,A
20174,03700712,21,0,1,,A,,2,D,,A,,A
20174,03700722,5,0,1,,A,,2,D,,A,,A
20174,03700732,49,0,1,,A,,2,D,,A,,A
20174,03700742,24,0,1,,A,,2,D,,A,,A
20174,03700752,27,0,1,,A,,2,D,,A,,A
20174,03700782,39,0,1,,A,,2,D,,A,,A
20174,03700792,54,0,1,,A,,2,D,,A,,A
20174,03700802,17,0,1,,A,,2,D,,A,,A
20174,03700812,48,0,1,,A,,2,D,,A,,A
20174,03700822,30,0,1,,A,,2,D,,A,,A
20174,03700832,42,0,1,,A,,2,D,,A,,A
20174,03700862,27,0,1,,A,,2,D,,A,21,D
20174,03700902,71,0,1,,A,,2,D,,A,,A
20174,03700922,27,0,1,,A,,2,D,,A,,A
20174,03700942,25,0,1,,A,,2,D,,A,,A
20174,03700952,22,0,1,,A,,2,D,,A,,A
20174,03700982,27,0,1,,A,,2,D,,A,,A
20174,03701002,23,0,1,,A,,2,D,,A,,A
20174,03701012,27,0,1,,A,,2,D,,A,,A
20174,03701022,31,0,1,,A,,2,D,,A,,A
20174,03701072,27,0,1,,A,,2,D,,A,600,D
20174,03701092,38,0,1,,A,,2,D,,A,30,D
20174,03701112,7,0,1,,A,,2,D,,A,,A
20174,03701132,74,0,1,,A,,2,D,,A,,A
20174,03701142,19,0,1,,A,,2,D,,A,,A
20174,03701212,17,0,1,,A,,2,D,,A,,A
20174,03701272,20,0,1,,A,,2,D,,A,,A
20174,03701292,14,0,1,,A,,2,D,,A,,A
20174,03701312,22,0,1,,A,,2,D,,A,,A
20174,03701322,36,0,1,,A,,2,D,,A,,A
20174,03701332,25,0,1,,A,,2,D,,A,,A
20174,03701352,23,0,1,,A,,2,D,,A,,A
20174,03701362,66,0,1,,A,,2,D,,A,,A
20174,03701372,48,0,1,,A,,2,D,,A,,A
20174,03701382,20,0,1,,A,,2,D,,A,,A
20174,03701392,18,0,1,,A,,2,D,,A,,A
20174,03701442,43,0,1,,A,,2,D,,A,,A
20174,03701472,58,0,1,,A,,2,D,,A,,A
20174,03701512,30,0,1,,A,,2,D,,A,,A
20174,03701532,67,0,1,,A,,2,D,,A,,A
20174,03701562,17,0,1,,A,,2,D,,A,,A
20174,03701572,21,0,1,,A,,2,D,,A,,A
20174,03701602,42,0,1,,A,,2,D,,A,120,D
20174,03701642,5,0,1,,A,,2,D,,A,,A
20174,03701652,15,0,1,,A,,2,D,,A,,A
20174,03701662,97,0,1,,A,,2,D,,A,,A
20174,03701672,18,0,1,,A,,2,D,,A,,A
20174,03701692,15,0,1,,A,,2,D,,A,,A
20174,03701712,7,0,1,,A,,2,D,,A,,A
20174,03701722,39,0,1,,A,,2,D,,A,,A
20174,03701742,22,0,1,,A,,2,D,,A,,A
20174,03701752,17,0,1,,A,,2,D,,A,,A
20174,03701762,16,0,1,,A,,2,D,,A,,A
20174,03701772,11,0,1,,A,,2,D,,A,,A
20174,03701782,29,0,1,,A,,2,D,,A,,A
20174,03701792,50,0,1,,A,,2,D,,A,,A
20174,03701812,7,0,1,,A,,2,D,,A,,A
20174,03701842,37,0,1,,A,,1,D,25,D,,A
20174,03701852,67,0,1,,A,,2,D,,A,,A
20174,03701892,17,0,1,,A,,2,D,,A,,A
20174,03701932,39,0,1,,A,,2,D,,A,,A
20174,03701942,21,0,1,,A,,2,D,,A,,A
20174,03701953,24,0,1,,A,,2,D,,A,,A
20174,03701972,18,0,1,,A,,2,D,,A,,A
20174,03701982,30,0,1,,A,,2,D,,A,,A
20174,03701992,50,0,1,,A,,2,D,,A,,A
20174,03702002,25,0,1,,A,,2,D,,A,,A
20174,03702062,20,0,1,,A,,2,D,,A,,A
20174,03702092,28,0,1,,A,,2,D,,A,,A
20174,03702122,33,0,1,,A,,2,D,,A,,A
20174,03702142,47,0,1,,A,,2,D,,A,,A
20174,03702192,17,0,1,,A,,2,D,,A,,A
20174,03702222,42,0,1,,A,,2,D,,A,,A
20174,03702232,13,0,1,,A,,2,D,,A,,A
20174,03702242,45,0,1,,A,,2,D,,A,,A
20174,03702262,36,0,1,,A,,2,D,,A,,A
20174,03702282,11,0,1,,A,,2,D,,A,,A
20174,03702332,12,0,1,,A,,2,D,,A,,A
20174,03702342,53,0,1,,A,,2,D,,A,,A
20174,03702352,28,0,1,,A,,2,D,,A,,A
20174,03702382,33,0,1,,A,,2,D,,A,,A
20174,03702392,28,0,1,,A,,2,D,,A,,A
20174,03702402,15,0,1,,A,,2,D,,A,,A
20174,03702422,38,0,1,,A,,2,D,,A,,A
20174,03702452,27,0,1,,A,,2,D,,A,,A
20174,03702482,22,0,1,,A,,2,D,,A,,A
20174,03702542,17,0,1,,A,,2,D,,A,,A
20174,03702582,41,0,1,,A,,2,D,,A,,A
20174,03702592,57,0,1,,A,,2,D,,A,,A
20174,03702602,18,0,1,,A,,2,D,,A,,A
20174,03702612,15,0,1,,A,,2,D,,A,,A
20174,03702622,18,0,1,,A,,2,D,,A,,A
20174,03702672,55,0,1,,A,,2,D,,A,,A
20174,03702702,6,0,1,,A,,2,D,,A,,A
20174,03702712,33,0,1,,A,,2,D,,A,,A
20174,03712942,23,0,1,,A,,2,D,,A,,A
20174,03712972,22,0,1,,A,,2,D,,A,,A
20174,03712982,23,0,1,,A,,2,D,,A,,A
20174,03713032,25,0,1,,A,,2,D,,A,,A
20174,03713082,19,0,1,,A,,2,D,,A,,A
20174,03713092,26,0,1,,A,,2,D,,A,,A
20174,03713102,42,0,1,,A,,2,D,,A,,A
20174,03713122,48,0,1,,A,,2,D,,A,,A
20174,03713132,23,0,1,,A,,2,D,,A,,A
20174,03713152,30,0,1,,A,,2,D,,A,,A
20174,03713162,46,0,1,,A,,2,D,,A,,A
20174,03713172,47,0,1,,A,,2,D,,A,,A
20174,03713192,14,0,1,,A,,2,D,,A,,A
20174,03713202,5,0,1,,A,,2,D,,A,,A
20174,03713242,33,0,1,,A,,2,D,,A,,A
20174,03713252,23,0,1,,A,,2,D,,A,,A
20174,03713262,33,0,1,,A,,2,D,,A,,A
20174,03713272,31,0,1,,A,,2,D,,A,,A
20174,03713292,24,0,1,,A,,2,D,,A,,A
20174,03713302,43,0,1,,A,,2,D,,A,,A
20174,03713312,25,0,1,,A,,2,D,,A,,A
20174,03713342,14,0,1,,A,,2,D,,A,,A
20174,03713362,38,0,1,,A,,2,D,,A,,A
20174,03713372,21,0,1,,A,,2,D,,A,,A
20174,03713382,26,0,1,,A,,2,D,,A,,A
20174,03713402,20,0,1,,A,,2,D,,A,,A
20174,03713422,34,0,1,,A,,2,D,,A,,A
20174,03713432,36,0,1,,A,,2,D,,A,120,D
20174,03713452,38,0,1,,A,,2,D,,A,,A
20174,03713472,23,0,1,,A,,2,D,,A,,A
20174,03713492,29,0,1,,A,,2,D,,A,,A
20174,03713502,39,0,1,,A,,2,D,,A,,A
20174,03713512,19,0,1,,A,,2,D,,A,,A
20174,03713532,26,0,1,,A,,2,D,,A,,A
20174,03713552,35,0,1,,A,,2,D,,A,,A
20174,03713592,20,0,1,,A,,2,D,,A,,A
20174,03713622,39,0,1,,A,,2,D,,A,,A
20174,03713682,30,0,1,,A,,2,D,,A,,A
20174,03713692,51,0,1,,A,,2,D,,A,,A
20174,03713702,38,0,1,,A,,2,D,,A,,A
20174,03713712,36,0,1,,A,,2,D,,A,,A
20174,03713742,25,0,1,,A,,2,D,,A,,A
20174,03713752,12,0,1,,A,,2,D,,A,,A
20174,03713782,37,0,1,,A,,2,D,,A,,A
20174,03713832,32,0,1,,A,,2,D,,A,,A
20174,03713892,7,0,1,,A,,2,D,,A,,A
20174,03713912,18,0,1,,A,,2,D,,A,,A
20174,03713932,29,0,1,,A,,2,D,,A,,A
20174,03713952,9,0,1,,A,,2,D,,A,,A
20174,03713962,17,0,1,,A,,2,D,,A,,A
20174,03713972,26,0,1,,A,,2,D,,A,,A
20174,03713982,13,0,1,,A,,2,D,,A,,A
20174,03713992,10,0,1,,A,,2,D,,A,,A
20174,03714002,29,0,1,,A,,2,D,,A,,A
20174,03714012,18,0,1,,A,,2,D,,A,,A
