QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MISCCODE,MISC_ODE,MISCMO,MISCMO_,MISCGFTC,MISC_FTC,MISCEXPX,MISC_XPX,MISCDE1,MISCDE1_,MISCDE2,MISCDE2_,MISCDE3,MISCDE3_,MISCDE4,MISCDE4_,MISCDE5,MISCDE5_,MISCDE6,MISCDE6_,MISCDE7,MISCDE7_,MISCDE8,MISCDE8_,MISCDE9,MISCDE9_,MISPURCH
20171,03387114,19,0,1,240,D,13,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387114,20,0,1,250,D,12,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387134,15,0,1,330,D,12,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387154,23,0,1,250,D,12,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387154,24,0,1,330,D,12,D,2,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387164,15,0,1,380,D,13,D,1,D,552,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387164,16,0,1,380,D,12,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387164,17,0,1,180,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387164,18,0,1,390,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387194,9,0,1,380,D,13,D,1,D,61,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387224,14,0,1,390,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387224,15,0,1,240,D,12,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387304,18,0,1,170,D,13,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387304,19,0,1,100,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387314,19,0,1,380,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387354,19,0,1,380,D,13,D,1,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387404,18,0,1,240,D,13,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387404,19,0,1,250,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387424,39,0,1,140,D,12,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387424,40,0,1,330,D,12,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387424,41,0,1,340,D,12,D,1,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387424,42,0,1,240,D,12,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387444,23,0,1,260,D,12,D,1,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387474,8,0,1,240,D,11,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387584,26,0,1,170,D,13,D,1,D,820,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387584,27,0,1,170,D,11,D,1,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387584,28,0,1,370,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387584,29,0,1,240,D,13,D,1,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387584,30,0,2,170,D,10,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387624,16,0,1,370,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387664,16,0,1,330,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387664,17,0,1,240,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387684,16,0,1,140,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387684,17,0,1,230,D,13,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387684,18,0,1,250,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387694,16,0,2,260,D,10,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387714,6,0,1,140,D,10,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387714,7,0,1,330,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387714,8,0,2,330,D,10,D,1,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387814,20,0,1,390,D,13,D,1,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387834,22,0,1,170,D,13,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387904,21,0,1,260,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387904,22,0,1,240,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387964,14,0,1,140,D,12,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387964,15,0,1,170,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387964,16,0,1,210,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387964,17,0,1,390,D,13,D,1,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387964,18,0,1,330,D,12,D,2,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03387994,15,0,1,330,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388044,20,0,1,390,D,13,D,1,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388044,21,0,2,390,D,10,D,1,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388094,34,0,1,140,D,13,D,1,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388094,35,0,1,170,D,10,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388094,36,0,1,230,D,13,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388094,37,0,1,345,D,12,D,2,D,,H,340,D,330,D,,A,,A,,A,,A,,A,,A,,A,
20171,03388094,37,1,1,340,D,12,D,2,D,10,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388094,37,2,1,330,D,12,D,2,D,35,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388094,38,0,1,260,D,12,D,1,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388144,16,0,1,140,D,12,D,2,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388164,9,0,1,100,D,13,D,1,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388194,11,0,1,240,D,12,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388214,11,0,1,240,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388244,11,0,1,170,D,13,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388244,12,0,1,250,D,11,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388244,13,0,1,250,D,12,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388264,17,0,1,390,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388314,33,0,1,240,D,12,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388344,52,0,1,390,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388344,53,0,1,240,D,12,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388344,54,0,2,390,D,10,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388454,16,0,1,240,D,13,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388464,5,0,1,330,D,12,D,2,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388474,19,0,1,140,D,11,D,1,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388474,20,0,1,330,D,12,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388474,21,0,1,330,D,10,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388474,22,0,1,330,D,11,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388474,23,0,1,330,D,12,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388474,24,0,1,240,D,11,D,1,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388474,25,0,2,390,D,10,D,1,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388484,50,0,1,370,D,13,D,1,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388484,51,0,1,340,D,12,D,1,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388484,52,0,1,240,D,13,D,1,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388484,53,0,1,240,D,12,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388484,54,0,1,240,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388484,55,0,2,260,D,10,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388484,56,0,2,240,D,10,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388524,12,0,1,240,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388554,22,0,1,390,D,12,D,2,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388584,15,0,1,140,D,12,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388584,16,0,2,140,D,10,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388624,31,0,1,390,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388624,32,0,1,330,D,12,D,1,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388674,52,0,1,380,D,13,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388674,53,0,1,390,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388684,7,0,1,390,D,13,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388684,8,0,1,240,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388714,24,0,1,140,D,13,D,2,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388714,25,0,1,380,D,13,D,1,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388714,26,0,1,340,D,12,D,2,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388714,27,0,1,240,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388734,55,0,1,170,D,13,D,1,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388734,56,0,1,210,D,11,D,1,D,384,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388734,57,0,1,210,D,10,D,1,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388734,58,0,1,330,D,10,D,2,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388734,59,0,1,330,D,11,D,2,D,141,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388734,60,0,1,240,D,12,D,2,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388754,10,0,1,140,D,10,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388754,11,0,1,260,D,11,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388754,12,0,2,150,D,10,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388794,35,0,1,330,D,12,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388794,36,0,1,260,D,11,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388834,26,0,1,180,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388834,27,0,1,260,D,11,D,1,D,133,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388834,28,0,1,240,D,10,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388834,29,0,1,250,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388874,14,0,1,330,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388894,28,0,1,140,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388894,29,0,1,390,D,13,D,1,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388894,30,0,1,390,D,12,D,1,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388894,31,0,1,330,D,12,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388964,38,0,1,240,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388964,39,0,2,330,D,10,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03388984,18,0,1,380,D,11,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389044,22,0,1,260,D,11,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389044,23,0,1,250,D,13,D,1,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389054,21,0,1,140,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389054,22,0,1,180,D,13,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389054,23,0,1,390,D,13,D,1,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389054,24,0,1,250,D,12,D,1,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389054,25,0,1,340,D,10,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389054,26,0,1,340,D,11,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389054,27,0,1,340,D,12,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389124,14,0,1,380,D,13,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389204,7,0,1,330,D,12,D,1,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389204,8,0,1,330,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389204,9,0,1,330,D,12,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389204,10,0,1,330,D,12,D,1,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389204,11,0,1,330,D,12,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389224,19,0,1,150,D,11,D,1,D,255,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389234,15,0,1,100,D,13,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389244,19,0,1,180,D,13,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389244,20,0,1,130,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389244,21,0,1,460,D,10,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389244,22,0,1,250,D,10,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389244,23,0,2,140,D,10,D,2,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389264,41,0,1,330,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389274,31,0,1,240,D,10,D,1,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389274,32,0,1,240,D,10,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389274,33,0,1,240,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389354,15,0,1,265,D,12,D,1,D,,H,260,D,250,D,,A,,A,,A,,A,,A,,A,,A,
20171,03389354,15,1,1,260,D,12,D,1,D,102,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389354,15,2,1,250,D,12,D,1,D,48,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389474,29,0,1,180,D,13,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389474,30,0,1,100,D,11,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389484,26,0,1,140,D,12,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389484,27,0,1,170,D,10,D,1,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389494,19,0,1,370,D,13,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389494,20,0,1,240,D,11,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389494,21,0,1,250,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389554,8,0,1,240,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389554,9,0,1,260,D,12,D,1,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389564,41,0,1,360,D,12,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389564,42,0,1,380,D,13,D,1,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389564,43,0,1,380,D,12,D,1,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389564,44,0,1,370,D,13,D,1,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389564,45,0,1,240,D,10,D,1,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389564,46,0,1,240,D,11,D,1,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389564,47,0,1,240,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389574,15,0,1,330,D,12,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389574,16,0,1,330,D,12,D,2,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389644,13,0,1,180,D,13,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389644,14,0,1,260,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389694,44,0,1,330,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389694,45,0,1,330,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389694,46,0,1,460,D,11,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389694,47,0,1,460,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389724,9,0,1,170,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389754,33,0,1,330,D,10,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389754,34,0,1,330,D,11,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389754,35,0,1,330,D,12,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389754,36,0,1,340,D,10,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389754,37,0,1,340,D,11,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389754,38,0,1,340,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389754,39,0,1,240,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389754,40,0,1,240,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389754,41,0,2,330,D,10,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389804,13,0,1,140,D,13,D,2,D,195,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389814,21,0,1,230,D,13,D,1,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389824,12,0,1,330,D,12,D,2,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389824,13,0,1,330,D,12,D,2,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389844,17,0,1,180,D,10,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389844,18,0,1,180,D,11,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389864,11,0,1,250,D,13,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389884,14,0,1,225,D,13,D,1,D,1250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389904,23,0,1,240,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389924,15,0,1,140,D,12,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389924,16,0,1,330,D,12,D,2,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389964,26,0,1,345,D,12,D,1,D,,H,340,D,330,D,,A,,A,,A,,A,,A,,A,,A,
20171,03389964,26,1,1,340,D,12,D,1,D,24,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389964,26,2,1,330,D,12,D,1,D,76,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03389984,22,0,1,170,D,10,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390074,11,0,1,180,D,13,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390114,23,0,1,140,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390114,24,0,1,370,D,13,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390114,25,0,1,225,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390114,26,0,1,240,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390114,27,0,1,250,D,11,D,1,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390124,23,0,1,330,D,11,D,2,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390134,34,0,1,140,D,13,D,1,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390134,35,0,1,170,D,10,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390134,36,0,1,170,D,11,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390134,37,0,1,370,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390134,38,0,1,330,D,12,D,2,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390174,9,0,1,225,D,13,D,1,D,112,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390174,10,0,1,330,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390174,11,0,2,380,D,10,D,1,D,92,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390184,28,0,1,260,D,10,D,1,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390184,29,0,1,260,D,12,D,1,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390184,30,0,1,260,D,12,D,1,D,193,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390204,18,0,1,390,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390204,19,0,1,330,D,12,D,2,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390254,17,0,1,240,D,11,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390294,27,0,1,390,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390374,21,0,1,240,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390444,17,0,1,380,D,13,D,1,D,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390444,18,0,1,330,D,12,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390444,19,0,1,240,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390444,20,0,2,380,D,10,D,1,D,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390454,18,0,1,370,D,13,D,1,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390464,26,0,1,140,D,10,D,1,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390464,27,0,1,140,D,12,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390464,28,0,1,260,D,12,D,1,D,540,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390464,29,0,1,250,D,11,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390464,30,0,1,250,D,12,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390464,31,0,2,140,D,10,D,1,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390464,32,0,2,360,D,10,D,1,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390524,25,0,1,180,D,13,D,1,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390524,26,0,2,340,D,10,D,2,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390524,27,0,2,330,D,10,D,2,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390574,28,0,1,140,D,12,D,2,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20171,03390574,29,0,1,150,D,10,D,1,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
