QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,S17CODEA,S17C_DEA,S17GFTCA,S17G_TCA,SUBEXPX,SUBEXPX_,SUBMO,SUBMO_,TICPURCH,SUBPURCH
20172,03571272,20,0,1,160,D,1,D,45,D,03,D,,
20172,03571302,10,0,1,520,D,1,D,3,D,01,D,,
20172,03571302,11,0,1,700,D,1,D,48,D,01,D,,
20172,03571312,5,0,1,520,D,1,D,40,D,03,D,,
20172,03571362,31,0,1,830,D,1,D,100,D,13,D,,
20172,03571362,32,0,1,500,D,1,D,600,D,03,D,,
20172,03571362,33,0,1,150,D,1,D,30,D,01,D,,
20172,03571362,34,0,1,150,D,1,D,30,D,02,D,,
20172,03571362,35,0,1,150,D,1,D,30,D,03,D,,
20172,03571412,54,0,1,610,D,1,D,25,D,02,D,,
20172,03571412,55,0,1,520,D,1,D,8,D,01,D,,
20172,03571412,56,0,2,610,D,1,D,75,D,01,D,,
20172,03571472,28,0,1,830,D,1,D,20,D,01,D,,
20172,03571472,29,0,1,210,D,1,D,22,D,01,D,,
20172,03571472,30,0,1,210,D,1,D,22,D,02,D,,
20172,03571472,31,0,1,210,D,1,D,22,D,03,D,,
20172,03571472,32,0,1,700,D,1,D,19,D,13,D,,
20172,03571472,33,0,1,340,D,1,D,20,D,03,D,,
20172,03571472,34,0,1,410,D,1,D,30,D,01,D,,
20172,03571472,35,0,2,840,D,1,D,100,D,01,D,,
20172,03571552,35,0,1,150,D,1,D,41,D,03,D,,
20172,03571552,36,0,1,600,D,1,D,50,D,03,D,,
20172,03571552,37,0,1,355,D,1,D,10,D,13,D,,
20172,03571592,20,0,1,355,D,1,D,9,D,13,D,,
20172,03571632,34,0,1,355,D,2,D,11,D,13,D,,
20172,03571752,11,0,1,830,D,1,D,20,D,13,D,,
20172,03571762,22,0,1,355,D,1,D,9,D,13,D,,
20172,03571832,42,0,1,600,D,1,D,69,D,03,D,,
20172,03571832,43,0,1,520,D,1,D,32,D,02,D,,
20172,03571832,44,0,1,355,D,1,D,15,D,13,D,,
20172,03571832,45,0,2,150,D,1,D,20,D,01,D,,
20172,03571852,12,0,1,520,D,1,D,16,D,03,D,,
20172,03571852,13,0,1,150,D,1,D,25,D,03,D,,
20172,03571862,29,0,1,330,D,1,D,15,D,13,D,,
20172,03571862,30,0,1,355,D,1,D,20,D,13,D,,
20172,03571882,33,0,1,520,D,1,D,30,D,02,D,,
20172,03571882,34,0,1,700,D,1,D,38,D,03,D,,
20172,03571882,35,0,2,700,D,1,F,40,D,01,D,,
20172,03571932,35,0,1,830,D,1,D,22,D,01,D,,
20172,03571932,36,0,1,830,D,1,D,22,D,02,D,,
20172,03571932,37,0,1,830,D,1,D,53,D,03,D,,
20172,03571932,38,0,1,810,D,1,D,35,D,01,D,,
20172,03571932,39,0,1,810,D,1,D,65,D,01,D,,
20172,03571932,40,0,1,810,D,1,D,43,D,03,D,,
20172,03571932,41,0,1,820,D,1,D,39,D,02,D,,
20172,03571932,42,0,1,520,D,1,D,16,D,01,D,,
20172,03571932,43,0,1,520,D,1,D,16,D,02,D,,
20172,03571932,44,0,1,520,D,1,D,16,D,03,D,,
20172,03571932,45,0,1,150,D,1,D,40,D,03,D,,
20172,03571932,46,0,1,150,D,1,D,42,D,02,D,,
20172,03571932,47,0,1,210,D,1,D,19,D,13,D,,
20172,03571932,48,0,1,700,D,1,D,121,D,01,D,,
20172,03571932,49,0,1,355,D,1,D,36,D,13,D,,
20172,03571962,21,0,1,830,D,1,D,21,D,13,D,,
20172,03572022,13,0,1,610,D,1,D,160,D,03,D,,
20172,03572022,14,0,1,520,D,1,D,80,D,02,D,,
20172,03572112,18,0,1,355,D,1,D,12,D,13,D,,
20172,03572112,19,0,1,410,D,1,D,11,D,01,D,,
20172,03572112,20,0,1,410,D,1,D,11,D,02,D,,
20172,03572112,21,0,1,410,D,1,D,11,D,03,D,,
20172,03572122,19,0,1,840,D,1,D,18,D,01,D,,
20172,03572122,20,0,1,840,D,1,D,18,D,02,D,,
20172,03572192,34,0,1,830,D,1,D,400,D,13,D,,
20172,03572192,35,0,1,500,D,1,D,200,D,01,D,,
20172,03572192,36,0,1,500,D,1,D,200,D,02,D,,
20172,03572192,37,0,1,500,D,1,D,200,D,03,D,,
20172,03572192,38,0,1,355,D,1,D,7,D,13,D,,
20172,03572282,56,0,1,610,D,1,D,180,D,02,D,,
20172,03572282,57,0,1,310,D,1,D,20,D,02,D,,
20172,03572282,58,0,1,355,D,1,D,12,D,13,D,,
20172,03572282,59,0,2,840,D,1,D,99,D,01,D,,
20172,03572292,29,0,1,520,D,1,D,16,D,02,D,,
20172,03572292,30,0,1,150,D,1,D,30,D,01,D,,
20172,03572302,18,0,1,840,D,1,D,99,D,02,D,,
20172,03572302,19,0,1,810,D,1,D,5,D,02,D,,
20172,03572302,20,0,1,810,D,1,D,5,D,01,D,,
20172,03572302,21,0,1,810,D,1,D,5,D,03,D,,
20172,03572302,22,0,1,610,D,1,D,95,D,03,D,,
20172,03572302,23,0,1,520,D,1,D,45,D,03,D,,
20172,03572302,24,0,1,320,D,1,D,10,D,03,D,,
20172,03572302,25,0,2,610,D,1,D,95,D,01,D,,
20172,03572342,28,0,1,520,D,1,D,28,D,01,D,,
20172,03572342,29,0,1,520,D,2,D,30,D,02,D,,
20172,03572472,31,0,1,830,D,1,D,80,D,13,D,,
20172,03572472,32,0,1,210,D,1,D,40,D,13,D,,
20172,03572472,33,0,1,700,D,1,D,30,D,13,D,,
20172,03572472,34,0,1,355,D,1,D,20,D,13,D,,
20172,03572492,47,0,1,210,D,1,D,110,F,03,D,,
20172,03572492,48,0,1,310,D,1,D,20,D,03,D,,
20172,03572492,49,0,1,355,D,1,D,6,F,13,D,,
20172,03572562,49,0,1,610,D,1,D,125,D,03,D,,
20172,03572562,50,0,1,600,D,1,D,470,D,03,D,,
20172,03572562,51,0,1,500,D,1,D,320,D,03,D,,
20172,03572562,52,0,1,500,D,1,D,120,D,03,D,,
20172,03572562,53,0,1,330,D,1,D,32,D,13,D,,
20172,03572562,54,0,2,810,D,1,D,300,D,01,D,,
20172,03572593,15,0,1,830,D,1,D,35,D,13,D,,
20172,03572593,16,0,1,520,D,1,D,40,D,03,D,,
20172,03572593,17,0,1,370,D,1,D,80,D,02,D,,
20172,03572622,15,0,1,830,D,1,D,20,D,01,D,,
20172,03572622,16,0,2,840,D,1,D,170,D,01,D,,
20172,03572642,33,0,1,830,D,1,D,10,D,13,D,,
20172,03572642,34,0,1,500,D,1,D,113,D,03,D,,
20172,03572642,35,0,1,355,D,1,D,10,D,13,D,,
20172,03572672,25,0,1,340,D,1,D,30,D,03,D,,
20172,03572672,26,0,2,340,D,1,D,99,D,01,D,,
20172,03572682,12,0,1,520,D,1,D,20,D,03,D,,
20172,03572682,13,0,2,520,D,1,D,100,D,01,D,,
20172,03572722,29,0,1,830,D,1,D,75,D,13,D,,
20172,03572722,30,0,1,840,D,1,D,99,D,01,D,,
20172,03572722,31,0,1,320,D,1,D,40,D,01,D,,
20172,03572722,32,0,2,600,D,1,D,500,D,01,D,,
20172,03572762,22,0,1,610,D,1,D,200,D,02,D,,
20172,03572762,23,0,1,520,D,1,D,60,D,02,D,,
20172,03572762,24,0,1,210,D,1,D,30,D,03,D,,
20172,03572782,26,0,1,150,D,1,D,56,D,02,D,,
20172,03572802,16,0,1,340,D,1,D,28,F,01,D,,
20172,03572802,17,0,1,355,D,1,D,12,D,13,D,,
20172,03572812,17,0,1,150,D,1,D,20,D,01,D,,
20172,03572812,18,0,1,150,D,1,D,20,D,03,D,,
20172,03572882,29,0,1,830,D,1,D,24,D,13,D,,
20172,03572882,30,0,1,520,D,1,D,30,D,02,D,,
20172,03572882,31,0,1,530,D,1,D,25,D,03,D,,
20172,03572882,32,0,1,355,D,1,D,10,D,13,D,,
20172,03572912,27,0,1,330,D,1,D,10,D,13,D,,
20172,03572962,18,0,1,355,D,1,D,10,D,13,D,,
20172,03572972,38,0,1,310,D,1,D,20,D,02,D,,
20172,03572972,39,0,1,355,D,1,D,6,D,03,D,,
20172,03573013,18,0,1,355,D,1,D,10,D,13,D,,
20172,03573022,15,0,1,520,D,1,D,15,D,01,D,,
20172,03573022,16,0,1,520,D,1,D,15,D,02,D,,
20172,03573022,17,0,1,520,D,1,D,15,D,03,D,,
20172,03573022,18,0,1,530,D,1,D,20,D,03,D,,
20172,03573022,19,0,1,530,D,1,D,18,D,03,D,,
20172,03573022,20,0,1,530,D,1,D,10,D,03,D,,
20172,03573022,21,0,1,210,D,1,D,10,D,13,D,,
20172,03573022,22,0,2,210,D,1,D,10,D,01,D,,
20172,03573022,23,0,2,210,D,1,D,10,D,01,D,,
20172,03573052,19,0,1,530,D,1,D,360,D,03,D,,
20172,03573092,38,0,1,150,D,1,D,52,D,01,D,,
20172,03573132,27,0,1,520,D,1,D,40,D,02,D,,
20172,03573132,28,0,1,330,D,1,D,5,D,13,D,,
20172,03573142,22,0,1,830,D,1,D,75,D,13,D,,
20172,03573263,34,0,1,355,D,1,D,10,D,13,D,,
20172,03573352,24,0,1,830,D,1,D,20,D,13,D,,
20172,03573412,22,0,1,840,D,1,D,11,D,03,D,,
20172,03573443,28,0,1,520,D,1,D,50,D,03,D,,
20172,03573462,16,0,1,500,D,1,D,70,D,03,D,,
20172,03573462,17,0,1,520,D,1,D,40,D,02,D,,
20172,03573462,18,0,1,355,D,1,D,10,D,13,D,,
20172,03573492,10,0,1,840,D,1,D,50,D,01,D,,
20172,03573532,41,0,1,700,D,1,D,300,D,01,D,,
20172,03573572,12,0,1,520,D,1,D,85,D,02,D,,
20172,03573582,29,0,2,700,D,1,F,200,D,01,D,,
20172,03573612,32,0,1,520,D,1,D,50,D,02,D,,
20172,03573652,18,0,1,310,D,1,D,25,D,01,D,,
20172,03573662,40,0,1,830,D,1,D,27,D,13,D,,
20172,03573662,41,0,1,520,D,1,D,36,D,03,D,,
20172,03573672,19,0,2,520,D,1,D,42,D,01,D,,
20172,03573712,19,0,2,150,D,1,D,109,D,01,D,,
20172,03573732,24,0,1,150,D,1,D,26,D,03,D,,
20172,03573812,19,0,1,150,D,1,D,20,D,01,D,,
20172,03573812,20,0,1,150,D,1,D,20,D,02,D,,
20172,03573812,21,0,1,150,D,1,D,20,D,03,D,,
20172,03573842,9,0,1,600,D,1,D,50,D,01,D,,
20172,03573852,11,0,1,150,D,1,D,16,D,01,D,,
20172,03573852,12,0,1,150,D,1,D,16,D,02,D,,
20172,03573852,13,0,1,150,D,1,D,16,D,03,D,,
20172,03573902,30,0,1,610,D,1,D,260,D,03,D,,
20172,03573902,31,0,1,610,D,1,D,175,D,03,D,,
20172,03573922,22,0,1,370,D,1,D,40,D,03,D,,
20172,03573942,16,0,1,520,D,1,D,30,D,01,D,,
20172,03573942,17,0,1,520,D,1,D,30,D,02,D,,
20172,03573942,18,0,1,520,D,1,D,30,D,03,D,,
20172,03573962,32,0,1,520,D,1,D,30,D,03,D,,
20172,03573962,33,0,1,210,D,1,D,90,D,13,D,,
20172,03573962,34,0,1,355,D,1,D,8,D,13,D,,
20172,03573962,35,0,2,210,D,1,D,90,D,01,D,,
20172,03573982,8,0,1,830,D,1,D,22,D,13,D,,
20172,03574002,20,0,1,610,D,1,D,80,D,03,D,,
20172,03574002,21,0,1,950,D,1,D,120,D,02,D,,
20172,03574052,15,0,1,610,D,1,D,25,D,01,D,,
20172,03574052,16,0,1,610,D,1,D,25,D,02,D,,
20172,03574052,17,0,1,610,D,1,D,25,D,03,D,,
20172,03574062,16,0,1,355,D,1,D,20,D,13,D,,
20172,03574072,33,0,1,210,D,1,D,14,D,03,D,,
20172,03574072,34,0,1,210,D,1,D,8,D,02,D,,
20172,03574082,12,0,1,330,D,1,D,4,D,13,D,,
20172,03574082,13,0,1,355,D,1,D,8,D,13,D,,
20172,03574092,15,0,1,840,D,1,D,50,D,03,D,,
20172,03574092,16,0,1,355,D,1,D,15,D,13,D,,
20172,03574152,34,0,2,330,D,1,D,15,D,01,D,,
20172,03574182,21,0,1,830,D,1,D,30,D,13,D,,
20172,03574202,16,0,1,830,D,1,D,150,D,13,D,,
20172,03574202,17,0,1,500,D,1,D,70,D,03,D,,
20172,03574202,18,0,1,355,D,1,D,8,D,13,D,,
20172,03574202,19,0,1,330,D,1,D,8,D,13,D,,
20172,03574242,45,0,1,830,D,1,D,90,D,13,D,,
20172,03574242,46,0,1,840,D,1,D,110,D,01,D,,
20172,03574242,47,0,1,500,D,1,D,250,D,01,D,,
20172,03574242,48,0,1,530,D,1,D,156,D,03,D,,
20172,03574242,49,0,1,530,D,1,D,1200,D,03,D,,
20172,03574242,50,0,1,210,D,1,D,30,D,03,D,,
20172,03574242,51,0,1,310,D,1,D,40,D,02,D,,
20172,03574242,52,0,1,330,D,1,D,10,D,13,D,,
20172,03574242,53,0,1,320,D,1,D,15,D,02,D,,
20172,03574242,54,0,1,340,D,1,D,100,D,02,D,,
20172,03574242,55,0,1,355,D,1,D,12,D,13,D,,
20172,03574242,56,0,1,355,D,1,D,8,D,13,D,,
20172,03574242,57,0,2,320,D,1,D,25,D,01,D,,
20172,03574242,58,0,2,355,D,1,D,4,D,01,D,,
20172,03574302,15,0,1,210,D,1,D,15,D,02,D,,
20172,03574332,19,0,1,610,D,1,D,20,D,01,D,,
20172,03574332,20,0,1,610,D,1,D,40,D,02,D,,
20172,03574332,21,0,1,610,D,1,D,40,D,03,D,,
20172,03574332,22,0,1,355,D,1,D,10,D,13,D,,
20172,03574332,23,0,2,610,D,1,D,10,D,01,D,,
20172,03574372,7,0,1,210,D,1,D,30,D,02,D,,
20172,03574392,21,0,1,830,D,1,D,1000,D,13,D,,
20172,03574402,32,0,1,340,D,1,D,8,D,01,D,,
20172,03574402,33,0,1,355,D,1,D,14,D,13,D,,
20172,03574432,10,0,1,830,D,1,D,100,D,13,D,,
20172,03574472,26,0,1,700,D,1,D,25,D,01,D,,
20172,03574472,27,0,1,355,D,1,D,2,D,03,D,,
20172,03574572,32,0,1,820,D,1,D,100,D,01,D,,
20172,03574572,33,0,1,500,D,1,D,300,D,03,D,,
20172,03574572,34,0,1,520,D,1,D,50,D,01,D,,
20172,03574602,29,0,1,830,D,1,D,72,D,13,D,,
20172,03574602,30,0,1,500,D,1,D,180,D,01,D,,
20172,03574602,31,0,1,520,D,1,D,24,D,01,D,,
20172,03574602,32,0,1,520,D,1,D,8,D,02,D,,
20172,03574602,33,0,1,520,D,1,D,8,D,03,D,,
20172,03574602,34,0,1,150,D,1,D,12,D,01,D,,
20172,03574602,35,0,1,150,D,1,D,12,D,02,D,,
20172,03574602,36,0,1,150,D,1,D,12,D,03,D,,
20172,03574602,37,0,1,150,D,1,D,15,D,01,D,,
20172,03574602,38,0,1,150,D,1,D,15,D,02,D,,
20172,03574602,39,0,1,150,D,1,D,15,D,03,D,,
20172,03574602,40,0,1,210,D,1,D,15,D,13,D,,
20172,03574602,41,0,1,355,D,1,D,11,D,13,D,,
20172,03574692,21,0,1,830,D,1,D,70,D,13,D,,
20172,03574692,22,0,1,520,D,1,D,20,D,02,D,,
20172,03574692,23,0,1,355,D,1,D,50,D,13,D,,
20172,03574692,24,0,1,340,D,1,D,50,D,01,D,,
20172,03574692,25,0,1,340,D,1,D,50,D,03,D,,
20172,03574732,24,0,1,830,D,1,D,75,D,03,D,,
20172,03574732,25,0,1,840,D,1,D,100,D,01,D,,
20172,03574752,36,0,1,150,D,1,D,30,D,01,D,,
20172,03574752,37,0,1,530,D,1,D,280,D,02,D,,
20172,03574772,14,0,1,160,D,1,D,1,D,01,D,,
20172,03574772,15,0,1,160,D,1,D,1,D,02,D,,
20172,03574772,16,0,1,160,D,1,D,1,D,03,D,,
20172,03574792,35,0,1,520,D,1,D,25,D,03,D,,
20172,03574792,36,0,1,150,D,1,D,55,D,01,D,,
20172,03574792,37,0,1,355,D,1,D,38,D,02,D,,
20172,03574792,38,0,1,355,D,1,D,38,D,03,D,,
20172,03574792,39,0,2,310,D,1,D,2,D,01,D,,
20172,03574792,40,0,2,320,D,1,D,5,D,01,D,,
20172,03574792,41,0,2,370,D,1,D,40,D,01,D,,
20172,03574812,35,0,1,520,D,1,D,25,D,02,D,,
20172,03574812,36,0,1,355,D,1,D,50,D,02,D,,
20172,03574902,28,0,1,840,D,1,D,55,D,01,D,,
20172,03574902,29,0,1,520,D,1,D,100,D,03,D,,
20172,03574902,30,0,1,355,D,1,D,10,D,13,D,,
20172,03574902,31,0,1,355,D,1,D,16,D,13,D,,
20172,03574902,32,0,2,610,D,1,D,40,D,01,D,,
20172,03574912,17,0,1,830,D,1,D,20,D,13,D,,
20172,03574942,29,0,1,700,D,1,D,234,D,03,D,,
20172,03574992,13,0,1,150,D,1,D,37,D,02,D,,
20172,03575012,60,0,1,355,D,1,D,9,D,13,D,,
20172,03575012,61,0,2,830,D,1,D,60,D,01,D,,
20172,03575082,32,0,1,210,D,1,D,10,D,03,D,,
20172,03575092,22,0,1,355,D,1,D,20,D,13,D,,
20172,03575132,19,0,1,355,D,1,D,8,D,13,D,,
20172,03575162,42,0,1,500,D,1,D,95,D,02,D,,
20172,03575162,43,0,1,500,D,1,D,230,D,02,D,,
20172,03575162,44,0,1,520,D,1,D,60,D,02,D,,
20172,03575162,45,0,1,520,D,1,D,39,D,03,D,,
20172,03575162,46,0,1,210,D,1,D,202,D,01,D,,
20172,03575162,47,0,1,700,D,1,D,18,D,01,D,,
20172,03575162,48,0,1,700,D,1,D,18,D,02,D,,
20172,03575162,49,0,1,700,D,1,D,23,D,03,D,,
20172,03575162,50,0,1,355,D,1,D,14,D,13,D,,
20172,03575162,51,0,1,355,D,1,D,12,D,13,D,,
20172,03575162,52,0,1,370,D,1,D,120,D,03,D,,
20172,03575232,18,0,1,830,D,1,D,35,D,13,D,,
20172,03575232,19,0,1,610,D,1,D,60,D,01,D,,
20172,03575232,20,0,1,610,D,1,D,60,D,02,D,,
20172,03575232,21,0,1,610,D,1,D,60,D,03,D,,
20172,03575232,22,0,1,500,D,1,D,146,D,03,D,,
20172,03575232,23,0,2,610,D,1,D,60,D,01,D,,
20172,03575252,24,0,1,810,D,1,D,300,D,01,D,,
20172,03575252,25,0,1,355,D,1,D,10,D,13,D,,
20172,03575252,26,0,1,330,D,1,D,20,D,13,D,,
20172,03575362,40,0,1,600,D,1,D,40,D,03,D,,
20172,03575362,41,0,1,210,D,1,D,60,D,13,D,,
20172,03575362,42,0,1,700,D,1,D,10,D,13,D,,
20172,03575372,30,0,1,830,D,1,D,45,D,13,D,,
20172,03575372,31,0,1,520,D,1,D,10,D,03,D,,
20172,03575372,32,0,1,150,D,1,D,10,D,01,D,,
20172,03575372,33,0,1,150,D,1,D,10,D,02,D,,
20172,03575372,34,0,1,150,D,1,D,10,D,03,D,,
20172,03575372,35,0,2,520,D,1,D,10,D,01,D,,
20172,03575422,72,0,1,700,D,1,D,99,D,03,D,,
20172,03575472,33,0,1,830,D,1,D,500,D,02,D,,
20172,03575472,34,0,1,610,D,1,D,150,D,02,D,,
20172,03575472,35,0,1,610,D,1,D,150,D,01,D,,
20172,03575472,36,0,1,810,D,1,D,400,D,01,D,,
20172,03575472,37,0,1,600,D,1,D,400,D,02,D,,
20172,03575472,38,0,1,520,D,1,D,50,D,03,D,,
20172,03575472,39,0,1,530,D,1,D,100,D,02,D,,
20172,03575472,40,0,1,210,D,1,D,250,D,03,D,,
20172,03575472,41,0,1,320,D,1,D,50,D,03,D,,
20172,03575472,42,0,1,700,D,1,D,14,F,01,D,,
20172,03575472,43,0,1,355,D,1,D,8,D,13,D,,
20172,03575562,13,0,1,150,D,1,D,9,D,01,D,,
20172,03575612,17,0,1,340,D,1,D,6,D,01,D,,
20172,03575622,15,0,1,600,D,1,D,360,D,03,D,,
20172,03575712,40,0,1,830,D,1,D,21,D,13,D,,
20172,03575712,41,0,1,700,D,1,D,100,D,02,D,,
20172,03575812,25,0,1,840,D,2,D,50,D,03,D,,
20172,03575812,26,0,1,370,D,1,D,25,D,02,D,,
20172,03575912,26,0,1,840,D,1,D,45,D,03,D,,
20172,03575912,27,0,1,355,D,1,D,2,D,01,D,,
20172,03575922,53,0,1,840,D,1,D,99,D,03,D,,
20172,03575952,27,0,1,500,D,1,D,90,D,01,D,,
20172,03575952,28,0,1,500,D,1,D,90,D,02,D,,
20172,03575952,29,0,1,500,D,1,D,90,D,03,D,,
20172,03575952,30,0,1,520,D,1,D,20,D,01,D,,
20172,03575952,31,0,1,520,D,1,D,20,D,02,D,,
20172,03575952,32,0,1,520,D,1,D,20,D,03,D,,
20172,03575952,33,0,1,210,D,1,D,25,D,13,D,,
20172,03575982,34,0,1,840,D,1,D,53,D,03,D,,
20172,03575992,11,0,1,520,D,1,D,24,D,03,D,,
20172,03576012,17,0,1,700,D,1,D,10,D,13,D,,
20172,03576022,34,0,1,320,D,1,D,8,D,03,D,,
20172,03576022,35,0,1,355,D,1,D,10,D,13,D,,
20172,03576042,25,0,1,830,D,1,D,20,D,13,D,,
20172,03576042,26,0,1,370,D,1,D,84,D,01,D,,
20172,03576042,27,0,1,355,D,1,D,7,D,13,D,,
20172,03576062,32,0,1,320,D,1,D,1,D,01,D,,
20172,03576062,33,0,1,380,D,1,D,20,D,13,D,,
20172,03576092,19,0,1,840,D,1,D,110,D,03,D,,
20172,03576142,30,0,1,150,D,1,D,25,D,02,D,,
20172,03576142,31,0,1,210,D,1,D,150,D,03,D,,
20172,03576142,32,0,1,320,D,1,D,20,D,03,D,,
20172,03576142,33,0,1,340,D,1,D,150,D,03,D,,
20172,03576152,33,0,1,520,D,1,D,125,D,03,D,,
20172,03576152,34,0,1,355,D,1,D,12,D,13,D,,
20172,03576162,36,0,1,610,D,1,D,20,D,03,D,,
20172,03576162,37,0,1,610,D,1,D,38,D,03,D,,
20172,03576162,38,0,1,520,D,1,D,30,D,03,D,,
20172,03576162,39,0,2,355,D,1,D,3,D,01,D,,
20172,03576182,22,0,1,830,D,1,D,200,D,13,D,,
20172,03576302,26,0,1,355,D,1,D,9,D,13,D,,
20172,03576302,27,0,1,370,D,1,D,20,D,03,D,,
20172,03576312,36,0,1,500,D,1,D,150,D,02,D,,
20172,03576312,37,0,1,500,D,1,D,150,D,03,D,,
20172,03576312,38,0,1,160,D,1,D,159,D,02,D,,
20172,03576312,39,0,1,160,D,1,D,159,D,03,D,,
20172,03576312,40,0,2,520,D,1,D,150,D,01,D,,
20172,03576382,14,0,1,210,D,1,D,15,D,02,D,,
20172,03576382,15,0,1,310,D,1,D,20,D,02,D,,
20172,03576402,17,0,1,830,D,1,D,36,D,13,D,,
20172,03576402,18,0,1,210,D,1,D,25,D,13,D,,
20172,03576432,34,0,1,610,D,1,D,150,D,03,D,,
20172,03576432,35,0,1,830,D,1,D,75,D,03,D,,
20172,03576432,36,0,1,600,D,1,D,200,D,02,D,,
20172,03576432,37,0,1,520,D,1,D,100,D,03,D,,
20172,03576432,38,0,1,500,D,1,D,110,D,02,D,,
20172,03576432,39,0,1,210,D,1,D,150,D,03,D,,
20172,03576452,32,0,1,700,D,1,D,10,D,13,D,,
20172,03576452,33,0,1,330,D,1,D,10,D,13,D,,
20172,03576452,34,0,1,340,D,1,D,40,D,01,D,,
20172,03576452,35,0,1,355,D,1,D,20,D,13,D,,
20172,03576452,36,0,2,150,D,1,D,30,D,01,D,,
20172,03576472,26,0,1,210,D,1,D,30,D,13,D,,
20172,03576502,35,0,2,840,D,1,D,100,D,01,D,,
20172,03576562,11,0,1,830,D,1,D,100,D,13,D,,
20172,03576562,12,0,1,355,D,1,D,11,D,13,D,,
20172,03576594,18,0,1,520,D,1,D,20,D,01,D,,
20172,03576594,19,0,1,520,D,1,D,20,D,02,D,,
20172,03576594,20,0,1,520,D,1,D,15,D,03,D,,
20172,03576622,11,0,1,520,D,1,D,20,D,03,D,,
20172,03576632,17,0,1,830,D,1,D,42,D,13,D,,
20172,03576702,19,0,1,610,D,1,D,75,D,01,D,,
20172,03576702,20,0,1,610,D,1,D,100,D,02,D,,
20172,03576702,21,0,1,610,D,1,D,100,D,03,D,,
20172,03576702,22,0,2,610,D,1,D,25,D,01,D,,
20172,03576722,17,0,1,355,D,1,D,13,D,13,D,,
20172,03576722,18,0,1,355,D,1,D,7,D,13,D,,
20172,03576772,33,0,1,830,D,1,D,42,D,13,D,,
20172,03576772,34,0,2,320,D,1,D,10,D,01,D,,
20172,03576772,35,0,2,410,D,1,D,10,D,01,D,,
20172,03576802,12,0,1,520,D,1,D,11,D,01,D,,
20172,03576802,13,0,1,520,D,1,D,11,D,02,D,,
20172,03576822,25,0,1,840,D,1,D,45,D,03,D,,
20172,03576822,26,0,1,600,D,1,D,150,D,03,D,,
20172,03576862,24,0,1,610,D,1,D,80,D,03,D,,
20172,03576912,8,0,1,830,D,1,D,12,D,13,D,,
20172,03576912,9,0,1,600,D,1,D,25,D,01,D,,
20172,03576912,10,0,1,520,D,1,D,10,D,01,D,,
20172,03576912,11,0,1,520,D,1,D,10,D,02,D,,
20172,03576912,12,0,1,340,D,1,D,12,D,03,D,,
20172,03576912,13,0,2,410,D,1,D,10,D,01,D,,
20172,03576942,16,0,1,610,D,1,D,50,D,02,D,,
20172,03576942,17,0,1,610,D,1,D,67,D,02,D,,
20172,03576942,18,0,1,600,D,1,D,25,D,02,D,,
20172,03576942,19,0,1,600,D,2,D,25,D,02,D,,
20172,03576942,20,0,1,600,D,1,D,25,D,03,D,,
20172,03576942,21,0,1,520,D,1,D,13,D,03,D,,
20172,03576942,22,0,1,210,D,1,D,15,D,01,D,,
20172,03576942,23,0,1,210,D,2,D,20,D,01,D,,
20172,03576942,24,0,1,310,D,1,D,40,D,03,D,,
20172,03576942,25,0,1,310,D,1,D,20,D,03,D,,
20172,03576942,26,0,1,370,D,1,D,60,D,01,D,,
20172,03576942,27,0,1,410,D,1,D,10,D,01,D,,
20172,03576942,28,0,1,410,D,1,D,10,D,02,D,,
20172,03576942,29,0,1,410,D,1,D,10,D,03,D,,
20172,03576972,14,0,1,355,D,1,D,10,D,13,D,,
20172,03577032,27,0,1,210,D,1,D,25,D,13,D,,
20172,03577032,28,0,1,210,D,1,D,25,D,13,D,,
20172,03577032,29,0,1,210,D,1,D,25,D,13,D,,
20172,03577032,30,0,1,700,D,1,D,300,D,13,D,,
20172,03577052,31,0,1,500,D,1,D,236,D,01,D,,
20172,03577052,32,0,1,520,D,1,D,20,D,01,D,,
20172,03577052,33,0,1,520,D,1,D,20,D,02,D,,
20172,03577052,34,0,1,520,D,1,D,20,D,03,D,,
20172,03577052,35,0,1,320,D,1,D,30,D,01,D,,
20172,03577052,36,0,1,320,D,1,D,30,D,02,D,,
20172,03577052,37,0,1,355,D,1,D,20,D,13,D,,
20172,03577052,38,0,1,355,D,1,D,10,D,13,D,,
20172,03577122,23,0,1,830,D,1,D,20,D,13,D,,
20172,03577122,24,0,1,810,D,1,D,270,D,03,D,,
20172,03577122,25,0,1,520,D,1,D,60,D,02,D,,
20172,03577122,26,0,2,520,D,1,D,46,D,01,D,,
20172,03577132,41,0,1,830,D,1,D,34,D,01,D,,
20172,03577132,42,0,1,830,D,1,D,340,D,02,D,,
20172,03577132,43,0,1,520,D,1,D,50,D,01,D,,
20172,03577132,44,0,1,520,D,1,D,50,D,02,D,,
20172,03577132,45,0,1,520,D,1,D,50,D,03,D,,
20172,03577132,46,0,1,210,D,1,D,20,D,13,D,,
20172,03577132,47,0,1,310,D,1,D,15,D,03,D,,
20172,03577132,48,0,1,355,D,1,D,18,D,13,D,,
20172,03577132,49,0,2,520,D,1,D,50,D,01,D,,
20172,03577152,23,0,1,830,D,1,D,280,D,13,D,,
20172,03577182,11,0,1,830,D,1,D,40,D,13,D,,
20172,03577182,12,0,1,520,D,1,D,200,D,03,D,,
