QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,HHIPDLIB,HHIP_LIB,HHISTATB,HHIS_ATB,HHICOVQ,HHICOVQ_,HHIGROUP,HHIG_OUP,HHIPRDED,HHIP_DED,HHIR_MPD,QHI3MCX,QHI3MCX_,HHIBCBS,HHIBCBS_,HHICODE,HHICODE_,HHIPOS,HHIPOS_,HHISPECT,HHIS_ECT,HHIPROUT,HHIP_OUT,HHIPRYOU,HHIP_YOU,HHIRPMPD,HHISUBPD,HHIS_BPD,PORTAL,PORTAL_,PORTPLAN,PORT_LAN,PREMSUBS,PREM_UBS
20171,03551772,13,0,5,03,D,,A,1,D,2,D,,A,A,,A,2,D,4,D,,A,1,D,1,D,2,D,,,A,,A,,A,,A
20171,03551772,14,0,5,04,D,,A,1,D,2,D,,A,A,,A,2,D,4,D,,A,2,D,1,D,2,D,,,A,,A,,A,,A
20171,03551792,23,0,5,01,D,,A,1,D,2,D,2,D,D,,A,2,D,1,D,1,D,,A,,A,1,D,08,,A,,A,,A,,A
20171,03551812,13,0,5,01,D,,A,2,D,2,D,1,D,D,2964,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03551832,6,0,1,01,D,,A,3,D,2,D,1,D,D,1437,D,1,D,1,D,1,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03551842,7,0,5,01,D,,A,1,D,2,D,1,D,D,293,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03551852,6,0,5,01,D,,A,1,D,3,D,2,D,D,330,D,2,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03551872,7,0,5,01,D,,A,2,D,1,D,2,D,D,1479,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03551882,16,0,5,01,D,,A,2,D,2,D,2,D,D,4500,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03551902,23,0,5,01,D,,A,2,D,2,D,,A,A,,A,2,D,5,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03551952,8,0,5,01,D,,A,1,D,1,D,2,D,D,471,D,1,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03551952,9,0,5,02,D,,A,1,D,1,D,2,D,D,447,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03551952,10,0,5,03,D,,A,1,D,1,D,2,D,D,406,D,2,D,2,D,,A,,A,,A,1,D,09,,A,2,D,,A,,A
20171,03551952,11,0,5,04,D,,A,1,D,1,D,2,D,D,81,D,2,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03551982,7,0,5,01,D,,A,1,D,2,D,1,D,D,468,D,1,D,2,D,,A,,A,,A,1,D,01,,A,,A,,A,,A
20171,03552002,6,0,5,01,D,,A,2,D,2,D,1,D,D,825,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03552022,5,0,5,01,D,,A,1,D,2,D,1,D,D,114,D,1,D,4,D,,A,1,D,,A,1,D,04,,A,,A,,A,,A
20171,03552022,6,0,1,02,D,,A,1,D,2,D,1,D,D,360,D,1,D,1,D,2,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03552042,5,0,5,01,D,,A,1,D,1,D,2,D,D,705,D,2,D,1,D,1,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03552052,11,0,5,01,D,,A,1,D,2,D,1,D,D,1200,D,1,D,1,D,2,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03552052,12,0,5,02,D,,A,1,D,2,D,1,D,D,300,D,1,D,1,D,2,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03552052,13,0,5,03,D,,A,1,D,1,D,2,D,D,594,D,2,D,1,D,2,D,,A,,A,1,D,04,,A,1,D,1,D,2,D
20171,03552062,3,0,5,01,D,,A,1,D,2,D,,A,A,,A,2,D,1,D,2,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03552094,13,0,5,01,D,,A,2,D,1,D,2,D,D,3030,D,2,D,1,D,2,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03552112,10,0,5,01,D,,A,2,D,1,D,2,D,D,774,D,2,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03552112,11,0,5,02,D,,A,2,D,1,D,2,D,D,435,D,2,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03552112,12,0,5,03,D,,A,2,D,1,D,2,D,D,174,D,2,D,1,D,1,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03552132,15,0,1,01,D,,A,1,D,2,D,,A,A,,A,2,D,1,D,2,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03552142,12,0,5,01,D,,A,1,D,2,D,,A,A,,A,2,D,5,D,,A,,A,2,D,2,D,,,A,,A,,A,,A
20171,03552192,13,0,5,01,D,,A,4,D,2,D,2,D,D,1350,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03552212,2,0,1,01,D,,A,1,D,1,D,2,D,D,831,D,2,D,1,D,1,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03552222,8,0,5,01,D,,A,1,D,3,D,,A,A,,A,2,D,2,D,,A,,A,2,D,2,D,,,A,2,D,,A,,A
20171,03552232,4,0,5,01,D,,A,1,D,3,D,,A,A,,A,2,D,2,D,,A,,A,2,D,2,D,,,A,2,D,,A,,A
20171,03552242,6,0,5,01,D,,A,1,D,1,D,2,D,D,360,D,1,D,1,D,1,D,,A,,A,1,D,04,,A,,C,,A,,A
20171,03552252,6,0,5,01,D,,A,1,D,2,D,,A,A,,A,1,D,1,D,1,D,,A,2,D,2,D,,,A,,A,,A,,A
20171,03552292,2,0,1,01,D,,A,2,D,2,D,1,D,D,150,F,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03552302,5,0,5,01,D,,A,1,D,2,D,,A,A,,A,1,D,2,D,,A,,A,2,D,2,D,,,A,,A,,A,,A
20171,03552332,15,0,5,01,D,,A,2,D,3,D,,A,A,,A,2,D,1,D,2,D,,A,2,D,2,D,,1,D,1,D,4,D,1,D
20171,03552332,16,0,5,02,D,,A,1,D,3,D,2,D,D,810,D,2,D,4,D,,A,4,D,,A,1,D,04,,A,2,D,,A,,A
20171,03552382,3,0,1,01,D,,A,2,D,2,D,1,D,D,650,D,1,D,1,D,2,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03552392,5,0,1,01,D,,A,1,D,2,D,1,D,D,60,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03552402,10,0,5,01,D,,A,3,D,2,D,1,D,D,1500,F,2,D,1,D,1,D,,A,,A,1,D,03,,A,,A,,A,,A
20171,03552423,11,0,1,01,D,,A,8,D,1,D,2,D,D,240,D,2,D,1,D,2,D,,A,,A,1,D,04,1,D,1,D,,C,1,D
20171,03552432,9,0,5,01,D,,A,3,D,2,D,1,D,D,1200,D,2,D,4,D,,A,4,D,,A,1,D,04,,A,,A,,A,,A
20171,03552442,13,0,5,01,D,,A,2,D,2,D,1,D,D,748,D,1,D,1,D,2,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03552442,14,0,5,02,D,,A,1,D,2,D,1,D,D,756,D,1,D,1,D,2,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03552462,4,0,1,01,D,,A,1,D,2,D,,A,A,,A,2,D,2,D,,A,,A,2,D,2,D,,,A,,A,,A,,A
20171,03552492,10,0,5,01,D,,A,1,D,2,D,1,D,D,300,F,2,D,1,D,2,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03552492,11,0,5,02,D,,A,1,D,1,D,2,D,D,600,F,1,D,1,D,2,D,,A,,A,1,D,02,,A,1,D,,C,2,D
20171,03552502,30,0,5,01,D,,A,1,D,2,D,1,D,D,,A,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03552512,7,0,5,01,D,,A,2,D,2,D,1,D,D,1268,D,1,D,1,D,2,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03552552,3,0,5,01,D,,A,1,D,2,D,2,D,D,360,D,2,D,1,D,1,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03552582,6,0,5,01,D,,A,2,D,2,D,1,D,D,,A,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03552632,18,0,1,01,D,,A,2,D,2,D,1,D,D,2600,D,2,D,4,D,,A,2,D,,A,1,D,02,,A,,A,,A,,A
20171,03552642,3,0,5,01,D,,A,1,D,2,D,,A,A,,A,1,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03552642,4,0,1,02,D,,A,1,D,2,D,,A,A,,A,1,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03552702,14,0,1,01,D,,A,5,D,2,D,1,D,D,850,D,1,D,2,D,,A,,A,,A,1,D,09,,A,,A,,A,,A
20171,03552762,5,0,1,01,D,,A,1,D,1,D,2,D,D,597,D,1,D,1,D,,C,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03552772,3,0,5,01,D,,A,1,D,3,D,2,D,D,111,D,2,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03552782,5,0,5,01,D,,A,1,D,3,D,2,D,D,550,D,2,D,2,D,,A,,A,,A,1,D,09,,A,2,D,,A,,A
20171,03552852,9,0,1,01,D,,A,2,D,2,D,,A,A,,A,1,D,1,D,1,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03552852,10,0,1,02,D,,A,2,D,2,D,1,D,D,345,D,2,D,4,D,,A,1,D,,A,1,D,04,,A,,A,,A,,A
20171,03552862,12,0,5,01,D,,A,2,D,2,D,1,D,D,300,D,1,D,2,D,,A,,A,,A,1,D,09,,A,,A,,A,,A
20171,03552902,18,0,5,01,D,,A,1,D,2,D,,A,A,,A,2,D,1,D,2,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03552902,19,0,5,02,D,,A,1,D,2,D,1,D,D,130,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03552902,20,0,5,03,D,,A,2,D,2,D,1,D,C,666,F,2,D,1,D,2,D,,A,,A,1,D,,,A,,A,,A,,A
20171,03552912,14,0,5,01,D,,A,1,D,2,D,1,D,D,553,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03552912,15,0,5,02,D,,A,1,D,2,D,1,D,D,46,D,2,D,4,D,,A,1,D,,A,1,D,02,,A,,A,,A,,A
20171,03552912,16,0,5,03,D,,A,1,D,2,D,1,D,D,20,D,2,D,4,D,,A,2,D,,A,1,D,02,,A,,A,,A,,A
20171,03552932,15,0,5,01,D,,A,3,D,2,D,1,D,D,722,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03552982,9,0,5,01,D,,A,1,D,2,D,1,D,D,780,D,2,D,1,D,1,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03553002,10,0,5,01,D,,A,1,D,2,D,,A,A,,A,2,D,1,D,2,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03553002,11,0,5,02,D,,A,1,D,2,D,1,D,D,90,D,2,D,4,D,,A,1,D,,A,1,D,04,,A,,A,,A,,A
20171,03553002,12,0,5,03,D,,A,1,D,2,D,1,D,D,48,D,2,D,4,D,,A,2,D,,A,1,D,04,,A,,A,,A,,A
20171,03553032,17,0,1,01,D,,A,3,D,2,D,,A,A,,A,2,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03553052,8,0,5,01,D,,A,1,D,2,D,1,D,D,1800,D,1,D,1,D,1,D,,A,,A,1,D,06,,A,,A,,A,,A
20171,03553062,14,0,5,01,D,,A,2,D,1,D,2,D,D,753,D,1,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03553062,15,0,5,02,D,,A,2,D,1,D,2,D,D,255,D,1,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03553062,16,0,5,03,D,,A,2,D,1,D,2,D,D,249,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03553072,6,0,5,01,D,,A,3,D,2,D,,A,A,,A,1,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03553082,4,0,5,01,D,,A,2,D,2,D,1,D,D,300,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03553102,11,0,5,01,D,,A,3,D,2,D,1,D,D,1619,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03553142,5,0,5,01,D,,A,1,D,1,D,2,D,D,816,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03553142,6,0,5,02,D,,A,1,D,1,D,2,D,D,816,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03553152,8,0,5,01,D,,A,3,D,2,D,1,D,D,1350,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03553152,9,0,5,02,D,,A,3,D,2,D,1,D,D,180,D,2,D,4,D,,A,1,D,,A,1,D,04,,A,,A,,A,,A
20171,03553152,10,0,5,03,D,,A,3,D,2,D,1,D,D,54,D,2,D,4,D,,A,2,D,,A,1,D,04,,A,,A,,A,,A
20171,03553172,9,0,5,01,D,,A,3,D,2,D,1,D,D,450,D,2,D,5,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03553172,10,0,5,02,D,,A,1,D,1,D,2,D,D,405,D,2,D,1,D,2,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03553202,8,0,5,01,D,,A,1,D,3,D,,A,A,,A,2,D,2,D,,A,,A,2,D,2,D,,,A,2,D,,A,,A
20171,03553252,18,0,5,01,D,,A,1,D,1,D,1,D,D,598,D,1,D,1,D,1,D,,A,,A,1,D,01,,A,2,D,,A,,A
20171,03553252,19,0,5,02,D,,A,1,D,1,D,1,D,D,488,D,1,D,1,D,1,D,,A,,A,1,D,02,,A,2,D,,A,,A
20171,03553252,20,0,5,03,D,,A,1,D,2,D,,A,A,,A,2,D,1,D,1,D,,A,2,D,2,D,,,A,,A,,A,,A
20171,03553252,21,0,1,04,D,,A,1,D,2,D,,A,A,,A,2,D,1,D,,C,,A,2,D,2,D,,,A,,A,,A,,A
20171,03553262,9,0,1,01,D,,A,1,D,1,D,2,D,D,720,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03553262,10,0,1,02,D,,A,1,D,1,D,2,D,D,225,D,2,D,4,D,,A,3,D,,A,1,D,04,,A,2,D,,A,,A
20171,03553272,10,0,5,01,D,,A,1,D,2,D,,A,A,,A,1,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03553272,11,0,5,02,D,,A,2,D,2,D,1,D,D,325,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03553302,7,0,5,01,D,,A,3,D,2,D,,A,A,,A,2,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03553362,4,0,5,01,D,,A,1,D,2,D,2,D,D,162,D,1,D,3,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03553372,15,0,1,01,D,,A,1,D,2,D,1,D,D,397,D,2,D,1,D,2,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03553372,16,0,1,02,D,,A,1,D,2,D,,A,A,,A,2,D,1,D,2,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03553412,4,0,5,01,D,,A,1,D,1,D,2,D,D,1500,D,1,D,1,D,1,D,,A,,A,1,D,04,,A,1,D,3,D,,C
20171,03553472,8,0,5,01,D,,A,1,D,2,D,,A,A,,A,2,D,1,D,2,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03553472,9,0,5,02,D,,A,1,D,2,D,,A,A,,A,2,D,4,D,,A,1,D,1,D,2,D,,,A,,A,,A,,A
20171,03553482,11,0,1,01,D,,A,2,D,2,D,1,D,D,621,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03553492,21,0,5,01,D,,A,3,D,2,D,,A,A,,A,1,D,1,D,1,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03553502,6,0,1,01,D,,A,2,D,2,D,,A,A,,A,2,D,1,D,1,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03553512,12,0,5,01,D,,A,4,D,2,D,1,D,D,2366,D,1,D,1,D,1,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03553552,8,0,5,01,D,,A,2,D,1,D,2,D,D,1185,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03553552,9,0,1,02,D,,A,2,D,1,D,,A,A,,A,1,D,3,D,,A,,A,2,D,2,D,,,A,2,D,,A,,A
20171,03553562,17,0,5,01,D,,A,1,D,2,D,1,D,C,611,F,2,D,5,D,,A,,A,,A,1,D,,,A,,A,,A,,A
20171,03553562,18,0,1,02,D,,A,4,D,2,D,1,D,D,1944,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03553562,19,0,1,03,D,,A,1,D,1,D,2,D,C,168,F,2,D,3,D,,A,,A,,A,1,D,,,A,2,D,,A,,A
20171,03553562,20,0,1,04,D,,A,4,D,2,D,1,D,D,182,D,2,D,4,D,,A,1,D,,A,1,D,02,,A,,A,,A,,A
20171,03553562,21,0,1,05,D,,A,4,D,2,D,1,D,D,39,D,2,D,4,D,,A,2,D,,A,1,D,02,,A,,A,,A,,A
20171,03553582,16,0,5,01,D,,A,1,D,1,D,2,D,D,,A,1,D,1,D,2,D,,A,,A,1,D,04,1,D,1,D,3,D,1,D
20171,03553612,4,0,5,01,D,,A,1,D,1,D,,A,A,,A,1,D,1,D,2,D,,A,,C,2,D,,,A,2,D,,A,,A
20171,03553622,7,0,5,01,D,,A,1,D,2,D,,A,A,,A,2,D,1,D,2,D,,A,2,D,2,D,,,A,,A,,A,,A
20171,03553622,8,0,5,02,D,,A,1,D,2,D,1,D,D,720,D,1,D,1,D,2,D,,A,,A,1,D,03,,A,,A,,A,,A
20171,03553632,9,0,5,01,D,,A,1,D,1,D,,A,A,,A,2,D,1,D,1,D,,A,2,D,2,D,,,A,2,D,,A,,A
20171,03553642,11,0,5,01,D,,A,4,D,2,D,1,D,D,715,D,1,D,1,D,1,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03553662,18,0,5,01,D,,A,1,D,1,D,2,D,D,797,D,2,D,2,D,,A,,A,,A,1,D,09,,A,2,D,,A,,A
20171,03553662,19,0,5,02,D,,A,1,D,1,D,2,D,D,111,D,2,D,4,D,,A,3,D,,A,1,D,09,,A,2,D,,A,,A
20171,03553682,7,0,1,01,D,,A,1,D,2,D,1,D,D,369,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03553682,8,0,1,02,D,,A,1,D,1,D,2,D,D,69,D,2,D,4,D,,A,1,D,,A,1,D,04,,A,2,D,,A,,A
20171,03553682,9,0,1,03,D,,A,1,D,1,D,2,D,D,69,D,2,D,4,D,,A,2,D,,A,1,D,04,,A,2,D,,A,,A
20171,03553702,3,0,5,01,D,,A,1,D,3,D,,A,A,,A,2,D,1,D,1,D,,A,2,D,2,D,,,A,2,D,,A,,A
20171,03553732,9,0,5,01,D,,A,3,D,1,D,2,D,D,900,D,2,D,1,D,1,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03553742,12,0,5,01,D,,A,2,D,2,D,,A,A,,A,1,D,4,D,,A,1,D,1,D,2,D,,,A,,A,,A,,A
20171,03553742,13,0,5,02,D,,A,1,D,2,D,,A,A,,A,1,D,1,D,1,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03553782,9,0,5,01,D,,A,2,D,2,D,1,D,D,2860,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03553782,10,0,1,02,D,,A,2,D,2,D,1,D,D,1820,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03553792,8,0,5,01,D,,A,1,D,1,D,2,D,D,450,D,1,D,1,D,1,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03553812,4,0,5,01,D,,A,1,D,3,D,2,D,D,204,D,2,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03553832,17,0,5,01,D,,A,2,D,2,D,1,D,D,780,D,2,D,3,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03553852,6,0,5,01,D,,A,1,D,1,D,2,D,D,105,D,1,D,1,D,2,D,,A,,A,1,D,04,1,D,1,D,3,D,1,D
20171,03553862,16,0,5,01,D,,A,5,D,2,D,,A,A,,A,2,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03553862,17,0,5,02,D,,A,5,D,2,D,,A,A,,A,2,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03553862,18,0,5,03,D,,A,5,D,2,D,,A,A,,A,1,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03553873,4,0,5,01,D,,A,2,D,2,D,1,D,D,240,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03553882,5,0,5,01,D,,A,1,D,1,D,2,D,D,225,D,1,D,2,D,,A,,A,,A,1,D,04,,A,1,D,4,D,2,D
20171,03553892,6,0,5,01,D,,A,1,D,2,D,2,D,D,1800,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03553912,6,0,5,01,D,,A,3,D,3,D,2,D,D,30,D,1,D,2,D,,A,,A,,A,1,D,04,1,D,1,D,,C,1,D
20171,03553922,3,0,5,01,D,,A,1,D,3,D,,A,A,,A,2,D,1,D,2,D,,A,2,D,2,D,,,A,2,D,,A,,A
20171,03553942,13,0,5,01,D,,A,1,D,1,D,2,D,D,495,D,1,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03553952,9,0,5,01,D,,A,1,D,1,D,2,D,D,450,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03553992,13,0,1,01,D,,A,4,D,2,D,1,D,D,1300,D,2,D,1,D,2,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03554042,2,0,1,01,D,,A,1,D,2,D,1,D,D,1073,D,2,D,1,D,2,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03554072,5,0,5,01,D,,A,2,D,2,D,,A,A,,A,2,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03554082,3,0,1,01,D,,A,1,D,1,D,1,D,D,402,D,1,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03554082,4,0,1,02,D,,A,1,D,1,D,2,D,D,330,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03554092,15,0,1,01,D,,A,3,D,2,D,1,D,D,1073,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03554102,2,0,1,01,D,,A,1,D,2,D,1,D,D,378,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03554172,14,0,5,01,D,,A,2,D,2,D,1,D,D,951,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03554182,10,0,5,01,D,,A,2,D,2,D,1,D,D,1500,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03554192,14,0,5,01,D,,A,1,D,1,D,2,D,D,1635,D,1,D,2,D,,A,,A,,A,1,D,04,1,D,1,D,1,D,1,D
20171,03554192,15,0,5,02,D,,A,1,D,1,D,2,D,D,765,D,1,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03554192,16,0,1,03,D,,A,1,D,1,D,2,D,D,210,D,2,D,4,D,,A,3,D,,A,1,D,04,,A,2,D,,A,,A
20171,03554202,13,0,5,01,D,,A,2,D,1,D,1,D,D,1104,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03554212,7,0,5,01,D,,A,3,D,2,D,,A,A,,A,2,D,5,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03554252,30,0,5,01,D,,A,2,D,2,D,1,D,D,897,D,2,D,1,D,2,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03554262,20,0,5,01,D,,A,1,D,1,D,2,D,D,,A,2,D,1,D,1,D,,A,,A,1,D,04,1,D,1,D,4,D,1,D
20171,03554262,21,0,1,02,D,,A,1,D,1,D,2,D,D,1677,D,2,D,2,D,,A,,A,,A,1,D,04,1,D,1,D,4,D,1,D
20171,03554262,22,0,1,03,D,,A,1,D,1,D,2,D,D,99,D,2,D,4,D,,A,4,D,,A,1,D,04,,A,2,D,,A,,A
20171,03554302,28,0,5,01,D,,A,1,D,2,D,1,D,D,364,D,2,D,1,D,2,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03554302,29,0,5,02,D,,A,1,D,2,D,1,D,D,20,D,2,D,4,D,,A,2,D,,A,1,D,02,,A,,A,,A,,A
20171,03554302,30,0,5,03,D,,A,1,D,2,D,1,D,D,104,D,2,D,4,D,,A,1,D,,A,1,D,02,,A,,A,,A,,A
20171,03554312,32,0,5,01,D,,A,4,D,2,D,1,D,D,1170,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03554312,33,0,5,02,D,,A,4,D,2,D,1,D,D,312,D,2,D,4,D,,A,1,D,,A,1,D,02,,A,,A,,A,,A
20171,03554312,34,0,5,03,D,,A,4,D,2,D,1,D,D,26,D,1,D,4,D,,A,2,D,,A,1,D,02,,A,,A,,A,,A
20171,03554322,11,0,5,01,D,,A,1,D,2,D,1,D,D,180,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03554332,9,0,5,01,D,,A,2,D,1,D,2,D,D,444,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03554342,24,0,5,01,D,,A,5,D,2,D,1,D,D,210,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03554342,25,0,5,02,D,,A,5,D,2,D,1,D,D,114,D,2,D,4,D,,A,4,D,,A,1,D,04,,A,,A,,A,,A
20171,03554352,8,0,5,01,D,,A,5,D,2,D,,A,A,,A,2,D,1,D,1,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03554372,12,0,5,01,D,,A,1,D,1,D,2,D,D,156,D,2,D,1,D,,C,,A,,A,1,D,04,1,D,1,D,,C,1,D
20171,03554372,13,0,5,02,D,,A,4,D,1,D,2,D,D,,A,2,D,1,D,,C,,A,,A,1,D,04,1,D,1,D,,C,1,D
20171,03554382,6,0,5,01,D,,A,3,D,2,D,1,D,D,624,D,1,D,1,D,2,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03554412,25,0,5,01,D,,A,3,D,2,D,,A,A,,A,1,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03554432,4,0,5,01,D,,A,2,D,2,D,,A,A,,A,1,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03554472,2,0,1,01,D,,A,2,D,2,D,1,D,D,600,F,2,D,1,D,1,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03554482,9,0,5,01,D,,A,2,D,2,D,1,D,D,1014,D,1,D,1,D,1,D,,A,,A,1,D,01,,A,,A,,A,,A
20171,03554532,3,0,1,01,D,,A,1,D,2,D,2,D,D,942,D,1,D,1,D,2,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03554553,10,0,5,01,D,,A,3,D,2,D,1,D,D,570,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
