QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,NUMYUPD,NUMYUPD_,TOTYUPDX,TOTY_PDX,TOTYUPDY,TOTY_PDY
20172,03606472,34,8,1,,A,104,E,190,D
20172,03606632,45,0,1,1,D,,H,,A
20172,03606632,45,1,1,,A,449,E,100,D
20172,03606632,45,2,1,,A,110,E,110,D
20172,03606632,45,3,1,,A,102,E,120,D
20172,03606632,45,4,1,,A,723,E,130,D
20172,03606632,45,5,1,,A,19,E,140,D
20172,03606632,45,6,1,,A,1259,E,150,D
20172,03606632,45,7,1,,A,178,E,160,D
20172,03606632,45,8,1,,A,160,E,190,D
20172,03607272,33,0,1,1,D,,H,,A
20172,03607272,33,1,1,,A,167,E,100,D
20172,03607272,33,2,1,,A,98,E,110,D
20172,03607402,37,0,1,1,D,,H,,A
20172,03607402,37,1,1,,A,211,E,100,D
20172,03607402,37,2,1,,A,125,E,110,D
20172,03607402,37,3,1,,A,101,E,120,D
20172,03607402,37,4,1,,A,14,E,140,D
20172,03607402,37,5,1,,A,655,E,150,D
20172,03607402,37,6,1,,A,32,E,160,D
20172,03607402,37,7,1,,A,81,E,170,D
20172,03607402,37,8,1,,A,81,E,190,D
20172,03607582,30,0,1,2,D,,H,,A
20172,03607582,30,1,1,,A,82,E,100,D
20172,03607582,30,2,1,,A,24,E,110,D
20172,03607582,30,3,1,,A,18,E,120,D
20172,03607582,30,4,1,,A,76,E,130,D
20172,03607582,30,5,1,,A,3,E,140,D
20172,03607582,30,6,1,,A,249,E,150,D
20172,03607582,30,7,1,,A,19,E,160,D
20172,03607582,30,8,1,,A,51,E,170,D
20172,03607582,30,9,1,,A,23,E,190,D
20172,03607582,30,10,1,,A,17,E,200,D
20172,03607582,30,11,1,,A,38,E,210,D
20172,03607752,24,0,1,1,D,,H,,A
20172,03607752,24,1,1,,A,16,E,100,D
20172,03607752,24,2,1,,A,4,E,110,D
20172,03607942,55,0,1,4,D,,H,,A
20172,03607942,55,1,1,,A,161,E,100,D
20172,03607942,55,2,1,,A,39,E,110,D
20172,03608064,54,0,1,2,D,,H,,A
20172,03608064,54,1,1,,A,6,E,100,D
20172,03608064,54,2,1,,A,1,E,110,D
20172,03608064,54,3,1,,A,4,E,200,D
20172,03608064,54,4,1,,A,7,E,210,D
20172,03608064,54,5,1,,A,7,E,220,D
20172,03608112,30,0,1,1,D,,H,,A
20172,03608112,30,1,1,,A,161,E,100,D
20172,03608112,30,2,1,,A,39,E,110,D
20172,03639791,15,0,1,2,D,,H,,A
20172,03639791,15,1,1,,A,402,E,100,D
20172,03639791,15,2,1,,A,98,E,110,D
20172,03640061,19,0,1,1,D,,H,,A
20172,03640061,19,1,1,,A,22,E,100,D
20172,03640061,19,2,1,,A,17,E,110,D
20172,03640061,19,3,1,,A,7,E,120,D
20172,03640061,19,4,1,,A,18,E,130,D
20172,03640061,19,5,1,,A,2,E,140,D
20172,03640061,19,6,1,,A,19,E,150,D
20172,03640061,19,7,1,,A,1,E,160,D
20172,03640061,19,8,1,,A,3,E,190,D
20172,03640061,19,9,1,,A,6,E,200,D
20172,03640061,19,10,1,,A,5,E,210,D
20172,03641301,26,0,1,1,D,,H,,A
20172,03641301,26,1,1,,A,121,E,100,D
20172,03641301,26,2,1,,A,75,E,110,D
20172,03641301,26,3,1,,A,62,E,200,D
20172,03641301,26,4,1,,A,48,E,210,D
20172,03641301,26,5,1,,A,94,E,220,D
20172,03642921,75,0,1,1,D,,H,,A
20172,03642921,75,1,1,,A,149,E,100,D
20172,03642921,75,2,1,,A,36,E,110,D
20172,03642921,75,3,1,,A,38,E,120,D
20172,03642921,75,4,1,,A,241,E,130,D
20172,03642921,75,5,1,,A,6,E,140,D
20172,03642921,75,6,1,,A,419,E,150,D
20172,03642921,75,7,1,,A,59,E,160,D
20172,03642921,75,8,1,,A,52,E,190,D
20172,03644311,15,0,1,1,D,,H,,A
20172,03644311,15,1,1,,A,161,E,100,D
20172,03644311,15,2,1,,A,39,E,110,D
20172,03645251,29,0,1,2,D,,H,,A
20172,03645251,29,1,1,,A,11,E,100,D
20172,03645251,29,2,1,,A,2,E,110,D
20172,03645841,27,0,1,16,D,,H,,A
20172,03645841,27,1,1,,A,31,E,200,D
20172,03645841,27,2,1,,A,30,E,210,D
20172,03645841,27,3,1,,A,9,E,220,D
20172,03646021,47,0,1,1,D,,H,,A
20172,03646021,47,1,1,,A,451,E,100,D
20172,03646021,47,2,1,,A,138,E,110,D
20172,03646021,47,3,1,,A,103,E,120,D
20172,03646021,47,4,1,,A,416,E,130,D
20172,03646021,47,5,1,,A,17,E,140,D
20172,03646021,47,6,1,,A,1363,E,150,D
20172,03646021,47,7,1,,A,104,E,160,D
20172,03646021,47,8,1,,A,280,E,170,D
20172,03646021,47,9,1,,A,128,E,190,D
20172,03646171,39,0,1,1,D,,H,,A
20172,03646171,39,1,1,,A,73,E,100,D
20172,03646171,39,2,1,,A,17,E,110,D
20172,03646171,39,3,1,,A,16,E,120,D
20172,03646171,39,4,1,,A,3,E,140,D
20172,03646171,39,5,1,,A,197,E,150,D
20172,03646171,39,6,1,,A,27,E,160,D
20172,03646171,39,7,1,,A,24,E,190,D
20172,03648481,59,0,1,1,D,,H,,A
20172,03648481,59,1,1,,A,59,E,100,D
20172,03648481,59,2,1,,A,14,E,110,D
20172,03648481,59,3,1,,A,17,E,120,D
20172,03648481,59,4,1,,A,2,E,140,D
20172,03648481,59,5,1,,A,165,E,150,D
20172,03648481,59,6,1,,A,23,E,160,D
20172,03648481,59,7,1,,A,20,E,190,D
20172,03648671,35,0,1,1,D,,H,,A
20172,03648671,35,1,1,,A,125,E,200,D
20172,03648671,35,2,1,,A,375,E,210,D
20172,03649171,32,0,1,1,D,,H,,A
20172,03649171,32,1,1,,A,51,G,100,D
20172,03649171,32,2,1,,A,29,G,110,D
20172,03649271,48,0,1,2,D,,H,,A
20172,03649271,48,1,1,,A,81,E,100,D
20172,03649271,48,2,1,,A,19,E,110,D
20172,03649811,10,0,1,1,D,,H,,A
20172,03649811,10,1,1,,A,27,E,100,D
20172,03649811,10,2,1,,A,8,E,110,D
20172,03649811,10,3,1,,A,6,E,120,D
20172,03649811,10,4,1,,A,25,E,130,D
20172,03649811,10,5,1,,A,1,E,140,D
20172,03649811,10,6,1,,A,83,E,150,D
20172,03649811,10,7,1,,A,6,E,160,D
20172,03649811,10,8,1,,A,21,E,170,D
20172,03649811,10,9,1,,A,7,E,190,D
20172,03649811,10,10,1,,A,4,E,200,D
20172,03649811,10,11,1,,A,12,E,210,D
20172,03650141,15,0,1,1,D,,H,,A
20172,03650141,15,1,1,,A,231,E,100,D
20172,03650141,15,2,1,,A,69,E,110,D
20172,03650461,41,0,1,1,D,,H,,A
20172,03650461,41,1,1,,A,32,E,100,D
20172,03650461,41,2,1,,A,11,E,110,D
20172,03650461,41,3,1,,A,7,E,120,D
20172,03650461,41,4,1,,A,53,E,130,D
20172,03650461,41,5,1,,A,1,E,140,D
20172,03650461,41,6,1,,A,92,E,150,D
20172,03650461,41,7,1,,A,13,E,160,D
20172,03650461,41,8,1,,A,11,E,190,D
20172,03650981,18,0,1,1,D,,H,,A
20172,03650981,18,1,1,,A,13,E,100,D
20172,03650981,18,2,1,,A,4,E,110,D
20172,03650981,18,3,1,,A,23,E,200,D
20172,03650981,18,4,1,,A,10,E,210,D
20172,03651444,32,0,1,1,D,,H,,A
20172,03651444,32,1,1,,A,61,E,100,D
20172,03651444,32,2,1,,A,36,E,110,D
20172,03651444,32,3,1,,A,33,E,120,D
20172,03651444,32,4,1,,A,120,E,130,D
20172,03651444,32,5,1,,A,4,E,140,D
20172,03651444,32,6,1,,A,191,E,150,D
20172,03651444,32,7,1,,A,9,E,160,D
20172,03651444,32,8,1,,A,23,E,170,D
20172,03651444,32,9,1,,A,23,E,190,D
20172,03651592,28,0,1,1,D,,H,,A
20172,03651592,28,1,1,,A,8,E,120,D
20172,03651592,28,2,1,,A,62,E,130,D
20172,03651592,28,3,1,,A,1,E,140,D
20172,03651592,28,4,1,,A,103,E,150,D
20172,03651592,28,5,1,,A,14,E,160,D
20172,03651592,28,6,1,,A,12,E,190,D
20172,03652132,27,0,1,2,D,,H,,A
20172,03652132,27,1,1,,A,31,E,100,D
20172,03652132,27,2,1,,A,9,E,110,D
20172,03652451,16,0,1,1,D,,H,,A
20172,03652451,16,1,1,,A,38,E,100,D
20172,03652451,16,2,1,,A,22,E,110,D
20172,03652451,16,3,1,,A,17,E,120,D
20172,03652451,16,4,1,,A,2,E,140,D
20172,03652451,16,5,1,,A,118,E,150,D
20172,03652451,16,6,1,,A,5,E,160,D
20172,03652451,16,7,1,,A,14,E,170,D
20172,03652451,16,8,1,,A,14,E,190,D
20172,03652451,16,9,1,,A,26,E,200,D
20172,03652451,16,10,1,,A,15,E,210,D
20172,03652451,16,11,1,,A,29,E,220,D
20172,03652491,32,0,1,2,D,,H,,A
20172,03652491,32,1,1,,A,52,E,100,D
20172,03652491,32,2,1,,A,15,E,110,D
20172,03652491,32,3,1,,A,16,E,120,D
20172,03652491,32,4,1,,A,48,E,130,D
20172,03652491,32,5,1,,A,1,E,140,D
20172,03652491,32,6,1,,A,159,E,150,D
20172,03652491,32,7,1,,A,12,E,160,D
20172,03652491,32,8,1,,A,32,E,170,D
20172,03652491,32,9,1,,A,15,E,190,D
20172,03653301,50,0,1,2,D,,H,,A
20172,03653301,50,1,1,,A,23,E,200,D
20172,03653301,50,2,1,,A,21,E,210,D
20172,03653301,50,3,1,,A,6,E,220,D
20172,03654491,17,0,1,6,D,,H,,A
20172,03654491,17,1,1,,A,753,E,100,D
20172,03654491,17,2,1,,A,184,E,110,D
20172,03654491,17,3,1,,A,170,E,120,D
20172,03654491,17,4,1,,A,1205,E,130,D
20172,03654491,17,5,1,,A,32,E,140,D
20172,03654491,17,6,1,,A,2099,E,150,D
20172,03654491,17,7,1,,A,296,E,160,D
20172,03654491,17,8,1,,A,261,E,190,D
20172,03654521,44,0,1,1,D,,H,,A
20172,03654521,44,1,1,,A,59,E,100,D
20172,03654521,44,2,1,,A,17,E,110,D
20172,03654521,44,3,1,,A,18,E,120,D
20172,03654521,44,4,1,,A,2,E,140,D
20172,03654521,44,5,1,,A,178,E,150,D
20172,03654521,44,6,1,,A,13,E,160,D
20172,03654521,44,7,1,,A,36,E,170,D
20172,03654521,44,8,1,,A,16,E,190,D
20172,03654521,44,9,1,,A,9,E,200,D
20172,03654521,44,10,1,,A,27,E,210,D
20172,03654601,32,0,1,1,D,,H,,A
20172,03654601,32,1,1,,A,38,E,100,D
20172,03654601,32,2,1,,A,12,E,110,D
20172,03655501,20,0,1,1,D,,H,,A
20172,03655501,20,1,1,,A,34,E,100,D
20172,03655501,20,2,1,,A,10,E,110,D
20172,03655501,20,3,1,,A,12,E,120,D
20172,03655501,20,4,1,,A,1,E,140,D
20172,03655501,20,5,1,,A,105,E,150,D
20172,03655501,20,6,1,,A,8,E,160,D
20172,03655501,20,7,1,,A,21,E,170,D
20172,03655501,20,8,1,,A,9,E,190,D
20172,03655811,16,0,1,8,D,,H,,A
20172,03655811,16,1,1,,A,150,E,100,D
20172,03655811,16,2,1,,A,54,E,110,D
20172,03655811,16,3,1,,A,43,E,120,D
20172,03655811,16,4,1,,A,357,E,130,D
20172,03655811,16,5,1,,A,841,E,150,D
20172,03655811,16,6,1,,A,89,E,170,D
20172,03655811,16,7,1,,A,53,E,190,D
20172,03655811,16,8,1,,A,291,E,200,D
20172,03655811,16,9,1,,A,122,E,210,D
20172,03655941,21,0,1,1,D,,H,,A
20172,03655941,21,1,1,,A,299,E,100,D
20172,03655941,21,2,1,,A,73,E,110,D
20172,03655941,21,3,1,,A,72,E,120,D
20172,03655941,21,4,1,,A,482,E,130,D
20172,03655941,21,5,1,,A,13,E,140,D
20172,03655941,21,6,1,,A,839,E,150,D
20172,03655941,21,7,1,,A,118,E,160,D
20172,03655941,21,8,1,,A,104,E,190,D
20172,03656391,12,0,1,1,D,,H,,A
20172,03656391,12,1,1,,A,7,E,200,D
20172,03656391,12,2,1,,A,21,E,210,D
20172,03656391,12,3,1,,A,22,E,220,D
20172,03656431,17,0,1,2,D,,H,,A
20172,03656431,17,1,1,,A,161,E,100,D
20172,03656431,17,2,1,,A,39,E,110,D
20172,03656591,13,0,1,1,D,,H,,A
20172,03656591,13,1,1,,A,77,E,100,D
20172,03656591,13,2,1,,A,23,E,110,D
20172,03656821,43,0,1,2,D,,H,,A
20172,03656821,43,1,1,,A,35,E,100,D
20172,03656821,43,2,1,,A,7,E,110,D
20172,03656821,43,3,1,,A,6,E,120,D
20172,03656821,43,4,1,,A,1,E,140,D
20172,03656821,43,5,1,,A,84,E,150,D
20172,03656821,43,6,1,,A,11,E,160,D
20172,03656821,43,7,1,,A,10,E,190,D
20172,03656821,43,8,1,,A,20,E,200,D
20172,03656821,43,9,1,,A,20,E,210,D
20172,03656821,43,10,1,,A,6,E,220,D
20172,03656861,36,0,1,1,D,,H,,A
20172,03656861,36,1,1,,A,116,E,100,D
20172,03656861,36,2,1,,A,34,E,110,D
20172,03656881,17,0,1,5,D,,H,,A
20172,03656881,17,1,1,,A,220,E,100,D
20172,03656881,17,2,1,,A,130,E,110,D
20172,03657691,18,0,1,1,D,,H,,A
20172,03657691,18,1,1,,A,2,E,120,D
20172,03657691,18,2,1,,A,4,E,140,D
20172,03657691,18,3,1,,A,15,E,150,D
20172,03657691,18,4,1,,A,8,E,170,D
20172,03657691,18,5,1,,A,1,E,190,D
20172,03658091,29,0,1,1,D,,H,,A
20172,03658091,29,1,1,,A,40,E,200,D
20172,03658091,29,2,1,,A,30,E,210,D
20172,03658211,22,0,1,1,D,,H,,A
20172,03658211,22,1,1,,A,102,E,100,D
20172,03658211,22,2,1,,A,23,E,110,D
20172,03658211,22,3,1,,A,22,E,120,D
20172,03658211,22,4,1,,A,156,E,130,D
20172,03658211,22,5,1,,A,4,E,140,D
20172,03658211,22,6,1,,A,272,E,150,D
20172,03658211,22,7,1,,A,38,E,160,D
20172,03658211,22,8,1,,A,33,E,190,D
20172,03659451,28,0,1,1,D,,H,,A
20172,03659451,28,1,1,,A,75,E,130,D
20172,03659491,19,0,1,1,D,,H,,A
20172,03659491,19,1,1,,A,151,E,100,D
20172,03659491,19,2,1,,A,35,E,110,D
20172,03659491,19,3,1,,A,33,E,120,D
20172,03659491,19,4,1,,A,234,E,130,D
20172,03659491,19,5,1,,A,6,E,140,D
20172,03659491,19,6,1,,A,407,E,150,D
20172,03659491,19,7,1,,A,57,E,160,D
20172,03659491,19,8,1,,A,50,E,190,D
20172,03659491,19,9,1,,A,96,E,200,D
20172,03659491,19,10,1,,A,100,E,210,D
20172,03659491,19,11,1,,A,31,E,220,D
20172,03660151,18,0,1,1,D,,H,,A
20172,03660151,18,1,1,,A,78,E,100,D
20172,03660151,18,2,1,,A,22,E,110,D
20172,03660591,26,0,1,3,D,,H,,A
20172,03660591,26,1,1,,A,13,E,120,D
20172,03660591,26,2,1,,A,4,E,140,D
20172,03660591,26,3,1,,A,29,E,150,D
20172,03660591,26,4,1,,A,2,E,160,D
20172,03660591,26,5,1,,A,4,E,190,D
20172,03661061,22,0,1,1,D,,H,,A
20172,03661061,22,1,1,,A,82,E,100,D
20172,03661061,22,2,1,,A,20,E,110,D
20172,03661061,22,3,1,,A,18,E,120,D
20172,03661061,22,4,1,,A,132,E,130,D
20172,03661061,22,5,1,,A,8,E,140,D
20172,03661061,22,6,1,,A,230,E,150,D
20172,03661061,22,7,1,,A,32,E,160,D
20172,03661061,22,8,1,,A,28,E,190,D
20172,03662001,23,0,1,3,D,,H,,A
20172,03662001,23,1,1,,A,364,E,100,D
20172,03662001,23,2,1,,A,88,E,110,D
20172,03662001,23,3,1,,A,81,E,120,D
20172,03662001,23,4,1,,A,578,E,130,D
20172,03662001,23,5,1,,A,15,E,140,D
20172,03662001,23,6,1,,A,1007,E,150,D
20172,03662001,23,7,1,,A,142,E,160,D
20172,03662001,23,8,1,,A,125,E,190,D
20172,03662121,20,0,1,2,D,,H,,A
20172,03662121,20,1,1,,A,114,E,100,D
20172,03662121,20,2,1,,A,29,E,110,D
20172,03662121,20,3,1,,A,174,E,120,D
20172,03662121,20,4,1,,A,1183,E,150,D
20172,03662131,27,0,1,1,D,,H,,A
20172,03662131,27,1,1,,A,53,E,100,D
20172,03662131,27,2,1,,A,28,E,110,D
20172,03662131,27,3,1,,A,22,E,120,D
20172,03662131,27,4,1,,A,3,E,140,D
20172,03662131,27,5,1,,A,151,E,150,D
20172,03662131,27,6,1,,A,7,E,160,D
20172,03662131,27,7,1,,A,18,E,170,D
20172,03662131,27,8,1,,A,18,E,190,D
20172,03662381,43,0,1,1,D,,H,,A
20172,03662381,43,1,1,,A,14,E,120,D
20172,03662381,43,2,1,,A,2,E,140,D
20172,03662381,43,3,1,,A,99,E,150,D
20172,03662381,43,4,1,,A,4,E,160,D
20172,03662381,43,5,1,,A,12,E,170,D
20172,03662381,43,6,1,,A,12,E,190,D
20172,03662381,43,7,1,,A,16,E,200,D
20172,03662381,43,8,1,,A,18,E,210,D
20172,03662381,43,9,1,,A,24,E,220,D
20172,03663291,34,0,1,1,D,,H,,A
20172,03663291,34,1,1,,A,2,E,200,D
20172,03663291,34,2,1,,A,5,E,210,D
20172,03665601,25,0,1,1,D,,H,,A
20172,03665601,25,1,1,,A,11,E,200,D
20172,03665601,25,2,1,,A,9,E,210,D
20172,03665871,33,0,1,9,D,,H,,A
20172,03665871,33,1,1,,A,103,E,100,D
20172,03665871,33,2,1,,A,58,E,110,D
20172,03665871,33,3,1,,A,45,E,120,D
20172,03665871,33,4,1,,A,193,E,130,D
20172,03665871,33,5,1,,A,6,E,140,D
20172,03665871,33,6,1,,A,306,E,150,D
20172,03665871,33,7,1,,A,15,E,160,D
20172,03665871,33,8,1,,A,37,E,170,D
20172,03665871,33,9,1,,A,37,E,190,D
20172,03666111,16,0,1,1,D,,H,,A
20172,03666111,16,1,1,,A,2,E,100,D
20172,03666341,21,0,1,1,D,,H,,A
20172,03666341,21,1,1,,A,101,E,100,D
20172,03666341,21,2,1,,A,24,E,110,D
20172,03666341,21,3,1,,A,22,E,120,D
20172,03666341,21,4,1,,A,4,E,140,D
20172,03666341,21,5,1,,A,276,E,150,D
20172,03666341,21,6,1,,A,39,E,160,D
20172,03666341,21,7,1,,A,34,E,190,D
20172,03666691,42,0,1,1,D,,H,,A
20172,03666691,42,1,1,,A,75,E,100,D
20172,03666691,42,2,1,,A,22,E,110,D
20172,03666691,42,3,1,,A,21,E,120,D
20172,03666691,42,4,1,,A,69,E,130,D
20172,03666691,42,5,1,,A,2,E,140,D
20172,03666691,42,6,1,,A,227,E,150,D
20172,03666691,42,7,1,,A,17,E,160,D
20172,03666691,42,8,1,,A,46,E,170,D
20172,03666691,42,9,1,,A,21,E,190,D
20172,03666831,30,0,1,3,D,,H,,A
20172,03666831,30,1,1,,A,73,E,100,D
20172,03666831,30,2,1,,A,17,E,110,D
20172,03666831,30,3,1,,A,47,E,200,D
20172,03666831,30,4,1,,A,48,E,210,D
20172,03666831,30,5,1,,A,15,E,220,D
20172,03667231,11,0,1,1,D,,H,,A
20172,03667231,11,1,1,,A,49,E,100,D
20172,03667231,11,2,1,,A,13,E,110,D
20172,03667231,11,3,1,,A,77,E,120,D
20172,03667231,11,4,1,,A,80,E,130,D
20172,03667231,11,5,1,,A,526,E,150,D
20172,03667231,11,6,1,,A,36,E,200,D
20172,03667231,11,7,1,,A,219,E,210,D
20172,03667241,17,0,1,2,D,,H,,A
20172,03667241,17,1,1,,A,3,E,120,D
20172,03667241,17,2,1,,A,22,E,150,D
20172,03667241,17,3,1,,A,3,E,160,D
20172,03667241,17,4,1,,A,2,E,190,D
20172,03667261,8,0,1,1,D,,H,,A
20172,03667261,8,1,1,,A,155,E,100,D
20172,03667261,8,2,1,,A,84,E,110,D
20172,03667261,8,3,1,,A,49,E,120,D
20172,03667261,8,4,1,,A,123,E,130,D
20172,03667261,8,5,1,,A,20,E,140,D
20172,03667261,8,6,1,,A,135,E,150,D
20172,03667261,8,7,1,,A,9,E,160,D
20172,03667261,8,8,1,,A,4,E,170,D
20172,03667261,8,9,1,,A,21,E,190,D
20172,03667391,16,0,1,1,D,,H,,A
20172,03667391,16,1,1,,A,106,E,100,D
20172,03667391,16,2,1,,A,28,E,110,D
20172,03667391,16,3,1,,A,166,E,130,D
20172,03669101,30,0,1,1,D,,H,,A
20172,03669101,30,1,1,,A,71,E,100,D
20172,03669101,30,2,1,,A,18,E,110,D
20172,03669101,30,3,1,,A,112,E,120,D
20172,03669101,30,4,1,,A,749,E,150,D
20172,03669151,18,0,1,3,D,,H,,A
20172,03669151,18,1,1,,A,197,E,100,D
20172,03669151,18,2,1,,A,48,E,110,D
20172,03669151,18,3,1,,A,44,E,120,D
20172,03669151,18,4,1,,A,8,E,140,D
20172,03669151,18,5,1,,A,557,E,150,D
20172,03669151,18,6,1,,A,78,E,160,D
20172,03669151,18,7,1,,A,68,E,190,D
20172,03669521,9,0,1,1,D,,H,,A
20172,03669521,9,1,1,,A,22,E,100,D
20172,03669521,9,2,1,,A,13,E,110,D
20172,03669781,28,0,1,1,D,,H,,A
20172,03669781,28,1,1,,A,395,E,100,D
20172,03669781,28,2,1,,A,97,E,110,D
20172,03669781,28,3,1,,A,92,E,120,D
20172,03669781,28,4,1,,A,17,E,140,D
20172,03669781,28,5,1,,A,1106,E,150,D
20172,03669781,28,6,1,,A,156,E,160,D
20172,03669781,28,7,1,,A,137,E,190,D
20173,03502954,26,0,1,1,D,,H,,A
20173,03502954,26,1,1,,A,94,E,120,D
20173,03502954,26,2,1,,A,17,E,140,D
20173,03502954,26,3,1,,A,687,E,150,D
20173,03502954,26,4,1,,A,91,E,170,D
20173,03502954,26,5,1,,A,35,E,180,D
20173,03502954,26,6,1,,A,76,E,190,D
20173,03503224,54,0,1,1,D,,H,,A
20173,03503224,54,1,1,,A,10,E,100,D
20173,03503224,54,2,1,,A,1,E,110,D
20173,03503224,54,3,1,,A,3,E,120,D
20173,03503224,54,4,1,,A,35,E,150,D
20173,03503224,54,5,1,,A,4,E,160,D
20173,03503224,54,6,1,,A,2,E,180,D
20173,03503224,54,7,1,,A,1,E,190,D
20173,03503344,15,0,1,1,D,,H,,A
20173,03503344,15,1,1,,A,18,E,100,D
20173,03503344,15,2,1,,A,13,E,110,D
20173,03503344,15,3,1,,A,18,E,120,D
20173,03503344,15,4,1,,A,1,E,140,D
20173,03503344,15,5,1,,A,133,E,150,D
20173,03503344,15,6,1,,A,21,E,160,D
20173,03503344,15,7,1,,A,9,E,170,D
20173,03503344,15,8,1,,A,7,E,190,D
20173,03503654,13,0,1,1,D,,H,,A
20173,03503654,13,1,1,,A,325,E,100,D
20173,03503654,13,2,1,,A,194,E,110,D
20173,03503654,13,3,1,,A,105,E,120,D
20173,03503654,13,4,1,,A,5376,E,150,D
20173,03503994,51,0,1,2,D,,H,,A
20173,03503994,51,1,1,,A,460,E,100,D
20173,03503994,51,2,1,,A,85,E,110,D
20173,03503994,51,3,1,,A,122,E,200,D
20173,03503994,51,4,1,,A,276,E,210,D
20173,03503994,51,5,1,,A,57,E,220,D
20173,03504084,21,0,1,1,D,,H,,A
20173,03504084,21,1,1,,A,110,E,100,D
20173,03504084,21,2,1,,A,37,E,110,D
20173,03504084,21,3,1,,A,69,E,120,D
20173,03504084,21,4,1,,A,221,E,130,D
20173,03504084,21,5,1,,A,16,E,140,D
20173,03504084,21,6,1,,A,691,E,150,D
20173,03504084,21,7,1,,A,79,E,160,D
20173,03504084,21,8,1,,A,49,E,180,D
20173,03504084,21,9,1,,A,31,E,190,D
20173,03504084,21,10,1,,A,40,E,200,D
20173,03504084,21,11,1,,A,78,E,210,D
20173,03504084,21,12,1,,A,79,E,220,D
20173,03504204,21,0,1,1,D,,H,,A
20173,03504204,21,1,1,,A,725,E,100,D
20173,03504204,21,2,1,,A,132,E,110,D
20173,03504204,21,3,1,,A,220,E,120,D
20173,03504204,21,4,1,,A,1568,E,130,D
20173,03504204,21,5,1,,A,32,E,140,D
20173,03504204,21,6,1,,A,1018,E,150,D
20173,03504204,21,7,1,,A,287,E,160,D
20173,03504204,21,8,1,,A,518,E,190,D
20173,03505144,34,0,1,3,D,,H,,A
20173,03505144,34,1,1,,A,126,E,100,D
20173,03505144,34,2,1,,A,74,E,110,D
20173,03506214,51,0,1,2,D,,H,,A
20173,03506214,51,1,1,,A,26,E,100,D
20173,03506214,51,2,1,,A,4,E,110,D
20173,03506304,35,0,1,1,D,,H,,A
20173,03506304,35,1,1,,A,306,E,100,D
20173,03506304,35,2,1,,A,55,E,110,D
20173,03506304,35,3,1,,A,92,E,120,D
20173,03506304,35,4,1,,A,664,E,130,D
20173,03506304,35,5,1,,A,13,E,140,D
20173,03506304,35,6,1,,A,430,E,150,D
20173,03506304,35,7,1,,A,121,E,160,D
20173,03506304,35,8,1,,A,219,E,190,D
20173,03506634,33,0,1,2,D,,H,,A
20173,03506634,33,1,1,,A,137,E,100,D
20173,03506634,33,2,1,,A,25,E,110,D
20173,03506634,33,3,1,,A,41,E,120,D
20173,03506634,33,4,1,,A,297,E,130,D
20173,03506634,33,5,1,,A,6,E,140,D
20173,03506634,33,6,1,,A,197,E,150,D
20173,03506634,33,7,1,,A,54,E,160,D
20173,03506634,33,8,1,,A,98,E,190,D
20173,03507594,38,0,1,1,D,,H,,A
20173,03507594,38,1,1,,A,161,E,100,D
20173,03507594,38,2,1,,A,29,E,110,D
20173,03507594,38,3,1,,A,48,E,120,D
20173,03507594,38,4,1,,A,351,E,130,D
20173,03507594,38,5,1,,A,7,E,140,D
20173,03507594,38,6,1,,A,226,E,150,D
20173,03507594,38,7,1,,A,63,E,160,D
20173,03507594,38,8,1,,A,115,E,190,D
20173,03507634,37,0,1,1,D,,H,,A
20173,03507634,37,1,1,,A,134,E,100,D
20173,03507634,37,2,1,,A,94,E,110,D
20173,03507634,37,3,1,,A,113,E,120,D
20173,03507634,37,4,1,,A,11,E,140,D
20173,03507634,37,5,1,,A,971,E,150,D
20173,03507634,37,6,1,,A,155,E,160,D
20173,03507634,37,7,1,,A,70,E,170,D
20173,03507634,37,8,1,,A,52,E,190,D
20173,03507904,28,0,1,1,D,,H,,A
20173,03507904,28,1,1,,A,40,E,200,D
20173,03507904,28,2,1,,A,81,E,210,D
20173,03507904,28,3,1,,A,79,E,220,D
20173,03508914,43,0,1,2,D,,H,,A
20173,03508914,43,1,1,,A,26,E,120,D
20173,03508914,43,2,1,,A,2,E,140,D
20173,03508914,43,3,1,,A,167,E,150,D
20173,03508914,43,4,1,,A,9,E,160,D
20173,03508914,43,5,1,,A,15,E,170,D
20173,03508914,43,6,1,,A,10,E,190,D
20173,03508914,43,7,1,,A,21,E,200,D
20173,03508914,43,8,1,,A,15,E,210,D
20173,03508914,43,9,1,,A,35,E,220,D
20173,03509024,28,0,1,1,D,,H,,A
20173,03509024,28,1,1,,A,17,E,100,D
20173,03509024,28,2,1,,A,3,E,110,D
20173,03510074,22,0,1,1,D,,H,,A
20173,03510074,22,1,1,,A,79,E,100,D
20173,03510074,22,2,1,,A,21,E,110,D
20173,03510814,25,0,1,1,D,,H,,A
20173,03510814,25,1,1,,A,18,E,100,D
20173,03510814,25,2,1,,A,5,E,110,D
20173,03510814,25,3,1,,A,12,E,120,D
20173,03510814,25,4,1,,A,1,E,140,D
20173,03510814,25,5,1,,A,66,E,150,D
20173,03510814,25,6,1,,A,8,E,170,D
20173,03510814,25,7,1,,A,3,E,180,D
20173,03510814,25,8,1,,A,7,E,190,D
20173,03510894,42,0,1,1,D,,H,,A
20173,03510894,42,1,1,,A,123,E,100,D
20173,03510894,42,2,1,,A,26,E,110,D
