QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYD,CLOTHYD_,CLSVGFTC,CLSV_FTC,CLOTHMOD,CLOT_MOD,CLSRVCX,CLSRVCX_,CLOTHD1,CLOTHD1_,CLOTHD2,CLOTHD2_,CLOTHD3,CLOTHD3_,CLOTHD4,CLOTHD4_,CLOTHD5,CLOTHD5_,CLOTHD6,CLOTHD6_,CLOTHD7,CLOTHD7_,CLOTHD8,CLOTHD8_,CLOTHD9,CLOTHD9_
20171,03387104,3,0,1,450,D,2,D,12,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03387154,5,0,1,470,D,1,D,12,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03387444,9,0,1,450,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03388094,7,0,1,450,D,1,D,10,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03388094,8,0,1,470,D,1,D,11,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03388314,8,0,1,460,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389244,4,0,1,470,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389264,8,0,1,450,D,1,D,10,D,111,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389484,8,0,1,460,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389494,8,0,1,470,D,1,D,12,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389604,2,0,1,450,D,1,D,12,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389824,4,0,2,450,D,1,D,10,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390524,3,0,2,470,D,1,D,10,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391284,6,0,1,450,D,1,D,11,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391674,10,0,2,470,D,1,D,10,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392774,8,0,1,450,D,2,D,11,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392894,8,0,1,460,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392894,9,0,1,460,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392894,10,0,1,460,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392894,11,0,2,460,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393254,9,0,1,450,D,1,D,11,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393544,39,0,1,470,D,1,D,12,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393674,7,0,1,460,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393674,8,0,1,470,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394034,5,0,1,450,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394284,3,0,1,450,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394424,10,0,1,450,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03394694,2,0,1,470,D,1,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396054,2,0,1,450,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396054,3,0,1,460,D,1,D,12,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396054,4,0,1,470,D,1,D,12,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396404,4,0,1,490,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396404,5,0,1,490,D,1,D,11,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396404,6,0,1,490,D,1,D,10,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03396444,10,0,1,450,D,1,D,12,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03397324,5,0,1,460,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03397324,6,0,1,460,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03397324,7,0,1,460,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03408224,1,0,1,450,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03408224,2,0,1,460,D,1,D,12,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03408294,4,0,1,450,D,1,D,11,D,127,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03408354,4,0,2,450,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03409194,11,0,1,470,D,1,D,11,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03409234,7,0,1,450,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03409584,4,0,1,460,D,1,D,12,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03409584,5,0,1,480,D,1,D,12,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03409594,7,0,1,470,D,1,D,01,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03409994,1,0,1,460,D,1,D,11,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410054,15,0,1,450,D,1,D,01,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410054,16,0,1,470,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410054,17,0,1,470,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410494,5,0,1,460,D,1,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410524,4,0,1,450,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410584,2,0,2,470,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410664,6,0,2,450,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03410814,4,0,2,480,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03411114,6,0,1,460,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03411374,8,0,1,450,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03411564,3,0,1,450,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03412484,2,0,1,470,D,1,D,01,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03412804,20,0,2,450,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03412984,5,0,1,460,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03413214,6,0,1,460,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03414694,17,0,1,470,D,1,D,01,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03415374,21,0,1,470,D,1,D,01,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03415524,3,0,1,480,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03415834,3,0,1,450,D,1,D,11,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03416004,9,0,1,480,D,1,D,11,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03416334,3,0,1,470,D,1,D,11,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03416334,4,0,1,450,D,1,D,11,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03417104,7,0,1,500,D,1,D,12,D,,H,500,D,450,D,,A,,A,,A,,A,,A,,A,,A
20171,03417104,7,1,1,450,D,1,D,12,D,87,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03417104,7,2,1,460,D,1,D,12,D,116,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03417104,7,3,1,470,D,1,D,12,D,97,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03417104,8,0,1,500,D,1,D,01,D,,H,500,D,450,D,,A,,A,,A,,A,,A,,A,,A
20171,03417104,8,1,1,450,D,1,D,01,D,88,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03417104,8,2,1,460,D,1,D,01,D,116,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03417104,8,3,1,470,D,1,D,01,D,96,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03417104,9,0,2,450,D,1,D,11,D,216,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03417724,4,0,1,450,D,1,D,12,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03418034,4,0,1,450,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03419984,3,0,1,450,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03420964,8,0,1,460,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03422044,4,0,2,450,D,1,D,12,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03422184,2,0,1,450,D,1,D,01,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03423274,2,0,2,450,D,1,D,12,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03423854,4,0,1,450,D,1,D,02,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03423964,3,0,1,450,D,1,D,12,D,50,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03423964,4,0,1,450,D,1,D,01,D,35,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03424044,3,0,1,450,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03425074,5,0,1,450,D,1,D,12,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03425074,6,0,1,500,D,1,D,01,D,,H,500,D,450,D,,A,,A,,A,,A,,A,,A,,A
20171,03425074,6,1,1,450,D,1,D,01,D,5,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03425074,6,2,1,470,D,1,D,01,D,38,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03425434,1,0,1,460,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03426044,5,0,1,450,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03427004,1,0,1,470,D,1,D,12,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03427124,13,0,1,470,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03427194,4,0,1,450,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03440533,3,0,2,450,D,1,D,10,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03440743,6,0,1,470,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03441023,9,0,1,450,D,1,D,12,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03441113,2,0,2,480,D,1,D,10,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03441203,17,0,1,450,D,1,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03441233,3,0,1,460,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03443283,3,0,1,450,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03443633,8,0,1,450,D,1,D,11,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03443673,16,0,1,450,D,1,D,10,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03444783,5,0,1,460,D,1,D,11,D,158,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03445043,6,0,1,490,D,1,D,11,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03445233,1,0,1,450,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03445313,10,0,1,450,D,1,D,12,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03445683,9,0,2,470,D,1,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03445923,5,0,2,450,D,1,D,10,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03446523,3,0,1,450,D,1,D,10,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03447733,6,0,1,450,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03448493,7,0,1,470,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03449333,18,0,2,450,D,1,D,10,D,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03449493,28,0,1,450,D,1,D,10,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03450033,18,0,1,460,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03450623,2,0,1,450,D,1,D,12,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03461073,8,0,2,470,D,1,D,11,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03461983,2,0,1,470,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03462083,4,0,1,450,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03462143,5,0,1,470,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03462243,1,0,1,470,D,1,D,01,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03462893,3,0,1,450,D,1,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03463193,5,0,1,470,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03464033,9,0,1,470,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03464153,4,0,1,460,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03464153,5,0,1,470,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03464353,2,0,1,470,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03464493,5,0,1,460,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03464493,6,0,2,460,D,1,D,11,D,178,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03464543,6,0,1,450,D,1,D,01,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03465063,23,0,1,470,D,1,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03465113,1,0,1,450,D,1,D,01,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03465143,7,0,1,470,D,1,D,01,D,118,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03465273,10,0,1,470,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03465303,10,0,1,470,D,1,D,01,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03465563,8,0,1,470,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03465883,12,0,1,450,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03466593,3,0,1,470,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03466733,2,0,1,450,D,1,D,12,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03467533,5,0,1,500,D,1,D,12,D,,H,500,D,460,D,,A,,A,,A,,A,,A,,A,,A
20171,03467533,5,1,1,450,D,1,D,12,D,2,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03467533,5,2,1,460,D,1,D,12,D,4,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03468353,4,0,1,470,D,1,D,01,D,158,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03468413,6,0,1,450,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03468723,6,0,1,450,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03468723,7,0,1,480,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03468893,3,0,1,450,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03469093,9,0,1,470,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03469593,11,0,1,470,D,1,D,11,D,31,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03470083,11,0,1,450,D,1,D,12,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03470123,12,0,1,450,D,1,D,12,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03470223,8,0,1,450,D,1,D,12,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03470653,8,0,1,460,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03470903,16,0,1,460,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03470903,17,0,1,470,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03492163,7,0,1,470,D,1,D,02,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03492273,2,0,1,450,D,1,D,12,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03492453,3,0,1,450,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03492753,6,0,1,460,D,1,D,02,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03492863,11,0,1,450,D,1,D,02,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03494173,11,0,1,470,D,1,D,02,D,71,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03494783,6,0,1,470,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495553,13,0,1,470,D,1,D,02,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496003,5,0,1,470,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496003,6,0,2,470,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496633,4,0,2,460,D,1,D,12,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496723,2,0,1,470,D,1,D,02,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03498093,4,0,2,470,D,1,D,12,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03498533,2,0,1,470,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03498603,3,0,1,450,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03499763,7,0,2,460,D,1,D,12,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03499963,2,0,1,460,D,1,D,01,D,382,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03500053,6,0,1,450,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03500113,18,0,1,450,D,1,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03500633,8,0,1,470,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03501133,7,0,1,460,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03501543,1,0,1,450,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03503122,2,0,1,460,D,1,D,11,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03503802,13,0,1,470,D,1,D,10,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03504052,15,0,1,450,D,1,D,10,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03504462,8,0,1,480,D,2,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03505162,6,0,1,470,D,1,D,11,D,332,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03505652,20,0,1,450,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03506192,2,0,1,450,D,1,D,12,D,227,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03506872,3,0,1,450,D,1,D,10,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03507352,11,0,1,460,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03507502,12,0,1,450,D,1,D,12,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03508132,7,0,1,470,D,1,D,12,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03508392,11,0,1,470,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03508672,6,0,1,450,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03508932,15,0,2,470,D,1,D,10,D,274,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03508932,16,0,2,470,D,1,D,10,D,274,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03509102,9,0,1,460,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03509162,3,0,1,450,D,1,D,11,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03509642,8,0,1,450,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03509912,18,0,1,470,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03510192,7,0,1,470,D,1,D,10,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03510602,5,0,1,450,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03510724,8,0,1,450,D,1,D,12,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03511592,12,0,1,450,D,1,D,10,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03512832,4,0,1,450,D,1,D,10,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03513122,3,0,1,450,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03524392,6,0,1,450,D,1,D,01,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03524392,7,0,1,480,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03524502,8,0,2,450,D,1,D,11,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03524512,3,0,1,450,D,1,D,11,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03525182,17,0,2,470,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03525202,7,0,1,470,D,1,D,12,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03525324,10,0,1,450,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03525552,6,0,1,460,D,1,D,01,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03525822,7,0,1,450,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03526222,13,0,1,450,D,1,D,12,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03526512,1,0,2,470,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03526682,9,0,1,450,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03526702,9,0,1,450,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03526872,2,0,1,470,D,1,D,12,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03526952,12,0,1,500,D,1,D,12,D,,H,460,D,450,D,,A,,A,,A,,A,,A,,A,,A
20171,03526952,12,1,1,460,D,1,D,12,D,9,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03526952,12,2,1,450,D,1,D,12,D,41,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03527702,7,0,1,450,D,1,D,01,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03529572,14,0,1,450,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03529892,5,0,1,460,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03530252,7,0,2,460,D,1,D,11,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03530722,6,0,1,450,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03530732,4,0,1,470,D,1,D,12,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03530942,27,0,2,450,D,1,D,11,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03531472,4,0,1,470,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03532222,2,0,1,450,D,1,D,11,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03532322,2,0,1,450,D,1,D,11,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03532432,6,0,1,480,D,1,D,01,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03533772,5,0,1,460,D,1,D,11,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03534132,11,0,1,460,D,1,D,11,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03534132,12,0,2,450,D,1,D,11,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03534212,3,0,1,470,D,1,D,01,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03534212,4,0,2,450,D,1,D,11,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03534432,4,0,1,460,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03534472,5,0,1,450,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03534602,6,0,1,480,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03534762,3,0,1,450,D,1,D,01,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03546322,4,0,1,470,D,1,D,01,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
