QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,WHATPART,WHAT_ART,TRIPIDBC,TRIP_DBC,NUMSAME,NUMSAME_,EOTRIPMO,EOTR_PMO,NUMNIGHT,NUMN_GHT,FOODDEAL,FOOD_EAL,LODGDEAL,LODG_EAL,TRANDEAL,TRAN_EAL,ELSEDEAL,ELSE_EAL,CMLOCALY,CMLO_ALY,CMPLANEY,CMPL_NEY,CMTRAINY,CMTR_INY,CMBUSY,CMBUSY_,CMSHIPY,CMSHIPY_,RTCARY,RTCARY_,RTMOPEDY,RTMO_EDY,RTBOATY,RTBOATY_,RTCAMPY,RTCAMPY_,RTOTHERY,RTOT_ERY,PVCARY,PVCARY_,PVELSEY,PVELSEY_,PVTRANSY,PVTR_NSY,CMLOCALX,CMLO_ALX,CMPLANEX,CMPL_NEX,CMTRAINX,CMTR_INX,CMBUSX,CMBUSX_,CMSHIPX,CMSHIPX_,RTCARX,RTCARX_,RTMOPEDX,RTMO_EDX,RTBOATX,RTBOATX_,RTCAMPX,RTCAMPX_,RTOTHERX,RTOT_ERX,GASOILX,GASOILX_,TRPTOLLX,TRPT_LLX,PARKINGX,PARK_NGX,LDGCOSTX,LDGC_STX,TRPALCHX,TRPA_CHX,TRPALCGX,TRPA_CGX,TRPSPRTX,TRPS_RTX,TRPETRTX,TRPE_RTX,TRMISCX,TRMISCX_,TRPGFTCX,TRPG_TCX,QTRFLAX,QTRFLAX_,QTRGLAX,QTRGLAX_
20174,03776353,15,0,1,1,D,1,D,1,D,08,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,250,D,50,D,35,F,200,D,,A
20174,03776361,54,0,1,1,D,1,D,1,D,09,D,25,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,17,D,,A,1200,D,,A,,A,,A,600,D,,A,,A,,A,,A,10,D,,A,,A,4534,T,,A,,A,,A,50,D,,A,,A,750,D,50,D
20174,03776411,12,0,1,2,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03776501,14,0,1,1,D,1,D,1,D,08,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,2,D,20,D,120,D,,A,,A,,A,,A,40,D,,A,100,D,,A
20174,03776531,47,0,1,1,D,1,D,1,D,10,D,4,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,800,D,,A,,A,,A,,A,,A,50,D,200,D,200,D
20174,03776531,48,0,1,1,D,2,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1500,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,100,D,,A
20174,03776591,22,0,1,1,D,1,D,1,D,08,D,14,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,2400,D,,A,,A,,A,400,D,,A,,A,,A,,A,350,D,,A,,A,1000,D,100,D,,A,,A,,A,,A,,A,900,D,,A
20174,03776701,32,0,1,2,D,1,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,40,D,80,D,,A
20174,03776771,20,0,1,1,D,1,D,1,D,09,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A,,A,30,D,,A,20,D,30,D,,A
20174,03776871,48,0,1,1,D,1,D,1,D,10,D,13,D,1,D,1,D,1,D,1,D,,A,02,D,03,D,04,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,548,G,4041,G,815,G,271,G,2209,G,,A,,A,,A,,A,,A,,A,,A,,A,4534,W,699,G,,A,532,G,1052,G,775,G,,A,1942,G,,A
20174,03776881,35,0,1,1,D,1,D,1,D,08,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,200,D,45,D,,A,1100,D,50,D,100,D,,A,,A,,A,,A,200,D,400,D
20174,03776881,36,0,1,1,D,2,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,60,D,15,D,,A,,A,,A,30,D,,A,,A,,A,,A,50,D,70,D
20174,03776881,37,0,1,1,D,3,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,120,D,30,D,,A,,A,,A,30,D,,A,,A,,A,,A,100,D,70,D
20174,03777101,10,0,1,1,D,1,D,1,D,08,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,91,F,,A,,A,,A,,A,,A,,A,40,D,,A,,A,40,D,,A
20174,03777221,31,0,1,1,D,2,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,350,D,,A,30,D,,A,,A,,A,,A,90,D,30,D
20174,03777221,32,0,1,1,D,3,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,F,,A,220,D,,A,,A,,A,,A,,A,,A,200,D,,A
20174,03777321,18,0,1,1,D,1,D,1,D,10,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,117,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A,130,D,50,F
20174,03777321,19,0,1,1,D,2,D,1,D,10,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03777331,26,0,1,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,250,D,,A
20174,03777331,27,0,1,1,D,2,D,2,D,10,D,4,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,220,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,500,D,,A
20174,03777601,21,0,1,1,D,2,D,1,D,09,D,5,D,1,D,2,D,2,D,1,D,01,D,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,240,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,297,G,,A,24,G,109,G,103,G,,A,417,G,,A
20174,03777631,15,0,1,1,D,1,D,1,D,09,D,10,D,,A,,A,,A,,A,,A,,A,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A
20174,03777721,15,0,1,1,D,1,D,1,D,08,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,40,D
20174,03777831,25,0,1,1,D,1,D,1,D,08,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,6,D,,A,20,D,,A,,A,100,D,54,D
20174,03777881,16,0,1,1,D,1,D,1,D,09,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,85,D,,A,,A,280,D,,A,8,D,,A,,A,,A,,A,,A,82,D
20174,03777991,21,0,1,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,83,F,,A,,A,275,D,,A,,A,,A,,A,,A,,A,200,D,,A
20174,03778011,42,0,1,1,D,1,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,650,D,50,D,25,D,150,D,215,D,50,D,,A,150,D,100,D
20174,03778091,32,0,1,2,D,1,D,1,D,08,D,12,D,,A,,A,,A,,A,,A,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,1300,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,400,D,20,D
20174,03778091,33,0,1,1,D,2,D,1,D,08,D,2,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,15,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,116,D,,A,,A,,A,,A,,A,,A,100,D,,A
20174,03778091,34,0,1,1,D,3,D,1,D,08,D,6,D,1,D,1,D,1,D,2,D,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,54,G,485,G,113,G,34,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,263,G,59,G,,A,,A,,A,10,D,,A,112,G,,A
20174,03778181,10,0,1,1,D,1,D,1,D,08,D,5,D,,A,,A,,A,,A,,A,,A,,A,04,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03778241,18,0,1,1,D,1,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,280,D,,A,,A,,A,,A,,A,,A,60,D,,A
20174,03778261,31,0,1,1,D,1,D,1,D,10,D,3,D,2,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,650,G,,A,,A,,A,50,D,30,D,,A,200,D,,A
20174,03778272,25,0,1,1,D,1,D,1,D,09,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,1000,D,,A,,A,,A,200,D,,A,,A,,A,,A,50,D,,A,100,D,400,D,100,D,,A,,A,,A,,A,,A,300,D,,A
20174,03778321,16,0,1,1,D,1,D,2,D,09,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,200,D,50,D
20174,03778331,16,0,1,1,D,1,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,F,50,F,,A,,A,,A,,A,80,F,150,F
20174,03778361,25,0,1,1,D,1,D,1,D,08,D,9,D,1,D,1,D,1,D,2,D,01,D,,A,,A,04,D,05,D,,A,,A,,A,,A,,A,13,D,16,D,,A,56,G,792,G,62,G,159,G,463,G,,A,,A,,A,,A,,A,100,D,50,D,120,D,695,G,395,G,,A,,A,,A,100,D,,A,333,G,,A
20174,03778361,26,0,1,1,D,2,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,150,D,100,D,,A,,A,,A,40,D,,A,100,D,,A
20174,03778361,27,0,1,1,D,3,D,1,D,09,D,2,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,,A,200,D,,A,,A,,A,,A,,A,100,D,,A
20174,03778361,28,0,1,2,D,4,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,50,D,50,D,,A,,A,,A,,A,100,D,150,D
20174,03778441,16,0,1,1,D,1,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,200,F,25,F
20174,03778531,33,0,1,1,D,1,D,1,D,09,D,9,D,1,D,1,D,1,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,132,G,6372,G,96,G,94,G,2477,G,,A,,A,,A,,A,,A,,A,,A,,A,1050,G,102,G,,A,,A,,A,,A,,A,353,G,8,D
20174,03778531,34,0,1,1,D,2,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,380,D,30,D,,A,,A,250,D,,A,,A,220,D,,A
20174,03778541,38,0,1,1,D,1,D,1,D,09,D,3,D,1,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,137,G,18,G,,A,,A,,A,,A,25,D,100,G,,A
20174,03778631,24,0,1,1,D,1,D,1,D,08,D,9,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,13,D,,A,,A,,A,189,F,,A,,A,,A,,A,,A,,A,,A,4,F,,A,,A,,A,188,F,,A,,A,,A,,A,,A,,A,,A,,A
20174,03778651,36,0,1,1,D,1,D,1,D,08,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,10,D,340,D,80,D,25,F,,A,,A,,A,,A,320,D,175,F
20174,03778741,14,0,1,1,D,1,D,1,D,10,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,900,D,19,D,38,D,650,D,,A,,A,,A,,A,240,D,,A,800,D,600,D
20174,03778741,15,0,1,1,D,2,D,1,D,10,D,16,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,225,D,,A,,A,,A,,A,160,D,,A,35,D,,A
20174,03778771,40,0,1,1,D,1,D,1,D,09,D,11,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,1800,D,,A
20174,03778851,43,0,1,1,D,1,D,1,D,08,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,180,D,50,D,,A,,A,,A,,A,,A,550,D,200,D
20174,03778851,44,0,1,1,D,2,D,1,D,08,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,281,D,,A,,A,,A,,A,,A,,A,20,D,150,D
20174,03778851,45,0,1,1,D,3,D,1,D,08,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,600,D,20,D,,A,,A,,A,,A,600,D,480,D,,A
20174,03778851,46,0,1,1,D,4,D,1,D,10,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,13,D,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,361,D,,A,,A,100,D,0,D,50,D,,A,,A,0,D,,A,2000,D,1150,D,182,D
20174,03778861,11,0,1,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,84,F,,A,,A,,A,50,D,,A,,A,,A,,A,,A,30,D,,A
20174,03778941,39,0,1,1,D,1,D,1,D,10,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,198,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,,A
20174,03778991,23,0,1,1,D,1,D,1,D,08,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,4534,T,,A,,A,,A,,A,75,D,,A,350,D,200,D
20174,03779021,18,0,1,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03779111,19,0,1,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,62,D,,A,,A,211,D,,A,,A,,A,,A,,A,,A,100,D,,A
20174,03779111,20,0,1,1,D,2,D,2,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,179,D,,A,,A,,A,,A,,A,,A,75,D,,A
20174,03779191,24,0,1,1,D,1,D,1,D,08,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,200,D,,A,,A,31,G,45,G,24,G,,A,300,D,,A
20174,03779211,35,0,1,2,D,1,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,17,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,275,D,,A,45,D,10,D,25,D,,A,125,D,,A
20174,03779461,25,0,1,1,D,1,D,1,D,10,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,525,D,,A,,A,360,D,120,D,,A,192,D,,A,,A,,A,680,D,100,D
20174,03779541,47,0,1,1,D,1,D,1,D,10,D,11,D,2,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,225,D,5,F,,A,1500,G,,A,,A,,A,,A,75,D,,A,150,D,50,D
20174,03779541,48,0,1,1,D,2,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,140,D,,A,,A,,A,,A,,A,,A,75,D,,A
20174,03779541,49,0,1,1,D,3,D,1,D,10,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,55,D,,A,,A,70,D,,A,,A,,A,,A,35,D,,A,61,D,,A
20174,03779541,50,0,1,1,D,4,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,16,D,,A,,A,7,D,,A,,A,,A,,A,,A,0,D,,A
20174,03779551,37,0,1,1,D,1,D,1,D,09,D,28,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,50,D,,A,250,D,150,D
20174,03779561,33,0,1,2,D,1,D,2,D,10,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03779561,34,0,1,2,D,2,D,1,D,08,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03779561,35,0,1,2,D,3,D,1,D,09,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03779661,53,0,1,1,D,1,D,1,D,09,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,15,D,,A,,A,50,D,,A,,A,20,D,30,D,,A,300,D,,A
20174,03779661,54,0,1,1,D,2,D,1,D,10,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,20,D,30,D
20174,03779661,55,0,1,1,D,3,D,1,D,10,D,8,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D,,A,,A,40,D,25,D,,A,140,D,150,D
20174,03779671,11,0,1,1,D,1,D,1,D,08,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,2,F,,A,,A,,A,,A,,A,,A,200,D,,A,240,D,50,D
20174,03779671,12,0,1,1,D,2,D,1,D,09,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,384,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,40,D,,A
20174,03779671,13,0,1,1,D,3,D,1,D,10,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,2,F,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A
20174,03779771,16,0,1,1,D,1,D,1,D,10,D,2,D,2,D,1,D,1,D,2,D,,A,,A,,A,04,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,G,189,G,35,G,14,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,67,G,,A,,A,,A,,A,,A,,A,100,D,,A
20174,03779891,19,0,1,1,D,1,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,150,D
20174,03779951,63,0,1,1,D,1,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,13,D,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,400,D,50,D,,A,60,D,400,D,20,D,,A,,A,,A,,A,,A,180,D,30,D
20174,03779981,35,0,1,1,D,1,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,530,D,20,D,,A,,A,,A,,A,,A,130,D,,A
20174,03780051,36,0,1,1,D,1,D,2,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,30,D,,A,80,D,30,D
20174,03780051,37,0,1,1,D,2,D,2,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,15,D
20174,03780051,38,0,1,1,D,3,D,1,D,09,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A
20174,03780051,39,0,1,1,D,4,D,2,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,10,D,,A,,A,,A,10,D,50,D,20,D
