QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,APPRPRYB,APPR_RYB,SRVCMOB,SRVCMOB_,REPAIRX,REPAIRX_,APPRPB1,APPRPB1_,APPRPB2,APPRPB2_,APPRPB3,APPRPB3_,APPRPB4,APPRPB4_,APPRPB5,APPRPB5_,APPRPB6,APPRPB6_,APPRPB7,APPRPB7_,APPRPB8,APPRPB8_,APPRPB9,APPRPB9_,EQBPURCH
20181,03658914,6,0,1,130,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03659024,4,0,1,100,D,11,D,438,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03659044,4,0,1,190,D,12,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03659094,13,0,1,190,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03659344,3,0,1,200,D,11,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03659344,4,0,1,200,D,12,D,337,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03659444,7,0,1,130,D,01,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03660034,3,0,2,200,D,11,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03660474,9,0,1,190,D,12,D,632,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03660974,2,0,1,110,D,02,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03661084,7,0,1,190,D,02,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03661124,9,0,1,190,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03661214,16,0,1,220,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03661214,17,0,1,190,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03661764,6,0,1,190,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03661874,23,0,1,220,D,02,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03662004,5,0,1,190,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03662124,11,0,1,140,D,12,D,169,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03662124,12,0,1,190,D,01,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03662364,7,0,1,200,D,01,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03662364,8,0,1,200,D,02,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03662364,9,0,1,200,D,12,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03662364,10,0,1,220,D,02,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03662674,12,0,1,200,D,12,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03662824,8,0,1,190,D,02,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03662944,11,0,1,200,D,12,D,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03662944,12,0,1,190,D,01,D,148,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03663364,5,0,1,190,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03663364,6,0,1,220,D,12,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03663554,4,0,2,190,D,12,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03663754,17,0,1,200,D,01,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03663794,10,0,1,190,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03663794,11,0,1,200,D,12,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03663794,12,0,1,200,D,01,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03663794,13,0,1,200,D,02,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03664194,1,0,1,200,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03664254,5,0,1,190,D,02,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03664254,6,0,2,190,D,12,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03664274,5,0,1,190,D,12,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03664274,6,0,1,190,D,01,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03664274,7,0,1,190,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03664754,3,0,1,190,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03664974,4,0,2,200,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03665284,4,0,1,110,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03665314,6,0,2,110,D,12,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03665324,9,0,1,110,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03666324,9,0,1,190,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03666324,10,0,1,190,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03666624,8,0,1,110,D,02,D,302,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03666624,9,0,1,110,D,02,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03667324,1,0,1,140,D,02,D,134,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03667424,1,0,1,220,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03667614,31,0,1,190,D,12,D,274,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03667744,3,0,1,120,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03667784,26,0,1,190,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03667934,11,0,1,100,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03668254,5,0,1,190,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03668274,3,0,1,190,D,02,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03668274,4,0,1,200,D,02,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03668514,16,0,1,200,D,12,D,592,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03668544,8,0,1,150,D,02,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03669344,1,0,1,190,D,01,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03669344,2,0,1,110,D,12,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03669874,3,0,1,110,D,02,D,144,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03670154,6,0,1,190,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03670354,3,0,1,110,D,02,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03670554,12,0,1,190,D,12,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03670554,13,0,1,200,D,12,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03670554,14,0,1,200,D,01,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03670554,15,0,1,200,D,02,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03670754,10,0,1,190,D,12,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03671014,6,0,1,190,D,02,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03671044,23,0,2,100,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03671324,9,0,2,220,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03692323,7,0,1,190,D,11,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03692733,24,0,1,170,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03692733,25,0,1,200,D,12,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03692813,7,0,1,200,D,12,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03692843,8,0,1,200,D,11,D,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03692843,9,0,1,190,D,12,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03692963,18,0,1,200,D,10,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03692993,12,0,2,220,D,10,D,127,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03693063,21,0,2,170,D,10,D,258,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03693093,16,0,1,200,D,11,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03693133,10,0,1,200,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03694213,7,0,1,190,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03694463,17,0,1,200,D,12,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03694683,8,0,1,200,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03694933,9,0,1,200,D,12,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03695003,3,0,1,210,D,11,D,,H,210,D,100,D,,A,,A,,A,,A,,A,,A,,A,
20181,03695003,3,1,1,100,D,11,D,53,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03695003,3,2,1,110,D,11,D,61,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03695003,3,3,1,190,D,11,D,47,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03695003,3,4,1,200,D,11,D,64,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03695363,12,0,1,200,D,10,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03695363,13,0,1,200,D,11,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03695363,14,0,1,200,D,12,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03695843,17,0,1,140,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03695873,3,0,1,200,D,12,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03697063,4,0,1,100,D,11,D,71,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03697123,11,0,2,200,D,10,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03697233,9,0,2,190,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03697483,22,0,1,110,D,12,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03697503,10,0,1,190,D,12,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03698053,9,0,1,130,D,11,D,510,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03698223,7,0,1,190,D,10,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03698223,8,0,1,190,D,11,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03698223,9,0,1,190,D,12,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03698233,31,0,1,220,D,11,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03698233,32,0,1,100,D,11,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03698293,3,0,1,220,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03698323,3,0,1,190,D,10,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03698323,4,0,1,190,D,11,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03698323,5,0,1,190,D,12,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03698323,6,0,2,190,D,10,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03698323,7,0,2,130,D,10,D,92,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03698873,10,0,1,210,D,10,D,,H,100,D,200,D,110,D,,A,,A,,A,,A,,A,,A,
20181,03698873,10,1,1,100,D,10,D,9,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03698873,10,2,1,200,D,10,D,13,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03698873,10,3,1,110,D,10,D,10,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03698873,11,0,1,210,D,11,D,,H,100,D,200,D,110,D,,A,,A,,A,,A,,A,,A,
20181,03698873,11,1,1,100,D,11,D,9,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03698873,11,2,1,200,D,11,D,11,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03698873,11,3,1,110,D,11,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03698873,12,0,1,210,D,12,D,,H,100,D,200,D,110,D,,A,,A,,A,,A,,A,,A,
20181,03698873,12,1,1,100,D,12,D,9,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03698873,12,2,1,200,D,12,D,11,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03698873,12,3,1,110,D,12,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03698933,2,0,2,130,D,10,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03699113,16,0,1,190,D,10,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03699113,17,0,1,190,D,11,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03699113,18,0,1,190,D,12,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03699113,19,0,2,190,D,10,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03699603,3,0,1,190,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03699863,12,0,2,190,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03699913,15,0,1,190,D,12,D,122,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03699963,11,0,2,110,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03700033,8,0,1,190,D,12,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03700033,9,0,1,190,D,10,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03700043,5,0,1,115,D,11,D,,H,110,D,100,D,,A,,A,,A,,A,,A,,A,,A,
20181,03700043,5,1,1,110,D,11,D,15,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03700043,5,2,1,100,D,11,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03700043,6,0,1,115,D,12,D,,H,110,D,100,D,,A,,A,,A,,A,,A,,A,,A,
20181,03700043,6,1,1,110,D,12,D,15,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03700043,6,2,1,100,D,12,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03700043,7,0,2,210,D,10,D,,H,110,D,200,D,100,D,,A,,A,,A,,A,,A,,A,
20181,03700043,7,1,2,110,D,10,D,11,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03700043,7,2,2,200,D,10,D,10,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03700043,7,3,2,100,D,10,D,8,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03700453,5,0,1,220,D,12,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03700523,21,0,1,200,D,12,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03700813,9,0,1,220,D,11,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03700813,10,0,1,220,D,12,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03700813,11,0,2,220,D,10,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03701373,13,0,1,110,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03701373,14,0,1,110,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03701373,15,0,1,110,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03701373,16,0,2,210,D,10,D,,H,100,D,200,D,110,D,,A,,A,,A,,A,,A,,A,
20181,03701373,16,1,2,100,D,10,D,9,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03701373,16,2,2,200,D,10,D,11,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03701373,16,3,2,110,D,10,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03702423,12,0,1,190,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03702423,13,0,2,190,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03702543,8,0,1,220,D,12,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03713093,7,0,1,200,D,01,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03713133,8,0,1,220,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03713273,6,0,1,190,D,01,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03713273,7,0,1,190,D,12,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03713273,8,0,1,190,D,11,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03713513,2,0,2,200,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03713703,4,0,1,110,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03713703,5,0,1,110,D,11,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03713703,6,0,1,110,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03713703,7,0,2,110,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03714453,15,0,1,200,D,12,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03714593,5,0,2,190,D,11,D,163,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03714913,2,0,2,100,D,11,D,186,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03715023,5,0,1,220,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03715453,6,0,1,190,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03715493,9,0,1,200,D,12,D,339,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03715543,8,0,2,110,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03715683,11,0,1,200,D,01,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03715683,12,0,1,200,D,11,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03715683,13,0,1,200,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03715693,7,0,1,130,D,11,D,189,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03715693,8,0,1,110,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03715963,4,0,1,100,D,11,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03715963,5,0,1,100,D,12,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03715963,6,0,1,100,D,01,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03716003,17,0,1,190,D,01,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03716003,18,0,1,110,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03716333,3,0,1,200,D,12,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03716403,9,0,2,190,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03717063,45,0,1,130,D,12,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03717233,8,0,1,110,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03717333,1,0,2,170,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03717783,4,0,1,190,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03717953,5,0,1,190,D,12,D,232,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03718123,40,0,1,110,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03718243,4,0,1,190,D,11,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03718253,16,0,1,190,D,12,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03718493,9,0,1,190,D,12,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03718493,10,0,1,190,D,01,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03718493,11,0,2,190,D,11,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03719143,9,0,1,110,D,12,D,61,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03719143,10,0,1,110,D,01,D,61,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03719143,11,0,2,110,D,11,D,61,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03719193,15,0,1,190,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03719383,3,0,1,200,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03719653,1,0,1,130,D,01,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03719743,2,0,1,200,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03719963,7,0,1,200,D,01,D,216,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03719963,8,0,1,190,D,12,D,121,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03720413,6,0,1,150,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03720413,7,0,1,200,D,11,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03720453,13,0,1,220,D,11,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03720453,14,0,1,220,D,12,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03720453,15,0,1,220,D,01,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03720463,13,0,1,190,D,01,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03720463,14,0,2,200,D,11,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03720723,17,0,1,110,D,01,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03720943,5,0,1,210,D,01,D,,H,110,D,200,D,100,D,,A,,A,,A,,A,,A,,A,
20181,03720943,5,1,1,110,D,01,D,90,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03720943,5,2,1,200,D,01,D,97,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03720943,5,3,1,100,D,01,D,78,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03720943,6,0,1,190,D,11,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03721023,7,0,1,110,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03721063,3,0,1,130,D,11,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03721113,14,0,1,200,D,11,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03721123,6,0,1,200,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03721213,4,0,1,120,D,01,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03721223,6,0,2,190,D,11,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03721323,2,0,1,110,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03721323,3,0,1,200,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03721453,4,0,1,130,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03721493,5,0,1,110,D,11,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03721683,8,0,1,190,D,12,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03721703,9,0,1,110,D,11,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03721703,10,0,1,110,D,12,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03721703,11,0,1,110,D,01,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03721823,2,0,2,190,D,11,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03722053,7,0,1,190,D,01,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03722183,21,0,1,220,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03722483,18,0,1,140,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03722503,10,0,1,190,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03722593,11,0,1,220,D,12,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03722593,12,0,1,220,D,01,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03723143,20,0,1,220,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03723143,21,0,1,220,D,01,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03723143,22,0,1,110,D,12,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03723143,23,0,1,110,D,01,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03723143,24,0,2,120,D,11,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03723143,25,0,2,110,D,11,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03723523,8,0,1,200,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03723583,12,0,1,220,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03723653,11,0,1,200,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03723653,12,0,1,200,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03723653,13,0,1,200,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03723753,23,0,1,190,D,11,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
