QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MEDPCARY,MEDP_ARY,MEDPGFTC,MEDP_FTC,MEDPMTMO,MEDP_TMO,MEDPMTX,MEDPMTX_,MEDPCY1,MEDPCY1_,MEDPCY2,MEDPCY2_,MEDPCY3,MEDPCY3_,MEDPCY4,MEDPCY4_,MEDPCY5,MEDPCY5_,MEDPCY6,MEDPCY6_,MEDPCY7,MEDPCY7_,MEDPCY8,MEDPCY8_,MEDPCY9,MEDPCY9_,MEDPPRNT,MEDP_RNT,MEDPNOUT,MEDP_OUT
20171,03389484,22,0,1,420,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389484,23,0,1,510,D,1,D,12,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389484,24,0,1,620,D,1,D,12,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389484,25,0,2,620,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389554,7,0,1,620,D,1,D,13,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389564,37,0,1,200,D,1,D,11,D,112,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389564,38,0,1,420,D,1,D,12,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389564,39,0,1,510,D,1,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389564,40,0,1,620,D,1,D,13,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389624,24,0,1,420,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389624,25,0,1,510,D,1,D,12,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389624,26,0,1,510,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389624,27,0,1,620,D,1,D,13,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389644,12,0,1,110,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389754,30,0,1,410,D,1,D,12,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389754,31,0,1,410,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389754,32,0,1,410,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389784,28,0,1,900,D,1,D,12,D,,H,900,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389784,28,1,1,110,D,1,D,12,D,32,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389784,28,2,1,200,D,1,D,12,D,78,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389784,28,3,1,420,D,1,D,12,D,24,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389784,28,4,1,620,D,1,D,12,D,16,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389784,29,0,1,900,D,1,D,12,D,,H,900,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389784,29,1,1,420,D,1,D,12,D,30,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389784,29,2,1,620,D,1,D,12,D,20,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389784,30,0,1,900,D,1,D,13,D,,H,900,D,620,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389784,30,1,1,420,D,1,D,13,D,9,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389784,30,2,1,620,D,1,D,13,D,6,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389794,13,0,1,420,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389794,14,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389794,15,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389794,16,0,2,420,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389814,19,0,1,510,D,1,D,11,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389814,20,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389844,16,0,1,620,D,1,D,10,D,80,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389864,10,0,1,620,D,1,D,13,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389904,20,0,1,420,D,1,D,10,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389904,21,0,1,200,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389964,24,0,1,420,D,1,D,11,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389964,25,0,1,620,D,1,D,13,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03389984,21,0,1,110,D,1,D,11,D,2057,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390034,14,0,1,420,D,1,D,12,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390074,9,0,1,420,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390074,10,0,1,420,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390114,21,0,1,420,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390114,22,0,1,620,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390124,22,0,1,620,D,1,D,13,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390134,28,0,1,110,D,1,D,12,D,161,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390134,29,0,1,200,D,1,D,12,D,117,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390134,30,0,1,420,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390134,31,0,1,420,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390134,32,0,1,620,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390134,33,0,1,620,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390184,27,0,1,420,D,1,D,10,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390204,17,0,1,620,D,1,D,13,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390254,16,0,1,120,D,1,D,11,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390274,13,0,1,620,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390294,26,0,1,120,D,1,D,10,D,159,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390304,16,0,1,200,D,1,D,12,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390304,17,0,1,620,D,1,D,12,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390374,20,0,1,620,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390434,9,0,1,420,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390434,10,0,1,620,D,1,D,13,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390444,15,0,1,410,D,1,D,11,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390444,16,0,2,420,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390454,15,0,1,330,D,1,D,12,D,201,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390454,16,0,1,620,D,1,D,13,D,560,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390454,17,0,2,620,D,1,D,10,D,381,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390464,25,0,1,620,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390504,47,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390524,23,0,1,620,D,1,D,13,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390574,27,0,1,420,D,1,D,11,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390614,35,0,1,110,D,1,D,11,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390614,36,0,1,120,D,1,D,11,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390614,37,0,1,420,D,1,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390614,38,0,1,420,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390614,39,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390624,27,0,1,200,D,1,D,12,D,114,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390624,28,0,1,620,D,1,D,11,D,169,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390624,29,0,1,620,D,1,D,12,D,123,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390684,23,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390704,9,0,1,110,D,1,D,10,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390704,10,0,1,420,D,1,D,10,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390704,11,0,1,420,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390704,12,0,1,620,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390714,38,0,1,200,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390714,39,0,1,420,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390714,40,0,2,200,D,1,D,10,D,154,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390754,15,0,1,330,D,1,D,12,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390754,16,0,1,330,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390754,17,0,1,620,D,1,D,12,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390774,13,0,1,700,D,1,D,13,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390774,14,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390784,23,0,2,420,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390804,35,0,1,410,D,1,D,12,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390804,36,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390814,32,0,1,620,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390984,12,0,1,420,D,1,D,11,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03390984,13,0,1,620,D,1,D,13,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391064,22,0,1,655,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20171,03391064,23,0,1,620,D,1,D,13,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391094,11,0,1,420,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391094,12,0,1,620,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391124,8,0,1,620,D,1,D,13,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391134,11,0,1,200,D,1,D,12,D,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391134,12,0,1,620,D,1,D,12,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391174,13,0,1,330,D,1,D,11,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391184,21,0,1,900,D,1,D,12,D,,H,620,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391184,21,1,1,620,D,1,D,12,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391184,21,2,1,420,D,1,D,12,D,18,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391194,25,0,1,330,D,1,D,12,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391234,9,0,1,620,D,1,D,13,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391244,9,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391254,26,0,2,200,D,1,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391284,22,0,1,410,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391284,23,0,1,410,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391284,24,0,1,410,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391314,15,0,1,420,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391314,16,0,1,620,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391324,15,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391374,24,0,1,200,D,1,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391384,11,0,1,200,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391454,16,0,1,620,D,1,D,13,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391494,12,0,1,420,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391574,14,0,1,410,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391574,15,0,1,410,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391574,16,0,1,410,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391584,12,0,1,620,D,1,D,13,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391614,10,0,1,620,D,1,D,13,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391674,29,0,1,110,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391674,30,0,1,120,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391674,31,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391754,19,0,1,900,D,1,D,12,D,,H,900,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391754,19,1,1,410,D,1,D,12,D,60,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391754,19,2,1,420,D,1,D,12,D,40,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391754,20,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391754,21,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391814,15,0,1,200,D,1,D,10,D,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391814,16,0,1,200,D,1,D,11,D,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391814,17,0,1,200,D,1,D,12,D,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391894,20,0,1,420,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391894,21,0,1,420,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391894,22,0,1,420,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391894,23,0,1,620,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03391964,14,0,1,620,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392004,15,0,1,620,D,1,D,13,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392124,36,0,1,120,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392124,37,0,1,410,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392124,38,0,1,620,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392184,14,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392234,23,0,1,200,D,1,D,12,D,430,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392234,24,0,1,410,D,1,D,10,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392234,25,0,1,410,D,1,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392234,26,0,1,410,D,1,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392234,27,0,1,620,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392254,19,0,1,410,D,1,D,11,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392254,20,0,1,420,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392254,21,0,1,420,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392254,22,0,1,420,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392254,23,0,1,620,D,1,D,13,D,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392374,20,0,1,200,D,1,D,11,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392374,21,0,1,200,D,1,D,12,D,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392374,22,0,1,420,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392374,23,0,1,620,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392374,24,0,1,620,D,1,D,11,D,132,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392374,25,0,1,620,D,1,D,12,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392384,24,0,1,420,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392384,25,0,1,110,D,1,D,12,D,116,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392384,26,0,1,530,D,1,D,11,D,246,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392384,27,0,1,620,D,1,D,13,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392404,11,0,1,200,D,1,D,12,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392434,14,0,1,620,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392434,15,0,1,620,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392434,16,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392444,13,0,1,420,D,1,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392444,14,0,1,420,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392444,15,0,1,420,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392444,16,0,1,620,D,1,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392464,19,0,1,420,D,1,D,11,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392464,20,0,2,420,D,1,D,10,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392474,12,0,1,200,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392614,17,0,1,900,D,1,D,11,D,,H,620,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392614,17,1,1,620,D,1,D,11,D,9,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392614,17,2,1,410,D,1,D,11,D,16,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392774,21,0,1,420,D,1,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392774,22,0,1,420,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392774,23,0,1,510,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392774,24,0,1,620,D,1,D,13,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392804,15,0,1,120,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392834,13,0,1,620,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392874,20,0,1,620,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392894,29,0,1,420,D,1,D,10,D,1975,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392894,30,0,1,420,D,1,D,11,D,1975,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392894,31,0,1,420,D,1,D,12,D,1975,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392894,32,0,1,120,D,1,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392894,33,0,1,120,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392894,34,0,1,620,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392894,35,0,1,620,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392924,7,0,1,110,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392924,8,0,1,420,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392954,24,0,1,420,D,1,D,11,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392954,25,0,1,620,D,1,D,13,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392964,14,0,1,420,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03392964,15,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393004,10,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393014,41,0,1,420,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393014,42,0,1,420,D,1,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393014,43,0,1,420,D,1,D,10,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393014,44,0,1,410,D,1,D,10,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393014,45,0,1,410,D,1,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393014,46,0,1,620,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393024,10,0,1,120,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393024,11,0,1,110,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393034,17,0,1,200,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393044,8,0,1,200,D,1,D,10,D,290,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393044,9,0,1,900,D,1,D,10,D,,H,510,D,620,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393044,9,1,1,510,D,1,D,10,D,35,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393044,9,2,1,620,D,1,D,10,D,28,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393044,10,0,1,900,D,1,D,11,D,,H,510,D,620,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03393044,10,1,1,510,D,1,D,11,D,28,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
