QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOF,PROP0NOF,OWNYF,OWNYF_,NEWMRRT,NEWMRRT_,ORGMRTX,ORGMRTX_,QMRTTERM,QMRT_ERM,MRTPMTX,MRTPMTX_,PAYPROTX,PAYP_OTX,PAYPROIN,PAYP_OIN,PAYMORIN,PAYM_RIN,PAYOTHER,PAYO_HER,QESCROWX,QESC_OWX,QPRINM1X,QPRI_M1X,QPRINM2X,QPRI_M2X,QPRINM3X,QPRI_M3X,QADINT1X,QADI_T1X,QADINT2X,QADI_T2X,QADINT3X,QADI_T3X,QRFINDAT,QRFI_DAT,FRSTPYMO,FRST_YMO,FRSTPYYR,FRST_YYR,FIXEDRTE,FIXE_RTE,QNEWDATE,QNEW_ATE,QBLNCM1X,QBLN_M1X,QBLNCM2X,QBLN_M2X,QBLNCM3X,QBLN_M3X,LOAN_NOF,LOAN0NOF,VARRTE,VARRTE_,INTONLY,INTONLY_,OTHRTE,OTHRTE_,PAYMT1X,PAYMT1X_,PAYMT2X,PAYMT2X_,PAYMT3X,PAYMT3X_,PAYPRINI,PAYP_INI,PAYINT,PAYINT_,REFI,REFI_
20171,03391584,15,0,5,01,D,100,D,.0784,D,101018,D,30,D,730,D,,A,,A,,A,,A,0,D,85,D,85,D,86,D,645,D,645,D,644,D,,A,05,D,2014,D,1,D,,A,98790,D,98706,D,98621,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03391594,36,0,5,01,D,100,D,.0875,D,69658,D,30,D,664,D,3,D,4,D,,A,,A,116,D,95,D,96,D,97,D,453,D,452,D,451,D,,A,11,D,2006,D,1,D,,A,62106,D,62011,D,61915,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03391674,37,0,5,01,D,100,D,.0784,D,55352,D,30,D,502,D,3,D,4,D,5,D,,A,102,D,41,D,42,D,42,D,359,D,358,D,358,D,,A,10,D,2015,D,1,D,,A,54875,D,54833,D,54791,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03391734,13,0,5,01,D,100,D,.0800,D,37000,D,30,D,400,D,3,D,4,D,,A,,A,129,D,155,D,156,D,157,D,116,D,115,D,114,D,,A,07,D,1993,D,1,D,,A,17348,D,17192,D,17036,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03391814,20,0,5,01,D,100,D,.0784,D,242305,D,30,D,2500,D,3,D,4,D,,A,,A,749,D,360,D,362,D,365,D,1391,D,1389,D,1386,D,,A,01,D,2007,D,1,D,,A,212940,D,212580,D,212218,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03391894,28,0,5,01,D,100,D,.0400,D,140000,D,30,D,1300,D,3,D,4,D,5,D,,A,632,D,221,D,222,D,222,D,447,D,446,D,446,D,,A,06,D,2014,D,1,D,,A,134102,D,133881,D,133659,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03392004,18,0,5,01,D,100,D,.0420,D,155000,D,30,D,900,D,3,D,4,D,5,D,,A,142,D,237,D,238,D,238,D,521,D,520,D,520,D,,A,07,D,2014,D,1,D,,A,148909,D,148672,D,148434,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03392024,11,0,5,01,D,100,D,.0784,D,188337,D,30,D,1738,D,3,D,4,D,5,D,,A,377,D,137,D,138,D,138,D,1224,D,1223,D,1223,D,,A,03,D,2016,D,1,D,,A,187405,D,187269,D,187131,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03392044,38,0,5,01,D,100,D,.0784,F,268321,F,30,F,2800,F,3,F,4,F,,A,,A,861,F,205,F,206,F,208,F,1734,F,1733,F,1731,F,,A,08,F,2015,F,1,F,,A,265400,F,265195,F,264989,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03392114,22,0,5,01,D,100,D,.0640,D,28881,D,15,D,250,D,,A,,A,,A,,A,0,D,151,D,152,D,152,D,99,D,98,D,98,D,,A,09,D,2009,D,1,D,,A,18595,D,18444,D,18292,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03392124,42,0,5,01,D,100,D,.0700,D,122000,D,30,D,870,D,3,D,4,D,5,D,,A,58,D,283,D,284,D,286,D,529,D,528,D,526,D,,A,12,D,2001,D,1,D,,A,90765,D,90482,D,90198,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03392184,20,0,5,01,D,100,D,.0450,F,197361,F,30,F,1000,F,3,F,4,F,,A,,A,0,F,658,F,660,F,663,F,342,F,340,F,337,F,,A,03,F,1996,F,1,F,,A,91316,F,90659,F,89998,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03392284,17,0,5,01,D,100,D,.0400,D,117000,D,30,D,800,D,3,D,4,D,,A,,A,241,D,311,D,312,D,313,D,248,D,247,D,246,D,,A,07,D,2001,D,1,D,,A,74485,D,74174,D,73862,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03392374,28,0,5,01,D,100,D,.0784,D,97836,D,30,D,707,D,,A,,A,,A,,A,0,D,299,D,301,D,303,D,408,D,406,D,404,D,,A,10,D,1997,D,1,D,,A,62406,D,62106,D,61805,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03392434,21,0,5,01,D,100,D,.0400,D,96000,D,30,D,822,D,3,D,4,D,,A,,A,364,D,165,D,166,D,166,D,293,D,292,D,292,D,,A,04,D,2012,D,1,D,,A,87850,D,87685,D,87519,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03392444,21,0,5,01,D,100,D,.0438,D,53000,D,30,D,267,D,,B,,B,,B,,B,2,D,79,D,80,D,80,D,186,D,185,D,185,D,,A,06,D,2014,D,1,D,,A,50895,D,50815,D,50736,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03392464,24,0,5,01,D,100,D,.0420,D,260727,D,30,D,1600,D,3,D,4,D,,A,,A,325,D,412,D,414,D,415,D,863,D,861,D,860,D,,A,09,D,2013,D,1,D,,A,246436,D,246023,D,245609,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03392474,15,0,5,01,D,100,D,.0500,D,230000,D,30,D,1574,D,3,D,4,D,,A,,A,339,D,384,D,386,D,387,D,851,D,849,D,848,D,,A,03,D,2010,D,1,D,,A,204180,D,203795,D,203410,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03392614,21,0,5,01,D,100,D,.0420,D,425000,D,30,D,2150,D,,B,,B,,B,,B,72,D,946,D,950,D,953,D,1132,D,1128,D,1125,D,,A,07,D,2005,D,1,D,,A,323320,D,322373,D,321424,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03392874,27,0,5,01,D,100,D,.0450,D,615472,T,30,D,5451,T,3,D,4,D,,A,,A,1757,D,1971,T,1962,T,1971,T,1656,D,1650,D,1644,D,,A,09,D,2002,D,1,D,,A,559460,T,561906,T,560433,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03392924,12,0,5,01,D,100,D,.0784,D,55000,D,30,D,550,D,3,D,4,D,,A,,A,153,D,41,D,42,D,42,D,356,D,355,D,355,D,,A,08,D,2015,D,1,D,,A,54450,D,54408,D,54367,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03392924,13,0,5,01,D,100,D,.0784,D,9286,D,7,D,144,D,,A,,A,,A,,A,0,D,91,D,92,D,92,D,53,D,52,D,52,D,,A,08,D,2015,D,1,D,,A,8068,D,7977,D,7885,D,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03392994,19,0,1,01,D,100,D,.0400,D,160000,D,30,D,1100,D,3,D,,A,5,D,,A,336,D,272,D,272,D,273,D,492,D,492,D,491,D,,A,09,D,2012,D,1,D,,A,147744,D,147473,D,147200,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393014,57,0,5,01,D,100,D,.0784,D,100326,D,30,D,987,D,3,D,4,D,,A,,A,262,D,91,D,92,D,93,D,634,D,633,D,632,D,,A,04,D,2013,D,1,D,,A,96978,D,96887,D,96795,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393024,17,0,5,01,D,100,D,.1000,F,134712,F,20,F,1400,F,3,F,4,F,,A,,A,100,F,253,F,256,F,258,F,1047,F,1044,F,1042,F,,A,03,F,2013,F,1,F,,A,125583,F,125330,F,125074,F,01,D,,C,,C,,C,,A,,A,,A,1,D,2,D,,A
20171,03393034,23,0,5,01,D,100,D,.0420,D,130000,D,30,D,1300,D,3,D,4,D,,A,,A,664,D,356,D,358,D,359,D,280,D,278,D,277,D,,A,08,D,2000,D,1,D,,A,79859,D,79503,D,79145,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393104,30,0,5,01,D,100,D,.0784,D,304439,D,30,D,2200,D,,A,,A,,A,,A,0,D,394,D,397,D,399,D,1806,D,1803,D,1801,D,,A,10,D,2008,D,1,D,,A,276389,D,275994,D,275598,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393154,40,0,5,01,D,100,D,.0784,D,335000,D,30,D,2421,D,,A,,A,,A,,A,0,D,131,D,132,D,132,D,1130,D,1129,D,1129,D,,A,10,D,2015,D,2,D,,A,332111,D,331860,D,331608,D,01,D,1,D,,A,,A,1261,D,1261,D,1261,D,1,D,2,D,,A
20171,03393254,51,0,5,01,D,100,D,.0784,D,103652,D,15,D,1062,D,3,D,4,D,,A,,A,81,D,655,D,659,D,664,D,326,D,322,D,317,D,,A,12,D,2006,D,1,D,,A,49880,D,49224,D,48565,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393324,19,0,5,01,D,100,D,.0784,F,200000,F,30,F,1500,F,3,F,4,F,,A,,A,55,F,140,F,141,F,142,F,1305,F,1304,F,1303,F,,A,08,F,2016,F,1,F,,A,199722,F,199582,F,199441,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393364,11,0,5,01,D,100,D,.0784,D,170070,D,30,D,1800,D,3,D,4,D,5,D,,A,571,D,163,D,164,D,165,D,1066,D,1065,D,1064,D,,A,08,D,2012,D,1,D,,A,163126,D,162963,D,162799,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393454,33,0,5,01,D,100,D,.0784,D,57056,D,15,D,690,D,3,D,4,D,,A,,A,150,D,395,D,398,D,400,D,145,D,142,D,140,D,,A,10,D,2005,D,1,D,,A,22188,D,21793,D,21395,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393504,21,0,5,01,D,100,D,.0784,D,150000,D,15,D,2000,D,3,D,,A,,A,,A,580,D,535,D,538,D,542,D,885,D,882,D,878,D,,A,04,D,2014,D,1,D,,A,135470,D,134935,D,134396,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393534,36,0,5,01,D,100,D,.0784,D,67893,D,10,D,818,D,,A,,A,,A,,A,0,D,392,D,394,D,397,D,426,D,424,D,421,D,,A,03,D,2016,D,1,D,,A,65220,D,64828,D,64434,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393554,36,0,5,01,D,100,D,.0400,D,120000,D,30,D,1100,D,3,D,4,D,,A,,A,527,D,196,D,197,D,198,D,339,D,338,D,338,D,,A,08,D,2013,D,1,D,,A,113004,D,112808,D,112611,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393564,16,0,5,01,D,100,D,.0784,F,127587,F,30,F,1200,F,3,F,4,F,,A,,A,278,F,398,F,401,F,403,F,524,F,521,F,519,F,,A,08,F,1997,F,1,F,,A,80200,F,79802,F,79401,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393644,17,0,5,01,D,100,D,.0784,F,86488,F,30,F,625,F,3,F,,A,,A,,A,0,F,292,F,294,F,296,F,333,F,331,F,329,F,,A,07,F,1996,F,1,F,,A,51009,F,50717,F,50424,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393654,18,0,5,01,D,100,D,.0413,D,288695,D,30,D,1840,D,3,D,4,D,5,D,,A,440,D,444,D,446,D,447,D,956,D,954,D,953,D,,A,08,D,2014,D,1,D,,A,277661,D,277217,D,276771,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393674,31,0,5,01,D,100,D,.0784,D,110942,D,15,D,1050,D,,A,,A,,A,,A,0,D,670,D,674,D,679,D,380,D,376,D,371,D,,A,07,D,2007,D,1,D,,A,58170,D,57500,D,56825,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393674,32,0,5,01,D,100,D,.0475,D,240000,D,30,D,1300,D,,B,,B,,B,,B,48,D,331,D,332,D,333,D,921,D,920,D,919,D,,A,11,D,2014,D,1,D,,A,232743,D,232412,D,232080,D,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393704,51,0,5,01,D,100,D,.0784,D,105000,D,30,D,2521,D,3,D,4,D,,A,,A,1762,D,446,D,449,D,452,D,313,D,310,D,307,D,,A,08,D,1993,D,1,D,,A,47874,D,47428,D,46979,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393714,25,0,5,01,D,100,D,.0575,D,225000,D,30,D,1700,D,3,D,4,D,,A,,A,387,D,472,D,474,D,477,D,841,D,839,D,836,D,,A,08,D,2004,D,1,D,,A,175514,D,175042,D,174568,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393754,19,0,5,01,D,100,D,.0784,D,241614,D,30,D,2100,D,3,D,,A,,A,,A,354,D,,A,670,D,675,D,,A,1076,D,1071,D,,A,02,D,1999,D,1,D,112016,D,,A,164641,D,163971,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393754,39,0,5,01,D,100,D,.0450,F,130000,F,30,F,964,F,3,F,4,F,,A,,A,305,F,386,F,,A,,A,273,F,,A,,A,012017,F,11,F,1998,F,1,F,,A,72700,F,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393814,67,0,5,01,D,100,D,.0400,D,279217,D,20,D,1692,D,,A,,A,,A,,A,0,D,855,D,858,D,861,D,837,D,834,D,831,D,,A,11,D,2013,D,1,D,,A,251006,D,250150,D,249292,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393814,68,0,5,02,D,300,D,.0784,D,90017,D,20,D,744,D,,A,,A,,A,,A,0,D,202,D,204,D,205,D,542,D,540,D,539,D,,A,06,D,2013,D,1,D,,A,82917,D,82715,D,82511,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393864,22,0,5,01,D,100,D,.0750,D,331515,D,30,D,2318,D,3,D,,A,,A,,A,0,D,,A,246,D,248,D,,A,2072,D,2070,D,,A,11,D,2016,D,1,D,112016,D,,A,331515,D,331269,D,01,D,,A,,A,,A,2218,D,2318,D,,A,1,D,2,D,,A
20171,03393864,38,0,5,01,D,100,D,.0750,D,328941,D,30,D,2300,D,3,D,,A,,A,,A,0,D,247,D,,A,,A,2053,D,,A,,A,112016,D,08,D,2016,D,1,D,,A,328451,D,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393874,32,0,5,01,D,100,D,.0784,D,220000,D,30,D,1600,D,3,D,,A,,A,,A,10,D,202,D,203,D,205,D,1388,D,1387,D,1385,D,,A,03,D,2013,D,1,D,,A,212449,D,212247,D,212043,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393944,36,0,5,01,D,100,D,.0475,D,143900,D,30,D,1383,D,3,D,4,D,5,D,,A,632,D,383,D,384,D,386,D,368,D,367,D,365,D,,A,01,D,2001,D,1,D,,A,93037,D,92654,D,92270,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393954,23,0,5,01,D,100,D,.0450,D,108113,D,30,D,950,D,3,D,4,D,,A,,A,402,D,182,D,183,D,183,D,366,D,365,D,365,D,,A,05,D,2011,D,1,D,,A,97641,D,97459,D,97276,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03393994,25,0,5,01,D,100,D,.0600,F,95071,F,30,F,570,F,,A,,A,,A,,A,0,F,491,F,493,F,496,F,79,F,77,F,74,F,,A,04,F,1989,F,1,F,,A,15841,F,15351,F,14857,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03394264,23,0,5,01,D,100,D,.0428,D,230000,D,30,D,2140,D,3,D,4,D,,A,,A,1004,D,578,D,580,D,582,D,558,D,556,D,554,D,,A,08,D,2002,D,1,D,,A,156389,D,155811,D,155231,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03394284,17,0,5,01,D,100,D,.0784,F,615472,V,10,F,5451,V,,A,,A,,A,,A,0,F,1134,F,1141,F,1149,F,366,F,359,F,351,F,,A,06,F,2010,F,2,F,,A,360317,F,353032,F,345700,F,01,D,,A,,A,,A,1500,F,1500,F,1500,F,1,D,2,D,,A
20171,03394294,41,0,5,01,D,100,D,.0784,D,249086,D,30,D,2325,D,3,D,4,D,,A,,A,525,D,188,D,189,D,190,D,1612,D,1611,D,1610,D,,A,09,D,2015,D,1,D,,A,246752,D,246564,D,246375,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03394354,55,0,5,01,D,100,D,.0784,D,295721,D,30,D,2525,D,3,D,4,D,,A,,A,388,D,212,D,213,D,215,D,1925,D,1924,D,1922,D,,A,05,D,2016,D,1,D,,A,294683,D,294471,D,294258,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03394364,30,0,5,01,D,100,D,.0784,D,615472,T,15,D,5451,T,,A,,A,,A,,A,0,D,1971,T,1962,T,1971,T,1284,D,1256,D,1228,D,,A,02,D,2005,D,1,D,,A,196561,D,192245,D,187901,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03394384,31,0,5,01,D,100,D,.0784,D,42369,D,15,D,480,D,3,D,4,D,,A,,A,79,D,132,D,133,D,133,D,269,D,268,D,268,D,,A,01,D,2016,D,1,D,,A,41222,D,41090,D,40957,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03394414,17,0,5,01,D,100,D,.0570,D,345107,D,30,D,2003,D,,A,,A,,A,,A,0,D,0,D,0,D,0,D,2003,D,2003,D,2003,D,,A,05,D,1994,D,1,D,,A,345107,D,345107,D,345107,D,01,D,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20171,03394424,26,0,5,01,D,100,D,.0784,D,228052,D,30,D,1648,D,,A,,A,,A,,A,0,D,253,D,254,D,256,D,1395,D,1394,D,1392,D,,A,10,D,2010,D,1,D,,A,213580,D,213328,D,213073,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03394464,38,0,5,01,D,100,D,.0425,D,155100,D,30,D,983,D,3,D,4,D,,A,,A,220,D,238,D,238,D,239,D,525,D,525,D,524,D,,A,04,D,2014,D,1,D,,A,148349,D,148111,D,147873,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03394484,33,0,5,01,D,100,D,.0784,D,200653,D,30,D,1450,D,,A,,A,,A,,A,0,D,335,D,337,D,339,D,1115,D,1113,D,1111,D,,A,07,D,2005,D,1,D,,A,170665,D,170330,D,169993,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03394524,43,0,5,01,D,100,D,.0425,D,131000,D,30,D,1737,D,3,D,4,D,,A,,A,1093,D,,A,301,D,302,D,,A,343,D,342,D,,A,10,D,2004,D,1,D,112016,D,,A,96956,D,96656,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03394524,73,0,5,01,D,100,D,.0425,D,131000,D,30,D,1800,D,3,D,4,D,,A,,A,1156,D,300,D,,A,,A,344,D,,A,,A,112016,D,10,D,2004,D,1,D,,A,97256,D,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03394644,43,0,5,01,D,100,D,.0437,D,157000,D,30,D,1126,D,,B,,B,,B,,B,343,D,226,D,227,D,228,D,557,D,556,D,555,D,,A,03,D,2015,D,1,D,,A,152852,D,152625,D,152398,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03394724,12,0,5,01,D,100,D,.0500,D,128000,D,30,D,907,D,3,D,4,D,,A,,A,220,D,284,D,286,D,287,D,403,D,401,D,400,D,,A,06,D,2004,D,1,D,,A,96638,D,96354,D,96068,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03394774,14,0,5,01,D,100,D,.0400,D,98000,D,30,D,800,D,3,D,4,D,,A,,A,332,D,257,D,258,D,259,D,211,D,210,D,209,D,,A,10,D,2001,D,1,D,,A,63219,D,62962,D,62704,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03394784,24,0,5,02,D,100,D,.0784,D,166057,D,30,D,1200,D,,A,,A,,A,,A,0,D,115,D,116,D,117,D,1085,D,1084,D,1083,D,,A,10,D,2016,D,1,D,,A,166057,D,165942,D,165826,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03394804,42,0,5,01,D,100,D,.0425,D,181980,D,15,D,1579,D,3,D,,A,,A,,A,210,D,1151,D,1155,D,1159,D,218,D,214,D,210,D,,A,11,D,2005,D,1,D,,A,61482,D,60331,D,59176,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03394844,62,0,5,01,D,100,D,.0425,D,399000,D,30,D,2310,D,3,D,4,D,5,D,,A,347,D,592,D,594,D,596,D,1371,D,1369,D,1367,D,012017,D,01,D,2015,D,1,D,,A,387034,D,386442,D,385848,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03394864,15,0,5,01,D,100,D,.0500,D,240000,D,30,D,1634,D,3,D,4,D,5,D,,A,346,D,405,D,407,D,408,D,883,D,881,D,880,D,,A,12,D,2009,D,1,D,,A,211917,D,211512,D,211105,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03394894,41,0,5,01,D,100,D,.0935,D,45000,D,30,D,715,D,3,D,,A,5,D,,A,342,D,344,D,346,D,349,D,29,D,27,D,24,D,,A,06,D,1987,D,1,D,,A,3751,D,3407,D,3061,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03394934,35,0,5,01,D,100,D,.0425,D,255000,D,30,D,1693,D,3,D,4,D,,A,,A,439,D,397,D,398,D,400,D,857,D,856,D,854,D,,A,11,D,2013,D,1,D,,A,241950,D,241553,D,241155,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03394964,21,0,5,01,D,100,D,.0784,F,615472,V,38,F,5451,V,3,F,4,F,,A,,A,725,F,206,F,207,F,209,F,1438,F,1437,F,1435,F,,A,06,F,2005,F,2,F,,A,559460,V,561906,V,560433,V,01,D,,A,,A,,A,3076,F,3076,F,3076,F,1,D,2,D,,A
20171,03395034,27,0,5,01,D,100,D,.0400,D,445524,D,30,D,2753,D,3,D,,A,,A,,A,626,D,967,D,970,D,973,D,1160,D,1157,D,1154,D,,A,07,D,2006,D,1,D,,A,348121,D,347154,D,346184,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03395074,18,0,5,01,D,100,D,.0784,D,82060,D,30,D,883,D,3,D,4,D,,A,,A,290,D,157,D,158,D,159,D,436,D,435,D,434,D,,A,10,D,2003,D,1,D,,A,66723,D,66566,D,66408,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03395194,22,0,5,01,D,100,D,.0784,D,221410,D,30,D,1600,D,,A,,A,,A,,A,0,D,384,D,387,D,389,D,1216,D,1213,D,1211,D,,A,01,D,2005,D,1,D,,A,186066,D,185681,D,185294,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03395304,32,0,5,01,D,100,D,.0784,D,368094,D,30,D,2660,D,3,D,4,D,,A,,A,0,D,,A,,A,370,D,,A,,A,2290,D,,A,03,D,2012,D,1,D,122016,D,,A,,A,350543,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03395304,58,0,5,01,D,100,D,.0784,D,373629,D,30,D,2700,D,3,D,4,D,,A,,A,0,D,370,D,373,D,,A,2330,D,2327,D,,A,122016,D,03,D,2012,D,1,D,,A,356558,D,356187,D,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03395334,23,0,5,01,D,100,D,.0650,D,219000,D,30,D,1478,D,3,D,,A,5,D,,A,94,D,457,D,459,D,462,D,927,D,925,D,922,D,,A,11,D,2003,D,1,D,,A,171169,D,170712,D,170253,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03395394,26,0,5,01,D,100,D,.0784,D,430000,D,30,D,3300,D,,B,,B,,B,,B,193,D,391,D,394,D,396,D,2716,D,2713,D,2711,D,,A,04,D,2013,D,1,D,,A,559460,T,561906,T,560433,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03395394,27,0,5,01,D,100,D,.0475,D,28613,D,10,D,300,D,,A,,A,,A,,A,0,D,220,D,221,D,222,D,80,D,79,D,78,D,,A,04,D,2013,D,1,D,,A,20099,D,19878,D,19657,D,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03395394,28,0,5,02,D,400,D,.0413,D,93806,D,15,D,700,D,,A,,A,,A,,A,0,D,428,D,430,D,431,D,272,D,270,D,269,D,,A,09,D,2013,D,1,D,,A,78951,D,78523,D,78093,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03395494,14,0,5,01,D,100,D,.0784,D,107772,D,15,D,1200,D,3,D,4,D,,A,,A,180,D,828,D,834,D,839,D,192,D,186,D,181,D,,A,06,D,2004,D,1,D,,A,29366,D,28538,D,27705,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03395554,16,0,5,01,D,100,D,.0650,D,75000,D,30,D,988,D,,B,,B,,B,,B,514,D,179,D,180,D,181,D,295,D,294,D,293,D,,A,10,D,2001,D,1,D,,A,54435,D,54256,D,54076,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03395624,32,0,5,01,D,100,D,.0784,D,49766,D,15,D,471,D,,A,,A,,A,,A,0,D,276,D,278,D,280,D,195,D,193,D,191,D,,A,08,D,2008,D,1,D,,A,29828,D,29552,D,29274,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03395664,26,0,5,01,D,100,D,.0500,D,240000,D,30,D,1600,D,3,D,4,D,,A,,A,312,D,314,D,316,D,317,D,974,D,972,D,971,D,,A,01,D,2015,D,1,D,,A,233693,D,233379,D,233063,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20171,03395684,22,0,5,01,D,100,D,.0425,D,88000,D,30,D,684,D,3,D,,A,,A,,A,251,D,0,D,0,D,0,D,433,D,433,D,433,D,,A,12,D,2011,D,1,D,,A,88000,D,88000,D,88000,D,01,D,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20171,03395864,51,0,5,01,D,100,D,.0784,D,235797,D,25,D,2074,D,3,D,4,D,,A,6,D,279,D,412,D,415,D,417,D,1217,D,1214,D,1213,D,,A,08,D,2010,D,1,D,,A,211683,D,211271,D,210856,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
