"","true_mean","oracle_mean","pi_naive_mean","median_imp_mean","lin_imp_mean","lin_oracle","nn_imp_mean","nn_oracle","nn_pi_imp_mean","nn_pi_oracle","nn_resamp_imp_mean","nn_resamp_oracle","nn_wmse_imp_mean","nn_wmse_oracle","nn_deriv_imp_mean","nn_deriv_oracle"
"58",441.099087223831,436.913821022634,419.426734899429,502.272571212903,420.17587155389,419.205873984006,435.776908987684,435.208344633765,436.746895875409,436.27736868526,0,0,422.520328873049,453.263346750336,0,0
"59",441.099087223831,433.747329305573,416.584427596308,498.943533401962,416.178673974194,416.585683374932,432.824094152543,433.171110527185,433.320343940503,433.000509373187,0,0,439.130660117974,429.894693938306,0,0
"60",441.099087223831,442.838961090679,422.343730408612,495.542578481958,422.285015829795,422.182905999819,441.754488090839,441.339776810014,442.061801192943,442.335553603704,0,0,376.511881212085,425.768830753282,0,0
"61",441.099087223831,448.015958041021,428.557104339874,503.243832528158,428.936798666634,428.368597044025,445.454244019252,446.016088934448,447.954717326598,447.791652021622,0,0,417.906836803587,412.039904420077,0,0
"62",441.099087223831,445.39172122311,426.351850730303,499.419938172365,427.197158433096,426.220439498156,442.274679196947,442.487368175478,445.253485695779,444.814109255537,0,0,369.946102175597,118.528604206448,0,0
"63",441.099087223831,451.149723472925,429.710665806302,501.450023327694,430.970462322594,429.73647895014,447.239762333473,448.471219102479,449.61392861695,450.015412334777,0,0,472.637950056219,450.399001042467,0,0
"64",441.099087223831,432.772047931873,413.305446085402,503.216236890179,413.777665575671,413.206308687262,431.723388956232,431.108407693004,432.65579378563,432.756420165752,0,0,423.565262475443,415.816906333173,0,0
"65",441.099087223831,442.049719648825,421.929904057045,494.549138532326,422.840919561571,422.041257325738,440.986818007017,440.360933038198,441.094589267852,441.468511085871,0,0,422.775866868396,439.324340099557,0,0
"66",441.099087223831,447.247201375345,427.493238726879,502.585493360471,428.031791851457,427.522330379861,444.405726415162,443.908603519821,446.566380546917,446.125368347779,0,0,440.860425323319,435.413774869228,0,0
"67",441.099087223831,436.509670853581,420.757192689971,500.987288295547,421.83427708276,420.752339514796,436.853703038233,436.507196937471,436.075321922835,436.242840590637,0,0,467.949315178649,432.631837533061,0,0
"68",441.099087223831,426.704451108833,405.873945846667,497.056485232448,406.817849972214,405.911854121695,425.162603289014,424.974863869811,426.831325319702,426.228208839549,0,0,493.688362771611,446.827052776833,0,0
"69",441.099087223831,450.454938119633,431.000925009763,504.928508815134,430.899067435845,430.923725076413,448.95427804403,448.616907704143,448.986098646802,449.229875845273,0,0,395.075701953904,374.122311110612,0,0
"70",441.099087223831,430.887465986981,411.710605629736,493.410248481967,412.026118530212,411.683940953978,429.869124011951,429.65098637919,429.810659732097,430.381255094997,0,0,340.191791029192,-868.128511025551,0,0
"71",441.099087223831,448.235987846259,433.970663884191,508.311429674109,434.520137108649,434.087854686976,448.581518520407,448.612133903734,448.941824044302,448.539724144895,0,0,458.368308538633,475.285537155457,0,0
"72",441.099087223831,449.576635852106,430.233417728204,502.492399191373,429.872446447765,430.189165651699,449.287857957874,449.210968857345,448.471736165704,448.8840066832,0,0,373.154392614585,519.329197547781,0,0
"73",441.099087223831,438.322198425151,418.405111265574,502.562560099209,418.66125433152,418.338793475233,435.601455771459,435.44878398225,438.100334294378,438.052605699151,0,0,451.799349083592,442.109150303805,0,0
"74",441.099087223831,440.762587563566,417.268446465899,494.901242041867,417.091142899733,417.269900143998,440.184749559782,439.782559042103,439.829786508403,440.731473221553,0,0,434.562536944474,456.082603459193,0,0
"75",441.099087223831,446.389631277334,429.664066334421,499.890757471438,430.154296491102,429.676132515938,445.457269441227,444.843515130767,445.960077680465,446.317248764742,0,0,474.268911165889,447.071525022714,0,0
"76",441.099087223831,443.560363337488,423.086669773901,503.790135366118,423.571777267659,422.95788619267,442.290447006389,442.260715277973,443.047711897783,443.298111770952,0,0,436.293787481893,411.589186440039,0,0
"77",441.099087223831,428.538843204662,406.363974390878,496.0181690053,407.217160978369,406.148541521329,429.217057025223,428.360688428211,428.942156613794,429.121113370848,0,0,443.21730924705,422.58385126848,0,0
"78",441.099087223831,447.740337007677,434.647468792502,508.641533088697,434.769711589647,434.387521104832,447.322204011747,448.113736733192,447.933164748641,447.282002628595,0,0,458.030395748582,489.701263742763,0,0
"79",441.099087223831,438.42435491452,422.089469792525,505.953490872841,423.139723908698,421.87030570531,439.399203533657,438.903832408065,437.762231413525,438.472169077581,0,0,505.975288621626,483.849009493291,0,0
"80",441.099087223831,444.538366421576,424.141961495115,504.471517918994,424.288304580398,424.111335465834,443.938020934036,443.251254382478,444.448563203586,444.069795849908,0,0,416.947592652316,480.023848017416,0,0
"81",441.099087223831,447.058147328338,430.618201834379,507.148840349831,431.698865373355,430.447789983637,445.616031185312,444.620828931066,446.584818682754,446.400193794222,0,0,65.8803931739158,414.003898911107,0,0
"82",441.099087223831,419.620344962957,399.582004495805,491.681950579933,399.709739950551,399.564699273638,417.636366428636,417.435900833109,419.142970942544,418.976802999906,0,0,451.899911737185,482.278522048393,0,0
"83",441.099087223831,447.504340236741,429.58343882389,505.934868312665,429.948860826905,429.341416678466,446.445458961279,445.061849386995,446.430246211454,447.101122877063,0,0,456.724161142549,465.68319703648,0,0
"84",441.099087223831,445.845519563116,426.493083386495,494.804866114408,427.297045279896,426.485219098812,444.1992822705,443.863904692398,446.89798031146,446.000534377119,0,0,452.149033959096,411.76542926053,0,0
"85",441.099087223831,440.966673953909,421.898617496322,505.4130889198,422.321870063212,421.843794113549,440.073258962932,440.319218479248,440.466504197162,441.14206053608,0,0,460.395629283544,423.553667716747,0,0
