"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPMOA","VOPMOA_","VOPEXPX","VOPEXPX_","VOPRMBXA","VOPR_BXA","QVOPEQPX","QVOP_QPX","VOPSERVY","VOPS_RVY","VOPLABOR","VOPL_BOR","VOPREIMB","VOPR_IMB","VPSRVY1","VPSRVY1_","VPSRVY2","VPSRVY2_","VPSRVY3","VPSRVY3_","VPSRVY4","VPSRVY4_","VPSRVY5","VPSRVY5_","VPSRVY6","VPSRVY6_","VPSRVY7","VPSRVY7_","VPSRVY8","VPSRVY8_","VPSRVY9","VPSRVY9_"
"20151","02792005",20,0,"1","01","D",36,"D",.,"A",36,"D","140","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792005",21,0,"1","12","D",35,"D",.,"A",35,"D","140","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792065",28,0,"1","11","D",11,"D",.,"A",11,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792065",29,0,"1","01","D",11,"D",.,"A",11,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792065",30,0,"1","12","D",11,"D",.,"A",11,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792155",24,0,"1","12","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792245",46,0,"1","11","D",1200,"D",.,"A",.,"H","500","D","1","F","2","D","100","D","160","D","380","D","140","D",,"A",,"A",,"A",,"A",,"A"
"20151","02792245",46,1,"1","11","D",.,"B",.,"A",98,"E","100","D","1","F",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792245",46,2,"1","11","D",.,"B",.,"A",263,"E","160","D","1","F",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792245",46,3,"1","11","D",.,"B",.,"A",839,"E","380","D","1","F",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792245",47,0,"2","11","D",900,"D",.,"A",900,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792415",22,0,"1","12","D",110,"D",.,"A",.,"H","500","D","1","D","2","D","160","D","370","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792415",22,1,"1","12","D",.,"B",.,"A",34,"E","160","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792415",22,2,"1","12","D",.,"B",.,"A",64,"E","370","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792415",22,3,"1","12","D",.,"B",.,"A",12,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792525",71,0,"1","01","D",200,"D",.,"A",200,"D","110","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792525",72,0,"1","11","D",50,"D",.,"A",50,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792595",43,0,"1","11","D",50,"D",.,"A",50,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792605",21,0,"1","01","D",400,"D",.,"A",400,"D","140","D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792645",87,0,"1","11","D",219,"D",.,"A",219,"D","360","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792645",88,0,"1","11","D",288,"D",.,"A",288,"D","360","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792645",89,0,"1","01","D",590,"D",.,"A",590,"D","360","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792645",90,0,"1","01","D",269,"D",.,"A",269,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792725",31,0,"1","12","D",1500,"D",.,"A",.,"H","500","D","1","D","2","D","320","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792725",31,1,"1","12","D",.,"B",.,"A",1359,"E","320","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792725",31,2,"1","12","D",.,"B",.,"A",141,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792755",23,0,"1","01","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792805",50,0,"1","11","D",14,"D",.,"A",14,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792805",51,0,"1","12","D",14,"D",.,"A",14,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792805",52,0,"1","01","D",14,"D",.,"A",14,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792815",61,0,"1","12","D",85,"D",.,"A",85,"D","130","D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792815",62,0,"1","12","D",561,"D",.,"A",561,"D","140","D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792825",75,0,"1","01","D",757,"D",.,"A",757,"D","140","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02792885",30,0,"1","11","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793155",29,0,"1","12","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793155",30,0,"1","12","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793235",57,0,"1","01","D",162,"D",.,"A",.,"H","115","D","1","D","2","D","110","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793235",57,1,"1","01","D",.,"B",.,"A",134,"E","110","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793235",57,2,"1","01","D",.,"B",.,"A",28,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793235",58,0,"1","01","D",92,"D",.,"A",.,"H","115","D","1","D","2","D","110","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793235",58,1,"1","01","D",.,"B",.,"A",76,"E","110","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793235",58,2,"1","01","D",.,"B",.,"A",16,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793255",54,0,"1","01","D",33,"D",.,"A",33,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793255",55,0,"2","11","D",698,"D",.,"A",698,"D","140","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793275",47,0,"1","11","D",110,"D",.,"A",110,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793275",48,0,"2","11","D",316,"D",.,"A",316,"D","140","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793345",37,0,"1","01","D",25,"D",.,"A",25,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793355",23,0,"1","01","D",52,"D",.,"A",52,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793465",24,0,"1","01","D",11,"D",.,"A",11,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793465",25,0,"1","11","D",11,"D",.,"A",11,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793515",44,0,"2","11","D",48,"D",.,"A",48,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793515",45,0,"2","11","D",375,"D",.,"A",375,"D","130","D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793525",13,0,"1","01","D",31,"D",.,"A",31,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793525",14,0,"1","01","D",73,"D",.,"A",73,"D","160","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793585",38,0,"1","01","D",58,"D",.,"A",58,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793585",39,0,"1","01","D",320,"D",.,"A",320,"D","140","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793795",31,0,"1","12","D",32,"D",.,"A",32,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793985",41,0,"1","01","D",120,"D",.,"A",120,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02793985",42,0,"2","11","D",105,"D",.,"A",105,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794015",51,0,"1","01","D",38,"D",.,"A",38,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794015",52,0,"1","01","D",109,"D",.,"A",109,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794015",53,0,"2","11","D",35,"D",.,"A",35,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794015",54,0,"2","11","D",2200,"D",.,"A",2200,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794145",40,0,"2","11","D",58,"D",.,"A",58,"D","140","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794155",74,0,"1","01","D",22,"D",.,"A",22,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794155",75,0,"1","12","D",15,"D",.,"A",15,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794205",50,0,"1","11","D",600,"D",.,"A",600,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794205",51,0,"1","12","D",70,"D",.,"A",70,"D","330","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794205",52,0,"1","01","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794315",81,0,"1","01","D",1946,"D",.,"A",.,"H","500","D","1","D","2","D","380","D","100","D","370","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794315",81,1,"1","01","D",.,"B",.,"A",1125,"E","380","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794315",81,2,"1","01","D",.,"B",.,"A",133,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794315",81,3,"1","01","D",.,"B",.,"A",688,"E","370","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794335",57,0,"1","11","D",27,"D",.,"A",27,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794335",58,0,"1","12","D",27,"D",.,"A",27,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794335",59,0,"1","01","D",27,"D",.,"A",27,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794335",60,0,"1","12","D",761,"D",.,"A",761,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794405",37,0,"1","11","D",70,"D",.,"A",70,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794635",24,0,"1","11","D",900,"D",.,"A",900,"D","140","D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794635",25,0,"2","11","D",49,"D",.,"A",49,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794715",23,0,"1","12","D",50,"D",.,"A",.,"H","500","D","1","D","2","D","160","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794715",23,1,"1","12","D",.,"B",.,"A",36,"E","160","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794715",23,2,"1","12","D",.,"B",.,"A",14,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794755",25,0,"1","12","D",50,"D",.,"A",50,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794825",15,0,"1","01","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794855",33,0,"1","01","D",700,"D",.,"A",700,"D","330","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794955",31,0,"1","11","D",7000,"D",.,"A",.,"H","500","D","1","D","2","D","100","D","160","D","380","D","500","D","110","D",,"A",,"A",,"A",,"A"
"20151","02794955",31,1,"1","11","D",.,"B",.,"A",156,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794955",31,2,"1","11","D",.,"B",.,"A",765,"E","110","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794955",31,3,"1","11","D",.,"B",.,"A",420,"E","160","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794955",31,4,"1","11","D",.,"B",.,"A",1516,"E","320","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794955",31,5,"1","11","D",.,"B",.,"A",1338,"E","330","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794955",31,6,"1","11","D",.,"B",.,"A",573,"E","360","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794955",31,7,"1","11","D",.,"B",.,"A",76,"E","367","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794955",31,8,"1","11","D",.,"B",.,"A",818,"E","370","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794955",31,9,"1","11","D",.,"B",.,"A",1338,"E","380","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794975",33,0,"1","12","D",64,"D",.,"A",64,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02794975",34,0,"1","12","D",700,"D",.,"A",700,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02795105",25,0,"1","11","D",577,"D",.,"A",577,"D","330","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02795165",84,0,"1","12","D",216,"D",.,"A",216,"D","360","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02795165",85,0,"1","12","D",815,"D",.,"A",815,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02795165",86,0,"1","01","D",25,"D",.,"A",25,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02795165",87,0,"2","11","D",50,"D",.,"A",50,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02795205",78,0,"1","11","D",300,"D",.,"A",300,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02795365",18,0,"1","11","D",321,"D",.,"A",321,"D","110","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02795445",34,0,"1","12","D",35,"D",.,"A",35,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02795455",37,0,"1","01","D",136,"D",.,"A",136,"D","130","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02795465",54,0,"1","01","D",61,"D",.,"A",61,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02795465",55,0,"1","12","D",58,"D",.,"A",58,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02795465",56,0,"1","12","D",22,"D",.,"A",22,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02795465",57,0,"1","01","D",22,"D",.,"A",22,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02795515",38,0,"1","01","D",30,"D",.,"A",30,"D","367","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02795615",51,0,"1","01","D",38,"D",.,"A",38,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02795615",52,0,"1","11","D",975,"D",.,"A",975,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02795645",13,0,"1","12","D",200,"D",.,"A",200,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02795865",30,0,"1","11","D",42,"D",.,"A",42,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02795875",31,0,"1","01","D",34,"D",.,"A",34,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796055",25,0,"1","12","D",200,"D",.,"A",200,"D","130","D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796055",26,0,"1","01","D",550,"D",.,"A",550,"D","110","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796055",27,0,"1","01","D",350,"D",.,"A",350,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796085",51,0,"1","01","D",20,"D",.,"A",20,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796085",52,0,"2","11","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796105",16,0,"2","11","D",141,"D",.,"A",141,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796125",31,0,"1","01","D",70,"D",.,"A",70,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796125",32,0,"2","11","D",60,"D",.,"A",60,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796205",40,0,"1","12","D",100,"D",.,"A",100,"D","130","D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796205",41,0,"1","12","D",400,"D",.,"A",400,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796235",71,0,"1","01","D",631,"D",.,"A",631,"D","140","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796235",72,0,"1","01","D",106,"D",.,"A",106,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796235",73,0,"1","01","D",29,"D",.,"A",29,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796245",76,0,"1","01","D",697,"D",.,"A",.,"H","500","D","1","D","2","D","500","D","110","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796245",76,1,"1","01","D",.,"B",.,"A",29,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796245",76,2,"1","01","D",.,"B",.,"A",142,"E","110","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796245",76,3,"1","01","D",.,"B",.,"A",107,"E","360","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796245",76,4,"1","01","D",.,"B",.,"A",14,"E","367","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796245",76,5,"1","01","D",.,"B",.,"A",155,"E","370","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796245",76,6,"1","01","D",.,"B",.,"A",250,"E","380","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796255",16,0,"1","01","D",.,"C",.,"A",35,"F","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796255",17,0,"1","01","D",.,"C",.,"A",12,"F","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796265",40,0,"1","12","D",50,"D",.,"A",50,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796275",44,0,"1","01","D",46,"D",.,"A",46,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796395",30,0,"1","12","D",60,"D",.,"A",60,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796555",56,0,"1","01","D",120,"D",.,"A",120,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796555",57,0,"1","01","D",12,"D",.,"A",12,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796575",19,0,"1","12","D",60,"D",.,"A",60,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796595",75,0,"1","11","D",45,"D",.,"A",45,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796605",30,0,"1","11","D",20,"D",.,"A",20,"D","150","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796645",19,0,"1","11","D",40,"D",.,"A",.,"H","500","D","1","D","2","D","370","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796645",19,1,"1","11","D",.,"B",.,"A",34,"E","370","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796645",19,2,"1","11","D",.,"B",.,"A",6,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796735",30,0,"1","11","D",40,"D",.,"A",40,"D","110","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796775",59,0,"1","01","D",756,"D",.,"A",756,"D","140","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796775",60,0,"1","11","D",594,"D",.,"A",594,"D","140","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796775",61,0,"1","01","D",108,"D",.,"A",108,"D","360","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796925",51,0,"1","12","D",30,"D",.,"A",30,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02796945",38,0,"1","11","D",50,"D",.,"A",50,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02797195",41,0,"1","01","D",139,"D",.,"A",139,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02797215",27,0,"1","11","D",1270,"D",.,"A",1270,"D","140","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02797235",32,0,"1","11","D",260,"D",.,"A",260,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02797235",33,0,"1","01","D",260,"D",.,"A",260,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02797235",34,0,"1","01","D",436,"D",.,"A",436,"D","140","D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02797235",35,0,"1","01","D",620,"D",.,"A",620,"D","140","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02797385",35,0,"1","01","D",21,"D",.,"A",21,"D","100","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20151","02797405",73,0,"1","01","D",40,"D",.,"A",40,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
