"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VEHICYC","VEHICYC_","VEHDISP","VEHDISP_","VDISPMO","VDISPMO_","SALEX","SALEX_","REIMBURX","REIM_URX","EXREIMBX","EXRE_MBX","LOANSTAT","LOAN_TAT","FINPAYMX","FINP_YMX","VEHICIC","VEHICIC_"
"20161","03228593",57,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03229493",30,0,"1","110","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03229523",97,0,"1","100","D","1","D","02","D",8000,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03229653",50,0,"1","160","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","07","D"
"20161","03229653",51,0,"1","180","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","09","D"
"20161","03229653",52,0,"1","180","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","10","D"
"20161","03230384",11,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03231273",21,0,"1","110","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03231743",23,0,"1","100","D","1","D","12","D",500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03232003",23,0,"1","100","D","4","D","12","D",.,"A",4200,"D",.,"A","2","D",.,"A","01","D"
"20161","03232053",34,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03232243",12,0,"1","100","D","4","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03232283",12,0,"1","100","D","1","D","02","D",1000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03232293",29,0,"1","100","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03232933",35,0,"1","100","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03233933",27,0,"1","100","D","4","D","12","D",.,"A",1300,"F",.,"A","2","D",.,"A","04","D"
"20161","03233973",17,0,"1","110","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03234723",45,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03236073",28,0,"1","100","D","4","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03236253",23,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20161","03237273",28,0,"1","110","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03237343",28,0,"2","100","D","1","D","12","D",3700,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03237393",10,0,"1","100","D","5","D","01","D",.,"A",2000,"D",.,"A","2","D",.,"A","01","D"
"20161","03237503",36,0,"1","110","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03238153",17,0,"1","110","D","1","D","12","D",3500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03248842",28,0,"1","100","D","3","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03248882",37,0,"1","100","D","1","D","10","D",12000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03248892",23,0,"1","100","D","3","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03249192",31,0,"1","110","D","2","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03249312",30,0,"1","100","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03249312",31,0,"1","150","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03249512",31,0,"1","110","D","1","D","11","D",2400,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03249542",30,0,"1","110","D","1","D","10","D",2000,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03250012",101,0,"1","110","D","6","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03250393",33,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03250552",38,0,"1","100","D","1","D","10","D",500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03250902",16,0,"1","100","D","1","D","10","D",610,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03251452",20,0,"1","100","D","4","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03251722",12,0,"1","100","D","6","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03251942",12,0,"1","100","D","6","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03252022",20,0,"1","100","D","6","D","10","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20161","03252542",46,0,"1","100","D","1","D","11","D",9500,"D",.,"A",.,"A","1","D",6000,"D","03","D"
"20161","03252882",41,0,"1","110","D","2","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03254142",38,0,"1","100","D","2","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03254472",29,0,"1","100","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03255482",37,0,"1","110","D","3","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03255512",18,0,"1","100","D","2","D","10","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20161","03255542",22,0,"1","110","D","3","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03255792",35,0,"1","100","D","4","D","11","D",.,"A",.,"A",1400,"D","2","D",.,"A","01","D"
"20161","03255872",31,0,"1","140","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03256102",20,0,"1","110","D","1","D","11","D",5000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03256162",23,0,"1","110","D","4","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03256242",38,0,"1","110","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03256282",13,0,"1","100","D","4","D","10","D",.,"A",500,"D",.,"A","2","D",.,"A","01","D"
"20161","03256422",49,0,"1","100","D","1","D","11","D",1000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03256502",52,0,"1","100","D","1","D","12","D",1000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03257572",20,0,"1","110","D","4","D","11","D",.,"A",1060,"D",.,"A","1","D",15000,"D","01","D"
"20161","03257612",31,0,"1","110","D","2","D","11","D",.,"A",.,"A",.,"A","1","D",800,"F","01","D"
"20161","03257872",37,0,"1","100","D","2","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03258252",15,0,"1","100","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03258402",19,0,"1","100","D","4","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03258502",47,0,"1","100","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03258572",31,0,"1","100","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03258652",34,0,"1","100","D","6","D","11","D",.,"A",.,"A",.,"A","1","D",.,"A","04","D"
"20161","03259462",23,0,"1","100","D","4","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03259902",35,0,"1","100","D","4","D","11","D",.,"A",16000,"D",.,"A","2","D",.,"A","02","D"
"20161","03270402",29,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","1","D",4000,"D","01","D"
"20161","03271582",28,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03272462",15,0,"1","110","D","4","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03272592",52,0,"1","110","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03272592",53,0,"1","110","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20161","03272702",18,0,"1","100","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03272772",27,0,"1","110","D","2","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03273373",39,0,"1","100","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03273902",32,0,"1","100","D","4","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03274462",12,0,"1","100","D","1","D","12","D",2000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03274502",5,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03275752",42,0,"1","200","D","1","D","12","D",100,"D",.,"A",.,"A","2","D",.,"A","06","D"
"20161","03276152",17,0,"1","100","D","1","D","01","D",2000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03276322",31,0,"1","110","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03277292",26,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20161","03277332",34,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03278032",25,0,"1","100","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03278242",60,0,"1","100","D","2","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03278642",38,0,"1","110","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03278832",25,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03279292",23,0,"1","100","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03280074",5,0,"1","100","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03280372",25,0,"1","110","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03280482",51,0,"1","150","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03280942",38,0,"1","100","D","1","D","11","D",3000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03292432",11,0,"1","110","D","3","D","01","D",.,"A",.,"A",.,"A","1","D",200,"D","01","D"
"20161","03292922",30,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A",,"C",.,"A","02","D"
"20161","03293662",17,0,"1","100","D","4","D","01","D",.,"A",3600,"D",.,"A","2","D",.,"A","02","D"
"20161","03293752",12,0,"1","100","D","2","D","01","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20161","03294352",36,0,"1","110","D","2","D","02","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20161","03294482",36,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20161","03294482",37,0,"1","110","D","2","D","02","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20161","03294602",12,0,"1","100","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03294822",24,0,"1","110","D","1","D","01","D",20000,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03295092",26,0,"1","110","D","1","D","01","D",15000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03295102",43,0,"1","100","D","1","D","01","D",1100,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03295102",44,0,"1","100","D","1","D","01","D",600,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03295512",37,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03295512",38,0,"1","150","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03296352",33,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03297642",77,0,"1","160","D","1","D","02","D",600,"D",.,"A",.,"A","2","D",.,"A","05","D"
"20161","03297642",78,0,"1","180","D","1","D","02","D",1,"D",.,"A",.,"A","2","D",.,"A","08","D"
"20161","03299932",34,0,"1","100","D","1","D","01","D",1,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03299952",32,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","1","D",15500,"D","01","D"
"20161","03300272",41,0,"1","200","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20161","03300582",14,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03300712",58,0,"1","110","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03300712",59,0,"1","100","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03300792",34,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","1","D",2962,"D","02","D"
"20161","03301062",9,0,"1","100","D","1","D","02","D",4800,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03301232",28,0,"1","100","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03301232",29,0,"1","200","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03301644",47,0,"1","100","D","4","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03302452",78,0,"1","110","D","1","D","01","D",675,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03302492",36,0,"1","100","D","1","D","12","D",2000,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03302492",37,0,"1","110","D","1","D","01","D",2500,"D",.,"A",.,"A","2","D",.,"A","05","D"
"20161","03302722",55,0,"1","100","D","1","D","01","D",500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03303172",40,0,"1","200","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20161","03325491",32,0,"1","100","D","1","D","11","D",3500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03325491",33,0,"1","150","D","1","D","10","D",2800,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03327221",18,0,"1","100","D","1","D","12","D",2300,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03331511",22,0,"1","110","D","1","D","10","D",3000,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03332561",17,0,"1","100","D","4","D","12","D",.,"A",4400,"D",.,"A","2","D",.,"A","02","D"
"20161","03332821",29,0,"1","100","D","1","D","12","D",2500,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03333291",16,0,"1","100","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03334601",6,0,"1","100","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03335231",24,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","1","D",2500,"F","04","D"
"20161","03335231",25,0,"1","110","D","1","D","11","D",10000,"D",.,"A",.,"A","2","D",.,"A","05","D"
"20161","03336824",38,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03337441",45,0,"1","110","D","1","D","01","D",150,"D",.,"A",.,"A","2","D",.,"A","08","D"
"20161","03338421",46,0,"1","110","D","4","D","12","D",.,"A",4400,"D",.,"A","2","D",.,"A","06","D"
"20161","03339611",20,0,"1","110","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20161","03340281",31,0,"1","110","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03341071",29,0,"1","100","D","1","D","11","D",2400,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03341391",14,0,"1","110","D","1","D","12","D",3500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03342671",10,0,"1","110","D","1","D","01","D",400,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03343824",15,0,"1","110","D","4","D","12","D",.,"A",6500,"D",.,"A","2","D",.,"A","04","D"
"20161","03344081",25,0,"1","170","D","1","D","12","D",500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03347571",14,0,"1","100","D","4","D","01","D",.,"A",10400,"D",.,"A","1","D",8600,"D","02","D"
"20161","03347583",15,0,"1","110","D","1","D","01","D",7000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03347821",20,0,"1","110","D","1","D","01","D",4300,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03350191",10,0,"1","100","D","1","D","02","D",300,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03352701",17,0,"1","100","D","4","D","12","D",.,"A",1300,"D",.,"A","2","D",.,"A","03","D"
"20161","03354831",30,0,"1","110","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03355381",47,0,"1","110","D","1","D","01","D",5000,"D",.,"A",.,"A","2","D",.,"A","09","D"
"20161","03355381",48,0,"1","100","D","1","D","01","D",14000,"D",.,"A",.,"A","2","D",.,"A","10","D"
