"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOF","PROP0NOF","OWNYF","OWNYF_","NEWMRRT","NEWMRRT_","ORGMRTX","ORGMRTX_","QMRTTERM","QMRT_ERM","MRTPMTX","MRTPMTX_","PAYPROTX","PAYP_OTX","PAYPROIN","PAYP_OIN","PAYMORIN","PAYM_RIN","PAYOTHER","PAYO_HER","QESCROWX","QESC_OWX","QPRINM1X","QPRI_M1X","QPRINM2X","QPRI_M2X","QPRINM3X","QPRI_M3X","QADINT1X","QADI_T1X","QADINT2X","QADI_T2X","QADINT3X","QADI_T3X","QRFINDAT","QRFI_DAT","FRSTPYMO","FRST_YMO","FRSTPYYR","FRST_YYR","FIXEDRTE","FIXE_RTE","QNEWDATE","QNEW_ATE","QBLNCM1X","QBLN_M1X","QBLNCM2X","QBLN_M2X","QBLNCM3X","QBLN_M3X","LOAN_NOF","LOAN0NOF","VARRTE","VARRTE_","INTONLY","INTONLY_","OTHRTE","OTHRTE_","PAYMT1X","PAYMT1X_","PAYMT2X","PAYMT2X_","PAYMT3X","PAYMT3X_","PAYPRINI","PAYP_INI","PAYINT","PAYINT_"
"20151","02798225",23,0,"5","01","D","100","D",0.0784,"D",96867,"D",30,"D",700,"D",,"A",,"A",,"A",,"A",0,"D",81,"D",82,"D",82,"D",619,"D",618,"D",618,"D",,"A","06","D","2012","D","1","D",,"A",94731,"D",94650,"D",94568,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02798315",21,0,"5","01","D","100","D",0.04,"D",165000,"D",15,"D",1603,"D","3","D","4","D",,"A",,"A",383,"D",686,"D",688,"D",690,"D",534,"D",532,"D",530,"D",,"A","04","D","2014","D","1","D",,"A",160263,"D",159577,"D",158889,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02798425",21,0,"5","01","D","100","D",0.0784,"D",130000,"D",15,"D",1555,"D","3","D","4","D",,"A",,"A",325,"D",541,"D",545,"D",548,"D",689,"D",685,"D",682,"D",,"A","05","D","2010","D","1","D",,"A",105446,"D",104905,"D",104360,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02798665",40,0,"5","01","D","100","D",0.051,"D",144470,"D",15,"D",1150,"D",,"A",,"A",,"A",,"A",0,"D",665,"D",668,"D",671,"D",485,"D",482,"D",479,"D",,"A","08","D","2010","D","1","D",,"A",114017,"D",113352,"D",112683,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02798675",13,0,"5","01","D","100","D",0.0575,"D",160000,"D",15,"D",1980,"D","3","D","4","D","5","D",,"A",651,"D",1662,"T",1651,"T",1656,"T",92,"D",86,"D",80,"D",,"A","02","D","2001","D","1","D",,"A",19100,"D",17863,"D",16619,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02798695",37,0,"5","01","D","100","D",0.07,"F",340000,"F",30,"F",2700,"F","3","F","4","F",,"A","6","F",438,"F",611,"F",615,"F",618,"F",1651,"F",1647,"F",1644,"F",,"A","09","F","2003","F","1","F",,"A",283015,"F",282404,"F",281789,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02798755",25,0,"5","01","D","100","D",0.04,"D",120000,"D",30,"D",575,"D",,"B",,"B",,"B",,"B",2,"D",404,"D",406,"D",407,"D",169,"D",167,"D",166,"D",,"A","08","D","1993","D","1","D",,"A",50644,"D",50240,"D",49834,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02798855",20,0,"5","01","D","100","D",0.05,"D",54000,"D",30,"D",605,"D",,"A","4","D",,"A",,"A",315,"D",176,"D",177,"D",178,"D",114,"D",113,"D",112,"D",,"A","11","D","1994","D","1","D",,"A",27283,"D",27106,"D",26929,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02798855",21,0,"5","01","D","100","D",0.04,"D",54000,"D",15,"D",560,"D",,"B",,"B",,"B",,"B",161,"D",221,"D",222,"D",223,"D",178,"D",177,"D",176,"D",,"A","08","D","2014","D","1","D",,"A",53341,"D",53120,"D",52898,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02798865",27,0,"5","01","D","100","D",0.047,"D",327000,"D",30,"D",2025,"D","3","D","4","D",,"A",,"A",329,"D",423,"D",425,"D",427,"D",1273,"D",1271,"D",1269,"D",,"A","06","D","2014","D","1","D",,"A",324907,"D",324484,"D",324059,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02799085",7,0,"5","01","D","100","D",0.0784,"D",140000,"D",30,"D",1450,"D","3","D","4","D",,"A",,"A",438,"D",201,"D",202,"D",203,"D",811,"D",810,"D",809,"D",,"A","08","D","2005","D","1","D",,"A",124204,"D",124003,"D",123802,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02799455",49,0,"5","01","D","100","D",0.0413,"D",273639,"D",20,"D",1983,"D","3","D","4","D",,"A",,"A",306,"D",761,"D",764,"D",766,"D",916,"D",913,"D",911,"D",,"A","01","D","2014","D","1","D",,"A",266172,"D",265411,"D",264647,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02799455",50,0,"5","01","D","100","D",0.075,"D",55000,"D",30,"D",1983,"D","3","D","4","D",,"A",,"A",1598,"D",80,"D",80,"D",81,"D",305,"D",305,"D",304,"D",,"A","01","D","2006","D","1","D",,"A",48825,"D",48745,"D",48665,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02799455",51,0,"5","01","D","100","D",0.0713,"D",52000,"D",30,"D",371,"D",,"B",,"B",,"B",,"B",20,"D",72,"D",72,"D",72,"D",279,"D",279,"D",279,"D",,"A","05","D","2007","D","1","D",,"A",47017,"D",46946,"D",46874,"D","03","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02799475",32,0,"5","01","D","100","D",0.0784,"D",595264,"T",30,"D",3500,"D",,"A",,"A",,"A",,"A",0,"D",1056,"D",1063,"D",1070,"D",2444,"D",2437,"D",2430,"D",,"A","03","D","2000","D","1","D",,"A",374073,"D",373017,"D",371954,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02799475",33,0,"5","01","D","100","D",0.0784,"D",332115,"D",30,"D",2400,"D",,"A",,"A",,"A",,"A",0,"D",724,"D",729,"D",734,"D",1676,"D",1671,"D",1666,"D",,"A","03","D","2000","D","1","D",,"A",256508,"D",255784,"D",255055,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02799605",16,0,"5","01","D","100","D",0.0784,"F",111674,"F",30,"F",1100,"F","3","F","4","F","5","F",,"A",293,"F",136,"F",137,"F",138,"F",671,"F",670,"F",669,"F",,"A","08","F","2007","F","1","F",,"A",102645,"F",102509,"F",102371,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02799625",21,0,"5","01","D","100","D",0.0784,"D",50509,"D",30,"D",365,"D",,"A",,"A",,"A",,"A",0,"D",149,"D",150,"D",151,"D",216,"D",215,"D",214,"D",,"A","05","D","1996","D","1","D",,"A",33123,"D",32974,"D",32824,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02799695",24,0,"5","01","D","100","D",0.0784,"F",320375,"F",10,"F",5606,"V",,"C",,"C",,"C",,"C",0,"F",1662,"V",1651,"V",1656,"V",1962,"F",1950,"F",1937,"F",,"A","01","F","2014","F","1","F",,"A",300292,"F",298394,"F",296483,"F","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20151","02799785",17,0,"5","01","D","100","D",0.0413,"D",133945,"D",30,"D",798,"D",,"B",,"B",,"B",,"B",148,"D",.,"A",189,"D",190,"D",.,"A",461,"D",460,"D",,"A","12","D","2014","D","1","D","122014","D",.,"A",133945,"D",133756,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02799785",37,0,"5","01","D","100","D",0.05,"D",135613,"D",30,"D",728,"D",,"A",,"A",,"A",,"A",0,"D",221,"D",.,"A",.,"A",507,"D",.,"A",.,"A","122014","D","10","D","2008","D","1","D",,"A",121744,"D",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02799835",31,0,"5","01","D","100","D",0.0784,"D",391000,"D",30,"D",3250,"D","3","D",,"A",,"A",,"A",424,"D",349,"D",351,"D",353,"D",1428,"D",1426,"D",1424,"D",,"A","09","D","2005","D","2","D",,"A",347576,"D",347021,"D",346463,"D","01","D",,"A",,"A","3","D",2362,"D",2362,"D",2362,"D","1","D","2","D"
"20151","02799855",10,0,"5","01","D","100","D",0.0784,"D",324366,"D",30,"D",2900,"D","3","D",,"A",,"A",,"A",556,"D",307,"D",309,"D",311,"D",2037,"D",2035,"D",2033,"D",,"A","11","D","2010","D","1","D",,"A",311740,"D",311432,"D",311123,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02799965",19,0,"5","01","D","100","D",0.0784,"F",146407,"F",30,"F",1347,"F","3","F","4","F",,"A",,"A",289,"F",127,"F",127,"F",128,"F",931,"F",931,"F",930,"F",,"A","02","F","2012","F","1","F",,"A",142558,"F",142431,"F",142304,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02799985",23,0,"5","01","D","100","D",0.042,"F",56031,"F",30,"F",367,"F","3","F",,"A",,"A",,"A",93,"F",161,"F",162,"F",162,"F",113,"F",112,"F",112,"F",,"A","08","F","1997","F","1","F",,"A",32256,"F",32095,"F",31933,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02800065",33,0,"5","01","D","100","D",0.045,"D",69000,"D",30,"D",706,"D","3","D","4","D","5","D",,"A",356,"D",95,"D",95,"D",95,"D",255,"D",255,"D",255,"D",,"A","01","D","2014","D","1","D",,"A",68072,"D",67977,"D",67882,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02800145",29,0,"5","01","D","100","D",0.0488,"D",400000,"D",30,"D",2800,"D","3","D","4","D",,"A",,"A",682,"D",677,"D",680,"D",683,"D",1441,"D",1438,"D",1435,"D",,"A","04","D","2008","D","1","D",,"A",354333,"D",353656,"D",352976,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02800265",45,0,"1","02","D","300","D",0.04,"D",180000,"D",30,"D",1250,"D","3","D","4","D","5","D",,"A",391,"D",.,"A",259,"D",260,"D",.,"A",600,"D",599,"D",,"A","12","D","2014","D","1","D",,"A",.,"A",180000,"D",179741,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02800285",17,0,"5","01","D","100","D",0.0784,"F",27676,"F",30,"F",200,"F",,"C",,"C",,"C",,"C",0,"F",32,"F",32,"F",32,"F",168,"F",168,"F",168,"F",,"A","06","F","2008","F","1","F",,"A",25733,"F",25701,"F",25669,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20151","02800335",34,0,"5","01","D","100","D",0.0784,"D",100000,"D",30,"D",1400,"D","3","D","4","D",,"A",,"A",677,"D",283,"D",284,"D",286,"D",440,"D",439,"D",437,"D",,"A","12","D","1996","D","1","D",,"A",67417,"D",67135,"D",66850,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02800385",30,0,"5","01","D","100","D",0.1038,"D",344000,"D",30,"D",5606,"T","3","D",,"A","5","D",,"A",1784,"D",662,"D",667,"D",673,"D",2454,"D",2449,"D",2443,"D",,"A","11","D","1999","D","1","D",,"A",283735,"D",283073,"D",282406,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02800425",29,0,"5","01","D","100","D",0.046,"D",330000,"D",30,"D",2480,"D","3","D","4","D",,"A",,"A",788,"D",626,"D",628,"D",631,"D",1066,"D",1064,"D",1061,"D",,"A","07","D","2006","D","1","D",,"A",278081,"D",277455,"D",276827,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02800445",36,0,"5","01","D","100","D",0.0784,"D",94000,"D",30,"D",1008,"D",,"B",,"B",,"B",,"B",329,"D",355,"D",357,"D",360,"D",324,"D",322,"D",319,"D",,"A","02","D","1993","D","1","D",,"A",49599,"D",49244,"D",48887,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02800485",22,0,"5","01","D","100","D",0.046,"D",341367,"D",30,"D",1750,"D",,"A",,"A",,"A",,"A",0,"D",469,"D",471,"D",473,"D",1281,"D",1279,"D",1277,"D",,"A","07","D","2013","D","1","D",,"A",334097,"D",333628,"D",333157,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02800595",22,0,"5","01","D","300","D",0.15,"D",12800,"D",30,"D",290,"D","3","D","4","D",,"A",,"A",128,"D",3,"D",3,"D",3,"D",159,"D",159,"D",159,"D",,"A","03","D","2012","D","1","D",,"A",12722,"D",12719,"D",12716,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02800595",23,0,"5","02","D","300","D",0.14,"F",20000,"F",15,"F",300,"F",,"B",,"B",,"B",,"B",34,"F",53,"F",53,"F",54,"F",213,"F",213,"F",212,"F",,"A","06","F","2011","F","1","F",,"A",18295,"F",18242,"F",18189,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02800665",18,0,"5","01","D","100","D",0.045,"D",170000,"D",30,"D",865,"D",,"B",,"B",,"B",,"B",4,"D",469,"D",471,"D",472,"D",392,"D",390,"D",389,"D",,"A","05","D","1998","D","1","D",,"A",104543,"D",104074,"D",103604,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02800725",46,0,"5","01","D","100","D",0.0784,"D",324366,"D",30,"D",2924,"D","3","D","4","D",,"A",,"A",580,"D",245,"D",246,"D",248,"D",2099,"D",2098,"D",2096,"D",,"A","10","D","2013","D","1","D",,"A",321326,"D",321081,"D",320835,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02801045",32,0,"5","01","D","100","D",0.04,"D",115204,"D",30,"D",780,"D","3","D",,"A",,"A",,"A",230,"D",347,"D",349,"D",350,"D",203,"D",201,"D",200,"D",,"A","05","D","1996","D","1","D",,"A",60759,"D",60412,"D",60063,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02801185",16,0,"5","01","D","100","D",0.043,"F",156000,"F",15,"F",1532,"F","3","F","4","F",,"A",,"A",354,"F",944,"F",947,"F",951,"F",234,"F",231,"F",227,"F",,"A","01","F","2005","F","1","F",,"A",65287,"F",64343,"F",63396,"F","01","D",,"A","2","D",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02801185",17,0,"5","01","D","100","D",0.045,"F",24000,"F",30,"F",250,"F",,"B",,"B",,"B",,"B",128,"F",0,"F",0,"F",0,"F",122,"F",122,"F",122,"F",,"A","06","F","2012","F","1","F",,"A",24000,"F",24000,"F",24000,"F","02","D",,"A","2","D",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20151","02801355",23,0,"5","01","D","100","D",0.0725,"D",111408,"D",30,"D",928,"D","3","D",,"A",,"A",,"A",168,"D",.,"A",.,"A",87,"D",.,"A",.,"A",673,"D",,"A","01","D","2015","D","1","D","012015","D",.,"A",.,"A",111408,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02801355",34,0,"5","01","D","100","D",0.0725,"D",113021,"D",30,"D",900,"D","3","D",,"A",,"A",,"A",129,"D",359,"D",361,"D",.,"A",412,"D",410,"D",.,"A","012015","D","06","D","1995","D","1","D",,"A",68231,"D",67872,"D",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02801575",39,0,"5","01","D","100","D",0.0784,"F",230000,"F",30,"F",1940,"F","3","F","4","F",,"A",,"A",278,"F",162,"F",164,"F",165,"F",1500,"F",1498,"F",1497,"F",,"A","09","F","2014","F","1","F",,"A",229519,"F",229356,"F",229193,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02801685",59,0,"5","01","D","100","D",0.0463,"D",197000,"D",30,"D",1483,"D","3","D","4","D",,"A",,"A",470,"D",262,"D",263,"D",264,"D",751,"D",750,"D",749,"D",,"A","02","D","2014","D","1","D",,"A",194688,"D",194427,"D",194164,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02801765",64,0,"5","01","D","100","D",0.0475,"D",80000,"D",15,"D",1232,"D","3","D",,"A",,"A",,"A",610,"D",602,"D",605,"D",607,"D",20,"D",17,"D",15,"D",,"A","07","D","2000","D","1","D",,"A",4956,"D",4353,"D",3749,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02801825",32,0,"5","01","D","100","D",0.0784,"D",200000,"D",30,"D",1600,"D","3","D","4","D",,"A",,"A",155,"D",792,"D",797,"D",803,"D",653,"D",648,"D",642,"D",,"A","07","D","1992","D","1","D",,"A",99907,"D",99115,"D",98318,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02801925",85,0,"5","01","D","100","D",0.045,"D",595264,"T",15,"D",5606,"T",,"B",,"B",,"B",,"B",140,"D",1662,"T",1651,"T",1656,"T",1080,"D",1069,"D",1059,"D",,"A","01","D","2007","D","1","D",,"A",320083,"D",316923,"D",313752,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02802175",40,0,"5","01","D","100","D",0.0475,"D",200000,"D",30,"D",1685,"D","3","D","4","D",,"A",,"A",642,"D",291,"D",292,"D",293,"D",752,"D",751,"D",750,"D",,"A","10","D","2011","D","1","D",,"A",190006,"D",189716,"D",189424,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02802335",14,0,"5","01","D","100","D",0.0775,"F",187183,"F",30,"F",1341,"F",,"A",,"A",,"A",,"A",0,"F",511,"F",514,"F",517,"F",830,"F",827,"F",824,"F",,"A","06","F","1997","F","1","F",,"A",128583,"F",128073,"F",127559,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02802585",23,0,"5","01","D","100","D",0.04,"D",340000,"D",15,"D",2000,"D",,"A",,"A",,"A",,"A",.,"B",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","08","D","1999","D","1","D",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02802795",5,0,"1","01","D","100","D",0.0415,"F",250000,"F",20,"F",1986,"F","3","F","4","F",,"A",,"A",451,"F",977,"F",980,"F",983,"F",558,"F",555,"F",552,"F",,"A","10","F","2005","F","1","F",,"A",161428,"F",160452,"F",159471,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02802955",12,0,"5","01","D","100","D",0.09,"D",35000,"D",20,"D",400,"D",,"B",,"B",,"B",,"B",85,"D",131,"D",132,"D",133,"D",184,"D",183,"D",182,"D",,"A","09","D","2004","D","1","D",,"A",24582,"D",24452,"D",24320,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02803115",35,0,"5","01","D","100","D",0.0981,"D",100000,"D",30,"D",1850,"D","3","D","4","D",,"A",,"A",986,"D",544,"D",548,"D",553,"D",320,"D",316,"D",311,"D",,"A","09","D","1989","D","1","D",,"A",39189,"D",38646,"D",38098,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02803415",35,0,"5","01","D","100","D",0.055,"D",150000,"D",30,"D",1500,"D","3","D","4","D","5","D",,"A",648,"D",244,"D",245,"D",246,"D",608,"D",607,"D",606,"D",,"A","10","D","2007","D","1","D",,"A",132707,"D",132464,"D",132219,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02803455",13,0,"5","01","D","100","D",0.0425,"D",255000,"D",30,"D",1897,"D","3","D","4","D","5","D",,"A",643,"D",367,"D",369,"D",370,"D",887,"D",885,"D",884,"D",,"A","11","D","2013","D","1","D",,"A",250340,"D",249973,"D",249604,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02803565",25,0,"5","01","D","100","D",0.06,"D",163030,"D",20,"D",1348,"D","3","D","4","D",,"A",,"A",180,"D",356,"D",358,"D",360,"D",812,"D",810,"D",808,"D",,"A","10","D","2014","D","1","D",,"A",162323,"D",161966,"D",161608,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02803565",26,0,"5","01","D","100","D",0.09,"D",32000,"D",30,"D",257,"D",,"A",,"A",,"A",,"A",0,"D",262,"D",264,"D",266,"D",1086,"D",1084,"D",1082,"D",,"A","03","D","2003","D","2","D",,"A",27647,"D",27597,"D",27546,"D","02","D","1","D",,"A",,"A",1348,"D",1348,"D",1348,"D","1","D","2","D"
"20151","02803745",54,0,"5","01","D","100","D",0.0784,"D",129663,"D",30,"D",937,"D",,"A",,"A",,"A",,"A",0,"D",103,"D",104,"D",104,"D",834,"D",833,"D",833,"D",,"A","03","D","2013","D","1","D",,"A",127647,"D",127544,"D",127440,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02803855",23,0,"5","01","D","100","D",0.0525,"D",42000,"D",30,"D",292,"D","3","D",,"A",,"A",,"A",60,"D",80,"D",81,"D",81,"D",152,"D",151,"D",151,"D",,"A","03","D","2005","D","1","D",,"A",34649,"D",34568,"D",34488,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02804085",90,0,"5","01","D","100","D",0.0474,"D",595264,"T",30,"D",3644,"D","3","D","4","D",,"A",,"A",778,"D",1037,"D",1041,"D",1045,"D",1829,"D",1825,"D",1821,"D","032015","D","06","D","2006","D","1","D",,"A",557593,"T",557328,"T",556942,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02804225",37,0,"5","01","D","100","D",0.0784,"F",172000,"F",30,"F",1372,"F","3","F","4","F",,"A",,"A",129,"F",132,"F",132,"F",133,"F",1111,"F",1111,"F",1110,"F",,"A","08","F","2013","F","1","F",,"A",170127,"F",169995,"F",169863,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02804255",24,0,"5","01","D","100","D",0.0488,"D",164000,"D",30,"D",889,"D",,"B",,"B",,"B",,"B",21,"D",213,"D",214,"D",215,"D",655,"D",654,"D",653,"D",,"A","10","D","2013","D","1","D",,"A",161109,"D",160897,"D",160683,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02804455",50,0,"5","01","D","100","D",0.0784,"D",169000,"D",30,"D",2100,"D","3","D",,"A",,"A",,"A",879,"D",595,"D",599,"D",603,"D",626,"D",622,"D",618,"D",,"A","02","D","1994","D","1","D",,"A",95771,"D",95176,"D",94577,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02804575",43,0,"5","01","D","100","D",0.1025,"D",80000,"D",30,"D",414,"D",,"A",,"A",,"A",,"A",.,"B",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","08","D","1979","D","1","D",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02804705",34,0,"5","01","D","100","D",0.0784,"D",219749,"D",30,"D",1588,"D","3","D","4","D",,"A",,"A",0,"D",185,"D",186,"D",188,"D",1403,"D",1402,"D",1400,"D",,"A","06","D","2012","D","1","D",,"A",214719,"D",214534,"D",214348,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02804775",37,0,"5","01","D","100","D",0.115,"F",217000,"F",30,"F",2149,"F",,"A",,"A",,"A",,"A",0,"F",125,"F",127,"F",128,"F",1445,"F",1443,"F",1442,"F",,"A","01","F","2007","F","2","F",,"A",206329,"F",206157,"F",205984,"F","01","D",,"A",,"A",,"A",1570,"F",1570,"F",1570,"F","1","D","2","D"
"20151","02804865",39,0,"5","01","D","100","D",0.0784,"D",595264,"T",30,"D",5606,"T","3","D","4","D","5","D",,"A",500,"D",474,"D",477,"D",480,"D",2826,"D",2823,"D",2820,"D",,"A","10","D","2009","D","1","D",,"A",557593,"T",557328,"T",556942,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02805045",20,0,"5","01","D","100","D",0.0784,"F",50000,"F",20,"F",419,"F",,"B",,"B",,"B",,"B",6,"F",132,"F",133,"F",134,"F",281,"F",280,"F",279,"F",,"A","06","F","2009","F","1","F",,"A",43036,"F",42905,"F",42772,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02805115",7,0,"5","01","D","100","D",0.0784,"F",129663,"F",30,"F",937,"F",,"A",,"A",,"A",,"A",0,"F",103,"F",104,"F",104,"F",834,"F",833,"F",833,"F",,"A","03","F","2013","F","1","F",,"A",127647,"F",127544,"F",127440,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02805185",23,0,"5","01","D","100","D",0.0475,"D",85000,"D",30,"D",722,"D","3","D",,"A",,"A",,"A",279,"D",113,"D",113,"D",113,"D",330,"D",330,"D",330,"D",,"A","10","D","2013","D","1","D",,"A",83469,"D",83357,"D",83244,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02805305",46,0,"5","01","D","100","D",0.0784,"D",345953,"D",30,"D",3063,"D","3","D","4","D",,"A",,"A",563,"D",.,"A",249,"D",251,"D",.,"A",2251,"D",2249,"D",,"A","07","D","2014","D","1","D","012015","D",.,"A",344491,"D",344241,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02805305",76,0,"5","01","D","100","D",0.0784,"F",336208,"F",15,"F",5606,"V","3","F","4","F",,"A",,"A",646,"F",1662,"V",.,"A",.,"A",1308,"F",.,"A",.,"A","122014","F","01","F","2010","F","1","F",,"A",266987,"F",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02805345",75,0,"5","01","D","100","D",0.0784,"D",211319,"D",15,"D",2000,"D",,"A",,"A",,"A",,"A",0,"D",738,"D",743,"D",748,"D",1262,"D",1257,"D",1252,"D",,"A","09","D","2012","D","1","D",,"A",193095,"D",192356,"D",191613,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02805345",76,0,"5","02","D","300","D",0.0784,"D",90000,"D",15,"D",1200,"D","3","D","4","D",,"A",,"A",348,"D",315,"D",317,"D",319,"D",537,"D",535,"D",533,"D",,"A","09","D","2012","D","1","D",,"A",82232,"D",81918,"D",81601,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
