"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","S17CODEA","S17C_DEA","S17GFTCA","S17G_TCA","SUBEXPX","SUBEXPX_","SUBMO","SUBMO_"
"20151","02800335",44,0,"1","150","D","1","D",40,"D","01","D"
"20151","02800335",45,0,"2","500","D","1","D",400,"D","11","D"
"20151","02800335",46,0,"2","510","D","1","D",75,"D","11","D"
"20151","02800385",35,0,"1","830","D","1","D",40,"D","13","D"
"20151","02800385",36,0,"1","360","D","1","D",8,"D","13","D"
"20151","02800385",37,0,"2","840","D","1","D",108,"D","11","D"
"20151","02800425",50,0,"1","210","D","1","D",25,"D","12","D"
"20151","02800425",51,0,"1","210","D","1","D",30,"D","01","D"
"20151","02800425",52,0,"1","310","D","1","D",25,"D","11","D"
"20151","02800425",53,0,"2","210","D","1","D",25,"D","11","D"
"20151","02800445",42,0,"1","830","D","1","D",79,"D","13","D"
"20151","02800445",43,0,"1","830","D","1","D",56,"D","13","D"
"20151","02800445",44,0,"1","830","D","1","D",10,"D","13","D"
"20151","02800445",45,0,"1","830","D","1","D",25,"D","13","D"
"20151","02800445",46,0,"1","600","D","1","D",60,"D","12","D"
"20151","02800445",47,0,"1","150","D","1","D",16,"D","01","D"
"20151","02800445",48,0,"1","150","D","1","D",16,"D","11","D"
"20151","02800445",49,0,"1","150","D","1","D",16,"D","12","D"
"20151","02800445",50,0,"1","350","D","1","D",4,"D","13","D"
"20151","02800445",51,0,"2","150","D","1","D",16,"D","11","D"
"20151","02800485",33,0,"1","150","D","1","D",40,"D","01","D"
"20151","02800485",34,0,"1","150","D","1","D",40,"D","11","D"
"20151","02800485",35,0,"1","150","D","1","D",40,"D","12","D"
"20151","02800485",36,0,"1","370","D","1","D",120,"D","12","D"
"20151","02800545",27,0,"1","350","D","1","D",10,"D","13","D"
"20151","02800545",28,0,"2","370","D","1","D",15,"D","11","D"
"20151","02800575",26,0,"1","840","D","1","D",40,"D","12","D"
"20151","02800605",15,0,"1","360","D","1","D",9,"D","13","D"
"20151","02800725",52,0,"1","510","D","1","D",432,"D","12","D"
"20151","02800725",53,0,"1","330","D","1","D",219,"D","11","D"
"20151","02800725",54,0,"1","340","D","1","D",100,"D","11","D"
"20151","02800725",55,0,"1","350","D","1","D",2,"D","13","D"
"20151","02800725",56,0,"2","320","D","1","D",40,"D","11","D"
"20151","02800725",57,0,"2","370","D","1","D",30,"D","11","D"
"20151","02800845",19,0,"1","510","D","1","D",15,"D","01","D"
"20151","02801015",27,0,"1","330","D","1","D",10,"D","13","D"
"20151","02801045",40,0,"1","510","D","1","D",100,"D","01","D"
"20151","02801045",41,0,"1","510","D","1","D",100,"D","11","D"
"20151","02801045",42,0,"1","510","D","1","D",60,"D","12","D"
"20151","02801045",43,0,"1","510","D","1","D",200,"D","01","D"
"20151","02801065",31,0,"1","930","D","1","D",30,"D","13","D"
"20151","02801065",32,0,"1","510","D","1","D",12,"D","12","D"
"20151","02801065",33,0,"1","360","D","1","D",9,"D","13","D"
"20151","02801065",34,0,"1","320","D","1","D",20,"D","11","D"
"20151","02801065",35,0,"1","320","D","1","D",20,"D","12","D"
"20151","02801065",36,0,"2","930","D","1","D",30,"D","11","D"
"20151","02801065",37,0,"2","210","D","2","D",35,"D","11","D"
"20151","02801085",37,0,"1","150","D","1","D",24,"D","11","D"
"20151","02801085",38,0,"1","150","D","1","D",24,"D","12","D"
"20151","02801085",39,0,"1","150","D","1","D",24,"D","01","D"
"20151","02801085",40,0,"1","210","D","1","D",18,"D","01","D"
"20151","02801145",20,0,"1","830","D","1","D",10,"D","13","D"
"20151","02801185",24,0,"2","840","D","1","D",100,"D","11","D"
"20151","02801495",25,0,"1","150","D","1","D",25,"D","12","D"
"20151","02801495",26,0,"1","150","D","1","D",25,"D","01","D"
"20151","02801495",27,0,"2","150","D","1","D",25,"D","11","D"
"20151","02801575",45,0,"1","510","D","1","D",40,"D","12","D"
"20151","02801575",46,0,"1","370","D","1","D",74,"D","12","D"
"20151","02801625",48,0,"1","830","D","1","D",127,"D","13","D"
"20151","02801625",49,0,"1","150","D","1","D",120,"D","11","D"
"20151","02801625",50,0,"1","150","D","1","D",20,"D","12","D"
"20151","02801625",51,0,"1","150","D","1","D",20,"D","12","D"
"20151","02801625",52,0,"1","150","D","1","D",90,"D","12","D"
"20151","02801625",53,0,"1","150","D","1","D",20,"D","12","D"
"20151","02801625",54,0,"1","410","D","1","D",10,"D","12","D"
"20151","02801685",65,0,"1","830","D","1","D",50,"D","13","D"
"20151","02801685",66,0,"1","510","D","1","D",250,"D","01","D"
"20151","02801685",67,0,"1","150","D","1","D",120,"D","11","D"
"20151","02801685",68,0,"1","150","D","1","D",30,"D","01","D"
"20151","02801685",69,0,"1","210","D","1","D",600,"D","12","D"
"20151","02801685",70,0,"1","320","D","1","D",30,"D","11","D"
"20151","02801685",71,0,"1","320","D","1","D",40,"D","12","D"
"20151","02801685",72,0,"1","320","D","1","D",30,"D","01","D"
"20151","02801685",73,0,"1","340","D","1","D",20,"D","12","D"
"20151","02801685",74,0,"1","360","D","1","D",8,"D","13","D"
"20151","02801685",75,0,"1","360","D","1","D",80,"D","12","D"
"20151","02801685",76,0,"1","360","D","1","D",20,"D","13","D"
"20151","02801685",77,0,"1","370","D","1","D",350,"D","12","D"
"20151","02801765",77,0,"1","840","D","1","D",50,"D","12","D"
"20151","02801765",78,0,"1","840","D","1","D",45,"D","11","D"
"20151","02801765",79,0,"1","160","D","1","D",95,"D","01","D"
"20151","02801765",80,0,"1","510","D","1","D",74,"D","12","D"
"20151","02801765",81,0,"1","500","D","1","D",50,"D","11","D"
"20151","02801765",82,0,"1","500","D","1","D",258,"D","01","D"
"20151","02801765",83,0,"1","210","D","1","D",22,"D","11","D"
"20151","02801765",84,0,"1","210","D","1","D",243,"D","12","D"
"20151","02801765",85,0,"1","210","D","1","D",38,"D","01","D"
"20151","02801765",86,0,"1","320","D","1","D",27,"D","12","D"
"20151","02801765",87,0,"1","330","D","1","D",12,"D","11","D"
"20151","02801765",88,0,"1","330","D","1","D",45,"D","12","D"
"20151","02801765",89,0,"1","330","D","1","D",1,"D","01","D"
"20151","02801775",20,0,"1","800","D","1","D",40,"D","11","D"
"20151","02801825",40,0,"1","340","D","1","D",20,"D","12","D"
"20151","02801825",41,0,"1","360","D","1","D",16,"D","13","D"
"20151","02801825",42,0,"2","400","D","1","D",6,"D","11","D"
"20151","02801845",42,0,"1","830","D","1","D",34,"D","13","D"
"20151","02801845",43,0,"1","810","D","1","D",50,"D","01","D"
"20151","02801845",44,0,"1","510","D","1","D",30,"D","01","D"
"20151","02801845",45,0,"1","210","D","1","D",35,"D","01","D"
"20151","02801845",46,0,"1","510","D","1","D",20,"D","01","D"
"20151","02801865",26,0,"2","350","D","1","D",6,"D","11","D"
"20151","02801925",92,0,"1","610","D","1","D",70,"D","12","D"
"20151","02801925",93,0,"1","600","D","1","D",1000,"D","12","D"
"20151","02801925",94,0,"1","510","D","1","D",225,"D","01","D"
"20151","02801925",95,0,"1","210","D","1","D",50,"D","11","D"
"20151","02801925",96,0,"1","310","D","1","D",50,"D","12","D"
"20151","02801925",97,0,"1","350","D","1","D",2,"D","13","D"
"20151","02801925",98,0,"1","360","D","1","D",15,"D","13","D"
"20151","02801955",24,0,"1","510","D","1","D",160,"D","12","D"
"20151","02801955",25,0,"1","150","D","1","D",140,"D","12","D"
"20151","02801955",26,0,"1","350","D","1","D",20,"D","13","D"
"20151","02801955",27,0,"2","510","D","1","D",200,"D","11","D"
"20151","02801955",28,0,"2","210","D","1","D",80,"D","11","D"
"20151","02802075",18,0,"1","340","D","1","D",10,"D","12","D"
"20151","02802095",14,0,"1","510","D","1","D",25,"D","12","D"
"20151","02802095",15,0,"1","510","D","1","D",25,"D","01","D"
"20151","02802095",16,0,"1","380","D","1","D",20,"D","13","D"
"20151","02802095",17,0,"1","410","D","1","D",35,"D","11","D"
"20151","02802175",48,0,"1","610","D","1","D",120,"D","01","D"
"20151","02802175",49,0,"1","500","D","1","D",200,"D","12","D"
"20151","02802175",50,0,"1","510","D","1","D",20,"D","01","D"
"20151","02802175",51,0,"1","320","D","1","D",42,"D","11","D"
"20151","02802175",52,0,"1","340","D","1","D",30,"D","12","D"
"20151","02802175",53,0,"1","350","D","1","D",22,"D","12","D"
"20151","02802175",54,0,"1","370","D","1","D",14,"D","12","D"
"20151","02802195",39,0,"1","610","D","1","D",80,"D","01","D"
"20151","02802195",40,0,"1","610","D","1","D",80,"D","11","D"
"20151","02802195",41,0,"1","610","D","1","D",40,"D","12","D"
"20151","02802195",42,0,"2","610","D","1","D",56,"D","11","D"
"20151","02802335",21,0,"1","350","D","1","D",10,"D","13","D"
"20151","02802755",32,0,"1","800","D","1","D",25,"D","13","D"
"20151","02802755",33,0,"1","830","D","1","D",13,"D","13","D"
"20151","02802755",34,0,"1","510","D","1","D",16,"D","11","D"
"20151","02802755",35,0,"1","150","D","1","D",120,"D","11","D"
"20151","02802915",59,0,"1","150","D","1","D",44,"D","01","D"
"20151","02802915",60,0,"1","150","D","1","D",44,"D","11","D"
"20151","02802915",61,0,"1","150","D","1","D",44,"D","12","D"
"20151","02802945",24,0,"1","360","D","1","D",8,"D","13","D"
"20151","02802995",33,0,"1","150","D","1","D",53,"D","01","D"
"20151","02803065",16,0,"1","610","D","1","D",100,"D","01","D"
"20151","02803115",46,0,"1","830","D","1","D",10,"D","13","D"
"20151","02803115",47,0,"1","500","D","1","D",600,"D","12","D"
"20151","02803205",24,0,"1","510","D","1","D",14,"D","02","D"
"20151","02803205",25,0,"2","150","D","1","D",70,"D","12","D"
"20151","02803255",20,0,"1","360","D","1","D",8,"D","13","D"
"20151","02803265",22,0,"1","510","D","1","D",30,"D","12","D"
"20151","02803265",23,0,"1","350","D","1","D",8,"D","13","D"
"20151","02803265",24,0,"1","360","D","1","D",30,"D","13","D"
"20151","02803265",25,0,"2","510","D","1","D",100,"D","12","D"
"20151","02803415",44,0,"1","830","D","1","D",20,"D","13","D"
"20151","02803415",45,0,"1","510","D","1","D",20,"D","01","D"
"20151","02803415",46,0,"1","510","D","1","D",20,"D","02","D"
"20151","02803415",47,0,"1","510","D","1","D",20,"D","12","D"
"20151","02803415",48,0,"2","510","D","1","D",20,"D","12","D"
"20151","02803455",19,0,"1","360","D","1","D",15,"D","13","D"
"20151","02803665",40,0,"1","810","D","1","D",26,"D","12","D"
"20151","02803665",41,0,"1","150","D","1","D",32,"D","02","D"
"20151","02803745",64,0,"1","160","D","1","D",8,"D","01","D"
"20151","02803745",65,0,"1","150","D","1","D",293,"D","01","D"
"20151","02803745",66,0,"1","150","D","1","D",149,"D","12","D"
"20151","02803745",67,0,"1","150","D","1","D",29,"D","02","D"
"20151","02803745",68,0,"1","210","D","1","D",21,"D","02","D"
"20151","02803745",69,0,"1","320","D","1","D",25,"D","12","D"
"20151","02803745",70,0,"1","350","D","1","D",100,"D","12","D"
"20151","02803745",71,0,"1","360","D","1","D",8,"D","13","D"
"20151","02803745",72,0,"2","210","D","1","D",48,"D","12","D"
"20151","02803845",4,0,"1","200","D","1","D",15,"D","01","D"
"20151","02803855",27,0,"1","340","D","1","D",40,"D","01","D"
"20151","02804085",74,0,"1","830","D","1","D",16,"D","13","D"
"20151","02804085",75,0,"1","830","D","1","D",35,"D","13","D"
"20151","02804085",76,0,"1","840","D","1","D",125,"D","01","D"
"20151","02804085",77,0,"1","160","D","1","D",73,"D","02","D"
"20151","02804085",78,0,"1","360","D","1","D",8,"D","13","D"
"20151","02804085",79,0,"2","320","D","1","D",5,"D","12","D"
"20151","02804225",45,0,"1","400","D","2","D",20,"D","12","D"
"20151","02804255",30,0,"1","810","D","1","D",140,"D","01","D"
"20151","02804255",31,0,"1","150","D","1","D",32,"D","01","D"
"20151","02804255",32,0,"1","150","D","1","D",32,"D","02","D"
"20151","02804255",33,0,"1","150","D","1","D",32,"D","12","D"
"20151","02804255",34,0,"1","160","D","1","D",12,"D","01","D"
"20151","02804255",35,0,"1","160","D","1","D",12,"D","02","D"
"20151","02804255",36,0,"1","160","D","1","D",12,"D","12","D"
"20151","02804255",37,0,"1","150","D","1","D",43,"D","02","D"
"20151","02804255",38,0,"1","500","D","1","D",50,"D","01","D"
"20151","02804255",39,0,"1","340","D","1","D",8,"D","01","D"
"20151","02804255",40,0,"1","340","D","1","D",8,"D","02","D"
"20151","02804255",41,0,"1","340","D","1","D",8,"D","12","D"
"20151","02804435",25,0,"1","510","D","1","D",12,"D","01","D"
"20151","02804435",26,0,"1","150","D","1","D",30,"D","01","D"
"20151","02804435",27,0,"1","150","D","1","D",30,"D","02","D"
"20151","02804435",28,0,"1","150","D","1","D",30,"D","12","D"
"20151","02804435",29,0,"1","150","D","1","D",30,"D","01","D"
"20151","02804435",30,0,"1","150","D","1","D",30,"D","02","D"
"20151","02804435",31,0,"1","150","D","1","D",30,"D","12","D"
"20151","02804435",32,0,"2","510","D","1","D",6,"D","12","D"
"20151","02804455",60,0,"1","830","D","1","D",30,"D","13","D"
"20151","02804455",61,0,"1","600","D","1","D",200,"D","02","D"
"20151","02804455",62,0,"1","600","D","1","D",200,"D","01","D"
"20151","02804455",63,0,"1","600","D","1","D",200,"D","12","D"
"20151","02804455",64,0,"1","500","D","1","D",400,"D","01","D"
"20151","02804455",65,0,"1","150","D","1","D",46,"D","02","D"
"20151","02804455",66,0,"1","510","D","1","D",20,"D","02","D"
"20151","02804455",67,0,"1","360","D","1","D",10,"D","13","D"
"20151","02804455",68,0,"1","400","D","1","D",5,"D","12","D"
"20151","02804455",69,0,"1","400","D","1","D",5,"D","01","D"
"20151","02804455",70,0,"1","400","D","1","D",5,"D","02","D"
"20151","02804505",38,0,"1","510","D","1","D",50,"D","01","D"
"20151","02804505",39,0,"1","510","D","1","D",50,"D","12","D"
"20151","02804505",40,0,"1","360","D","1","D",17,"D","13","D"
"20151","02804575",58,0,"1","500","D","1","D",80,"D","02","D"
"20151","02804575",59,0,"1","210","D","1","D",200,"D","12","D"
"20151","02804775",43,0,"1","510","D","1","D",40,"D","01","D"
"20151","02804775",44,0,"1","510","D","1","D",60,"D","02","D"
"20151","02804775",45,0,"1","500","D","1","D",50,"D","02","D"
"20151","02804775",46,0,"1","350","D","1","D",40,"D","02","D"
"20151","02804865",44,0,"1","600","D","1","D",150,"D","01","D"
"20151","02804865",45,0,"1","300","D","1","D",33,"D","01","D"
"20151","02804865",46,0,"2","500","D","1","D",50,"D","12","D"
"20151","02804955",30,0,"1","840","D","1","D",60,"D","12","D"
"20151","02805045",27,0,"1","510","D","1","D",10,"D","02","D"
"20151","02805045",28,0,"2","150","D","1","D",60,"D","12","D"
"20151","02805075",23,0,"1","510","D","1","D",40,"D","02","D"
"20151","02805075",24,0,"1","210","D","1","D",50,"D","02","D"
"20151","02805075",25,0,"1","360","D","1","D",30,"D","13","D"
"20151","02805185",35,0,"1","500","D","1","D",372,"D","02","D"
"20151","02805185",36,0,"1","340","D","1","D",100,"D","12","D"
"20151","02805195",22,0,"1","160","D","1","D",87,"D","01","D"
"20151","02805205",9,0,"1","350","D","1","D",10,"D","13","D"
"20151","02805215",16,0,"1","820","D","1","D",6,"D","01","D"
"20151","02805215",17,0,"1","820","D","1","D",6,"D","02","D"
"20151","02805215",18,0,"1","320","D","1","D",19,"D","02","D"
"20151","02805215",19,0,"2","820","D","1","D",6,"D","12","D"
"20151","02805305",51,0,"1","840","D","1","D",55,"D","01","D"
"20151","02805305",52,0,"1","820","D","1","D",40,"D","12","D"
"20151","02805305",53,0,"1","930","D","1","D",55,"D","13","D"
"20151","02805305",54,0,"1","500","D","1","D",60,"D","12","D"
"20151","02805305",55,0,"1","510","D","1","D",80,"D","01","D"
"20151","02805305",56,0,"1","600","D","1","D",60,"D","12","D"
"20151","02805305",57,0,"1","210","D","1","D",150,"D","01","D"
"20151","02805305",58,0,"1","320","D","1","D",15,"D","02","D"
"20151","02805305",59,0,"1","330","D","1","D",18,"D","13","D"
"20151","02805305",60,0,"1","340","D","1","D",20,"D","01","D"
"20151","02805305",61,0,"1","340","D","1","D",20,"D","12","D"
"20151","02805305",62,0,"1","340","D","1","D",20,"D","02","D"
"20151","02805305",63,0,"1","350","D","1","D",8,"D","13","D"
"20151","02805325",36,0,"1","320","D","1","D",15,"D","12","D"
"20151","02805345",95,0,"1","830","D","1","D",198,"D","12","D"
"20151","02805345",96,0,"1","360","D","1","D",8,"D","13","D"
"20151","02805345",97,0,"2","310","D","1","D",27,"D","12","D"
"20151","02805385",46,0,"1","830","D","1","D",60,"D","13","D"
"20151","02805385",47,0,"1","160","D","1","D",10,"D","01","D"
"20151","02805385",48,0,"1","350","D","1","D",5,"D","13","D"
"20151","02805495",66,0,"1","830","D","1","D",11,"D","12","D"
"20151","02805495",67,0,"2","320","D","1","D",1,"D","12","D"
"20151","02805505",19,0,"1","360","D","1","D",8,"D","13","D"
"20151","02805515",22,0,"1","600","D","1","D",150,"D","12","D"
"20151","02805515",23,0,"1","500","D","1","D",120,"D","12","D"
"20151","02805545",21,0,"1","500","D","1","D",20,"D","01","D"
"20151","02805545",22,0,"1","500","D","1","D",20,"D","01","D"
"20151","02805545",23,0,"2","510","D","1","D",20,"D","12","D"
"20151","02805555",40,0,"1","830","D","1","D",10,"D","02","D"
"20151","02805555",41,0,"1","830","D","1","D",21,"D","13","D"
"20151","02805555",42,0,"1","510","D","1","D",16,"D","12","D"
"20151","02805555",43,0,"1","210","D","1","D",30,"D","01","D"
"20151","02805555",44,0,"1","350","D","1","D",8,"D","13","D"
"20151","02805555",45,0,"1","350","D","1","D",8,"D","13","D"
"20151","02805565",53,0,"1","950","D","1","D",251,"D","02","D"
"20151","02805565",54,0,"1","510","D","1","D",11,"D","01","D"
"20151","02805565",55,0,"1","510","D","1","D",8,"D","02","D"
"20151","02805565",56,0,"1","510","D","1","D",8,"D","12","D"
"20151","02805565",57,0,"1","210","D","1","D",125,"D","12","D"
"20151","02805565",58,0,"1","210","D","1","D",20,"D","01","D"
"20151","02805565",59,0,"1","340","D","1","D",1,"D","02","D"
"20151","02805565",60,0,"1","360","D","1","D",9,"D","13","D"
"20151","02805565",61,0,"2","510","D","1","D",12,"D","12","D"
"20151","02805565",62,0,"2","150","D","1","D",15,"D","12","D"
"20151","02805565",63,0,"2","210","D","1","D",65,"D","12","D"
"20151","02805605",27,0,"1","830","D","1","D",67,"D","13","D"
"20151","02805605",28,0,"1","360","D","1","D",10,"D","13","D"
"20151","02805605",29,0,"2","510","D","1","D",15,"D","12","D"
"20151","02805635",33,0,"1","830","D","1","D",90,"D","13","D"
"20151","02805635",34,0,"1","840","D","1","D",8,"D","01","D"
"20151","02805635",35,0,"1","840","D","1","D",8,"D","02","D"
"20151","02805635",36,0,"1","510","D","1","D",50,"D","12","D"
"20151","02805635",37,0,"1","510","D","1","D",50,"D","01","D"
"20151","02805635",38,0,"1","510","D","1","D",50,"D","02","D"
"20151","02805635",39,0,"1","210","D","1","D",80,"D","12","D"
"20151","02805635",40,0,"1","330","D","1","D",5,"D","13","D"
"20151","02805635",41,0,"1","360","D","1","D",24,"D","13","D"
"20151","02805635",42,0,"1","400","D","1","D",20,"D","12","D"
"20151","02805645",36,0,"1","340","D","1","D",10,"D","02","D"
"20151","02805645",37,0,"1","340","D","1","D",10,"D","01","D"
"20151","02805645",38,0,"1","340","D","1","D",10,"D","12","D"
"20151","02805745",47,0,"1","510","D","1","D",30,"D","12","D"
"20151","02805745",48,0,"1","510","D","1","D",30,"D","01","D"
"20151","02805745",49,0,"1","360","D","1","D",8,"D","13","D"
"20151","02805745",50,0,"1","340","D","1","D",30,"D","02","D"
"20151","02805745",51,0,"1","320","D","1","D",5,"D","01","D"
"20151","02805745",52,0,"1","320","D","1","D",5,"D","02","D"
"20151","02805745",53,0,"1","320","D","1","D",15,"D","12","D"
"20151","02805875",48,0,"1","830","D","1","D",60,"D","13","D"
"20151","02805875",49,0,"1","360","D","1","D",9,"D","13","D"
"20151","02805875",50,0,"2","510","D","1","D",30,"D","12","D"
"20151","02805985",33,0,"1","150","D","1","D",64,"D","01","D"
"20151","02806085",28,0,"1","360","D","1","D",8,"D","13","D"
"20151","02806125",33,0,"1","830","D","1","D",20,"D","13","D"
"20151","02806125",34,0,"1","600","D","1","D",115,"D","12","D"
"20151","02806125",35,0,"1","500","D","1","D",300,"D","02","D"
"20151","02806125",36,0,"1","510","D","1","D",12,"D","02","D"
"20151","02806125",37,0,"1","150","D","1","D",14,"D","01","D"
"20151","02806125",38,0,"1","320","D","1","D",28,"D","12","D"
"20151","02806125",39,0,"1","330","D","1","D",10,"D","13","D"
"20151","02806125",40,0,"2","500","D","1","D",80,"D","12","D"
"20151","02806125",41,0,"2","510","D","1","D",12,"D","12","D"
"20151","02806125",42,0,"2","210","D","1","D",20,"D","12","D"
