"QYEAR","NEWID","SEQNO","ALCNO","PRTDMBNO","PRTD_BNO","ENROLLMO","ENRO_LMO","ENROLLYR","ENRO_LYR","HHDRGSS","HHDRGSS_","STILDRUG","STIL_RUG","DRGPREMX","DRGP_EMX","QDRGPM1X","QDRG_M1X","QDRGPM2X","QDRG_M2X","QDRGPM3X","QDRG_M3X","PREMCHG","PREMCHG_","PREMCHGX","PREM_HGX"
"20151","02878154",13,0,2,"D","03","D","2015","D","2","D",,"A",16,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02878254",9,0,3,"D","07","D","2014","D","1","D","1","D",48,"F",48,"F",48,"F",48,"F","1","D",.,"A"
"20151","02878484",5,0,1,"D","07","D","2014","D","1","D","1","D",105,"D",105,"D",105,"D",105,"D","1","D",.,"A"
"20151","02878514",7,0,1,"D","11","D","2013","D","2","D","1","D",51,"D",51,"D",51,"D",51,"D","1","D",.,"A"
"20151","02878534",6,0,1,"D","08","D","2014","D","1","D","1","D",50,"D",50,"D",50,"D",50,"D","1","D",.,"A"
"20151","02922483",12,0,1,"D","01","D","2015","D","2","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02923223",5,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02923543",11,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02923633",6,0,1,"D","12","D","2005","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02923673",6,0,1,"D","01","D","2012","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02923773",6,0,1,"D","05","D","2011","D","1","D","1","D",50,"F",50,"F",50,"F",50,"F",,"C",.,"A"
"20151","02923783",6,0,1,"D","02","D","2008","D","2","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20151","02923833",9,0,1,"D","09","D","2014","D","1","D","1","D",94,"F",94,"F",94,"F",94,"F","1","D",.,"A"
"20151","02923904",7,0,5,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02924213",13,0,1,"D","04","D","2012","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02924283",26,0,2,"D","12","D","2014","D","1","D",,"A",0,"D",0,"D",.,"A",.,"A",,"A",.,"A"
"20151","02924803",3,0,1,"D","12","D","2005","D","2","D","1","D",399,"D",399,"D",399,"D",399,"D","1","D",.,"A"
"20151","02925203",14,0,1,"D","02","D","2015","D","1","D",,"A",35,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02925213",18,0,1,"D","12","D","2005","D","1","D","1","D",16,"F",16,"F",16,"F",16,"F","1","D",.,"A"
"20151","02925213",19,0,2,"D","12","D","2005","D","1","D","1","D",53,"F",53,"F",53,"F",53,"F","1","D",.,"A"
"20151","02925613",6,0,1,"D","04","D","2006","D","1","D","1","D",40,"F",40,"F",40,"F",40,"F","1","D",.,"A"
"20151","02925653",11,0,1,"D","12","D","2005","D","1","D","1","D",9,"D",9,"D",9,"D",9,"D","1","D",.,"A"
"20151","02925673",7,0,1,"D","01","D","2013","D","1","D",,"A",50,"F",50,"F",50,"F",50,"F",,"A",.,"A"
"20151","02925773",17,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02926033",6,0,1,"D","09","D","2013","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02926033",7,0,2,"D","01","D","2013","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02926533",10,0,1,"D","01","D","2006","D","1","D","1","D",30,"F",30,"F",30,"F",30,"F","1","D",.,"A"
"20151","02927043",16,0,1,"D","11","D","2013","D","2","D","1","D",36,"D",36,"D",36,"D",36,"D","1","D",.,"A"
"20151","02927263",11,0,1,"D","12","D","2005","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02927353",4,0,1,"D","04","D","2009","D","2","D","1","D",27,"D",27,"D",27,"D",27,"D","1","D",.,"A"
"20151","02927393",4,0,1,"D","09","D","2011","D","2","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20151","02927493",6,0,2,"D","09","D","2013","D","1","D","1","D",200,"D",200,"D",200,"D",200,"D","1","D",.,"A"
"20151","02927513",10,0,1,"D","09","D","2012","D","2","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20151","02927573",12,0,1,"D","06","D","2011","D","2","D",,"A",15,"D",15,"D",15,"D",15,"D",,"A",.,"A"
"20151","02927623",6,0,1,"D","12","D","2005","D","1","D","1","D",50,"F",50,"F",50,"F",50,"F","1","D",.,"A"
"20151","02927763",4,0,2,"D","12","D","2005","D","1","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20151","02928753",7,0,1,"D","12","D","2005","D","2","D","1","D",5,"F",5,"F",5,"F",5,"F","1","D",.,"A"
"20151","02928753",8,0,2,"D","12","D","2005","D","2","D","1","D",28,"F",28,"F",28,"F",28,"F","1","D",.,"A"
"20151","02928923",18,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02928923",19,0,2,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02929183",12,0,1,"D","10","D","2010","D","1","D","1","D",5,"F",5,"F",5,"F",5,"F","1","D",.,"A"
"20151","02929283",8,0,1,"D","01","D","2014","D","1","D","1","D",45,"D",45,"D",45,"D",45,"D","1","D",.,"A"
"20151","02929843",14,0,1,"D","07","D","2011","D","2","D","1","D",27,"D",27,"D",27,"D",30,"D","2","D",30,"D"
"20151","02930513",5,0,1,"D","10","D","2014","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02930884",9,0,2,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02931293",10,0,1,"D","09","D","2014","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02931293",11,0,2,"D","09","D","2014","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02931293",12,0,3,"D","09","D","2014","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02931443",13,0,1,"D","08","D","2010","D","1","D",,"A",15,"D",15,"D",15,"D",15,"D",,"A",.,"A"
"20151","02931753",8,0,1,"D","04","D","2006","D","1","D","1","D",110,"D",110,"D",110,"D",110,"D","1","D",.,"A"
"20151","02931913",6,0,1,"D","01","D","2007","D","1","D","1","D",94,"F",94,"F",94,"F",94,"F","1","D",.,"A"
"20151","02932023",11,0,1,"D","12","D","2005","D","1","D",,"A",5,"D",5,"D",5,"D",5,"D",,"A",.,"A"
"20151","02932023",12,0,2,"D","12","D","2005","D","1","D",,"A",5,"D",5,"D",5,"D",5,"D",,"A",.,"A"
"20151","02932023",13,0,3,"D","12","D","2005","D","1","D",,"A",5,"D",5,"D",5,"D",5,"D",,"A",.,"A"
"20151","02932203",16,0,1,"D","12","D","2005","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02932203",17,0,2,"D","12","D","2005","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02932433",15,0,1,"D","07","D","2013","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02932523",6,0,2,"D","08","D","2014","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02933103",12,0,1,"D","12","D","2013","D","1","D","1","D",54,"D",54,"D",54,"D",54,"D","1","D",.,"A"
"20151","02933733",14,0,1,"D","12","D","2014","D","2","F",,"A",46,"F",46,"F",.,"A",.,"A",,"A",.,"A"
"20151","02933733",15,0,2,"D","02","D","2015","D","2","F",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02944473",7,0,1,"D","02","D","2012","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02944543",8,0,1,"D","12","D","2014","D","1","D","1","D",105,"D",105,"D",105,"D",.,"A","1","D",.,"A"
"20151","02944543",9,0,2,"D","09","D","2014","D","1","D","1","D",105,"D",105,"D",105,"D",105,"D","1","D",.,"A"
"20151","02944753",17,0,1,"D","12","D","2014","D","2","D",,"A",40,"D",40,"D",40,"D",.,"A",,"A",.,"A"
"20151","02945063",17,0,1,"D","09","D","2014","D","2","D","1","D",5,"F",5,"F",5,"F",5,"F","1","D",.,"A"
"20151","02945133",5,0,1,"D","12","D","2005","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02945923",7,0,1,"D","12","D","2005","D","1","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20151","02946563",9,0,1,"D","12","D","2005","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02946723",9,0,1,"D","11","D","2014","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02946933",17,0,1,"D","10","D","2014","D","1","D","1","D",130,"D",130,"D",130,"D",130,"D","1","D",.,"A"
"20151","02947313",6,0,1,"D","12","D","2005","D","2","D","1","D",0,"D",0,"D",450,"D",450,"D","2","D",450,"D"
"20151","02947453",12,0,1,"D","12","D","2005","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02947543",24,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02947763",3,0,1,"D","09","D","2014","D","1","D","1","D",104,"F",104,"F",104,"F",104,"F","1","D",.,"A"
"20151","02948013",5,0,1,"D","07","D","2006","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02948413",9,0,1,"D","12","D","2014","D","1","D","1","D",105,"F",105,"F",105,"F",.,"A","1","D",.,"A"
"20151","02948473",22,0,1,"D","12","D","2005","D","1","D","1","D",115,"F",115,"F",115,"F",115,"F","1","D",.,"A"
"20151","02948473",23,0,2,"D","08","D","2008","D","1","D","1","D",90,"F",90,"F",90,"F",90,"F","1","D",.,"A"
"20151","02948563",5,0,1,"D","12","D","2006","D","2","D",,"A",45,"D",45,"D",45,"D",45,"D",,"A",.,"A"
"20151","02948563",6,0,2,"D","08","D","2012","D","2","D",,"A",45,"D",45,"D",45,"D",45,"D",,"A",.,"A"
"20151","02949193",8,0,1,"D","12","D","2007","D","2","D",,"A",21,"D",21,"D",21,"D",21,"D",,"A",.,"A"
"20151","02949193",9,0,2,"D","12","D","2005","D","2","D",,"A",21,"D",21,"D",21,"D",21,"D",,"A",.,"A"
"20151","02949783",5,0,1,"D","01","D","2008","D","2","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20151","02949783",6,0,2,"D","07","D","2008","D","2","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20151","02949783",7,0,3,"D","11","D","2008","D","2","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20151","02949783",8,0,4,"D","01","D","2008","D","2","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20151","02949783",9,0,5,"D","01","D","2008","D","2","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20151","02950513",7,0,1,"D","10","D","2010","D","2","D",,"A",10,"D",10,"D",10,"D",10,"D",,"A",.,"A"
"20151","02950513",8,0,2,"D","06","D","2010","D","2","D",,"A",10,"D",10,"D",10,"D",10,"D",,"A",.,"A"
"20151","02950813",36,0,2,"D","04","D","2013","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02951003",8,0,1,"D","11","D","2012","D","2","D","1","D",55,"D",55,"D",55,"D",55,"D","1","D",.,"A"
"20151","02951053",8,0,1,"D","12","D","2005","D","1","D","1","D",5,"F",5,"F",5,"F",5,"F","1","D",.,"A"
"20151","02951053",9,0,2,"D","01","D","2008","D","1","D","1","D",60,"F",60,"F",60,"F",60,"F","1","D",.,"A"
"20151","02951113",19,0,1,"D","08","D","2010","D","2","D","1","D",0,"D",0,"D",210,"D",210,"D","2","D",210,"D"
"20151","02951133",10,0,1,"D","12","D","2014","D","2","F","1","D",22,"F",22,"F",22,"F",22,"F","2","D",.,"A"
"20151","02951673",15,0,1,"D","10","D","2014","D","2","D","1","D",50,"F",50,"F",50,"F",50,"F","1","D",.,"A"
"20151","02951843",7,0,1,"D","09","D","2014","D","1","D","1","D",30,"D",30,"D",30,"D",30,"D","1","D",.,"A"
"20151","02951843",8,0,2,"D","09","D","2014","D","1","D","1","D",30,"D",30,"D",30,"D",30,"D","1","D",.,"A"
"20151","02951963",6,0,1,"D","01","D","2006","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02951963",7,0,2,"D","11","D","2006","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02952383",5,0,1,"D","02","D","2008","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02952493",12,0,1,"D","10","D","2014","D","1","D","1","D",21,"D",21,"D",13,"D",13,"D","2","D",13,"D"
"20151","02952613",6,0,3,"D","12","D","2005","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02952703",15,0,1,"D","02","D","2015","D","1","D",,"A",15,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02952723",6,0,1,"D","06","D","2012","D","1","D","1","D",52,"D",52,"D",52,"D",52,"D","1","D",.,"A"
"20151","02952824",14,0,1,"D","05","D","2008","D","1","D","1","D",120,"D",120,"D",120,"D",120,"D","1","D",.,"A"
"20151","02953103",6,0,1,"D","12","D","2014","D","1","D","1","D",130,"F",130,"F",130,"F",.,"A","1","D",.,"A"
"20151","02953103",7,0,2,"D","12","D","2014","D","1","D","1","D",130,"F",130,"F",130,"F",.,"A","1","D",.,"A"
"20151","02953333",18,0,1,"D","05","D","2006","D","1","D","1","D",35,"F",35,"F",35,"F",35,"F","1","D",.,"A"
"20151","02953333",19,0,2,"D","01","D","2007","D","1","D","1","D",51,"F",51,"F",51,"F",58,"F","1","D",58,"F"
"20151","02953553",16,0,1,"D","10","D","2014","D","1","D",,"A",10,"F",10,"F",10,"F",10,"F",,"A",.,"A"
"20151","02953643",5,0,2,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02953653",9,0,1,"D","12","D","2012","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02954443",10,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02954793",11,0,1,"D","01","D","2015","D","2","D",,"A",25,"D",25,"D",.,"A",.,"A",,"A",.,"A"
"20151","02954793",12,0,2,"D","11","D","2014","D","1","D","1","D",104,"D",104,"D",25,"D",25,"D","2","D",25,"D"
"20151","02954963",3,0,1,"D","10","D","2014","D","1","D","1","D",82,"F",82,"F",82,"F",82,"F","1","D",.,"A"
"20151","02955113",9,0,1,"D","02","D","2009","D","1","D",,"A",54,"F",54,"F",54,"F",54,"F",,"A",.,"A"
"20151","02955173",5,0,1,"D","01","D","2015","D","1","D",,"A",23,"F",23,"F",.,"A",.,"A",,"A",.,"A"
"20151","02955523",10,0,1,"D","12","D","2014","D","1","D","1","D",104,"F",104,"F",104,"F",.,"A","1","D",.,"A"
"20151","02988832",21,0,1,"D","01","D","2015","D","2","D",,"A",0,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02988832",22,0,2,"D","01","D","2015","D","2","D",,"A",0,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02988872",10,0,1,"D","12","D","2005","D","1","D",,"A",32,"D",32,"D",32,"D",32,"D",,"A",.,"A"
"20151","02988872",11,0,2,"D","12","D","2005","D","1","D",,"A",32,"D",32,"D",32,"D",32,"D",,"A",.,"A"
"20151","02988942",7,0,1,"D","01","D","2015","D","1","D",,"A",0,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02989962",18,0,1,"D","01","D","2014","D","1","D",,"A",34,"D",34,"D",34,"D",34,"D",,"A",.,"A"
"20151","02990072",15,0,1,"D","02","D","2013","D","1","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20151","02990472",3,0,1,"D","05","D","2011","D","1","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20151","02990652",23,0,2,"D","08","D","2014","D","1","D",,"A",107,"F",107,"F",107,"F",107,"F",,"A",.,"A"
"20151","02990652",24,0,3,"D","01","D","2015","D","1","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02990662",17,0,1,"D","05","D","2014","D","2","D",,"A",26,"D",26,"D",26,"D",26,"D",,"A",.,"A"
"20151","02991522",20,0,2,"D","08","D","2008","D","2","D",,"A",42,"D",42,"D",42,"D",42,"D",,"A",.,"A"
"20151","02991522",21,0,3,"D","01","D","2015","D","2","D",,"A",47,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02991582",11,0,1,"D","07","D","2013","D","1","D",,"A",43,"D",43,"D",43,"D",43,"D",,"A",.,"A"
"20151","02991582",12,0,2,"D","05","D","2013","D","1","D",,"A",43,"D",43,"D",43,"D",43,"D",,"A",.,"A"
"20151","02992042",13,0,1,"D","08","D","2006","D","1","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20151","02992562",6,0,2,"D","01","D","2015","D","1","D",,"A",16,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02992562",7,0,3,"D","01","D","2015","D","1","D",,"A",16,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02992662",7,0,1,"D","11","D","2014","D","1","D",,"A",105,"F",105,"F",105,"F",.,"A",,"A",.,"A"
"20151","02992662",8,0,2,"D","12","D","2014","D","1","D",,"A",47,"F",47,"F",.,"A",.,"A",,"A",.,"A"
"20151","02992672",9,0,1,"D","09","D","2012","D","1","D",,"A",104,"D",104,"D",104,"D",104,"D",,"A",.,"A"
"20151","02992872",7,0,1,"D","12","D","2005","D","1","D",,"A",170,"D",170,"D",170,"D",170,"D",,"A",.,"A"
"20151","02992872",8,0,2,"D","12","D","2005","D","1","D",,"A",170,"D",170,"D",170,"D",170,"D",,"A",.,"A"
"20151","02993302",4,0,1,"D","08","D","2014","D","1","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20151","02993432",15,0,1,"D","06","D","2013","D","2","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20151","02993432",16,0,2,"D","11","D","2013","D","2","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20151","02993752",10,0,3,"D","01","D","2013","D","1","D",,"A",104,"D",104,"D",104,"D",104,"D",,"A",.,"A"
"20151","02994032",10,0,1,"D","03","D","2011","D","1","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20151","02994032",11,0,2,"D","09","D","2009","D","1","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20151","02994122",11,0,1,"D","01","D","2015","D","1","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02994822",26,0,1,"D","09","D","2013","D","1","D",,"A",72,"F",72,"F",72,"F",72,"F",,"A",.,"A"
"20151","02994822",27,0,2,"D","05","D","2010","D","1","D",,"A",15,"F",15,"F",15,"F",15,"F",,"A",.,"A"
"20151","02995002",9,0,1,"D","05","D","2012","D","2","D",,"A",146,"D",146,"D",146,"D",146,"D",,"A",.,"A"
"20151","02995182",6,0,1,"D","01","D","2015","D","1","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02995412",6,0,1,"D","01","D","2015","D","1","F",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02995412",7,0,2,"D","02","D","2015","D","1","F",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02995952",4,0,1,"D","01","D","2007","D","1","D",,"A",82,"F",82,"F",82,"F",82,"F",,"A",.,"A"
"20151","02995982",3,0,1,"D","02","D","2012","D","2","D",,"A",10,"D",10,"D",10,"D",10,"D",,"A",.,"A"
"20151","02996022",6,0,1,"D","12","D","2005","D","2","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20151","02996082",14,0,1,"D","11","D","2007","D","1","D",,"A",25,"D",25,"D",25,"D",25,"D",,"A",.,"A"
"20151","02996082",15,0,2,"D","06","D","2008","D","1","D",,"A",25,"D",25,"D",25,"D",25,"D",,"A",.,"A"
"20151","02996192",4,0,1,"D","02","D","2015","D","2","D",,"A",0,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02996432",7,0,1,"D","09","D","2014","D","1","F",,"A",55,"F",55,"F",55,"F",55,"F",,"A",.,"A"
"20151","02996432",8,0,2,"D","09","D","2014","D","2","F",,"A",10,"F",10,"F",10,"F",10,"F",,"A",.,"A"
"20151","02996822",8,0,1,"D","01","D","2014","D","1","D",,"A",40,"D",40,"D",40,"D",40,"D",,"A",.,"A"
"20151","02997025",11,0,1,"D","12","D","2014","D","2","D",,"A",0,"D",0,"D",.,"A",.,"A",,"A",.,"A"
"20151","02997122",18,0,1,"D","01","D","2015","D","1","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02997122",19,0,2,"D","11","D","2014","D","1","D",,"A",104,"F",104,"F",104,"F",.,"A",,"A",.,"A"
"20151","02997172",4,0,1,"D","01","D","2015","D","1","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02997512",22,0,1,"D","02","D","2015","D","2","F",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02997512",23,0,2,"D","11","D","2014","D","1","F",,"A",25,"F",25,"F",25,"F",.,"A",,"A",.,"A"
"20151","02997554",12,0,1,"D","08","D","2006","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20151","02997652",8,0,1,"D","11","D","2014","D","1","D",,"A",43,"F",43,"F",43,"F",.,"A",,"A",.,"A"
"20151","02997692",20,0,1,"D","12","D","2014","D","1","D",,"A",0,"D",0,"D",.,"A",.,"A",,"A",.,"A"
"20151","02998022",10,0,3,"D","11","D","2014","D","1","D",,"A",130,"F",130,"F",130,"F",.,"A",,"A",.,"A"
"20151","02998272",14,0,1,"D","01","D","2015","D","2","D",,"A",0,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02998272",15,0,2,"D","01","D","2015","D","2","D",,"A",27,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02998392",19,0,1,"D","06","D","2012","D","1","D",,"A",34,"D",34,"D",34,"D",34,"D",,"A",.,"A"
"20151","02998482",5,0,1,"D","01","D","2015","D","2","D",,"A",53,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02998482",6,0,2,"D","12","D","2014","D","2","D",,"A",53,"D",53,"D",.,"A",.,"A",,"A",.,"A"
"20151","02999012",6,0,1,"D","08","D","2014","D","2","D",,"A",35,"F",35,"F",35,"F",35,"F",,"A",.,"A"
"20151","02999125",7,0,1,"D","08","D","2014","D","1","D","1","D",100,"F",100,"F",100,"F",100,"F",,"C",.,"A"
"20151","02999172",10,0,1,"D","10","D","2006","D","1","D",,"A",20,"D",20,"D",20,"D",20,"D",,"A",.,"A"
"20151","02999372",6,0,1,"D","01","D","2015","D","1","F",,"A",0,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","02999792",6,0,1,"D","01","D","2015","D","1","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","03001332",8,0,1,"D","01","D","2009","D","1","D",,"A",43,"F",43,"F",43,"F",43,"F",,"A",.,"A"
"20151","03001682",6,0,1,"D","04","D","2012","D","1","D",,"A",136,"F",136,"F",136,"F",136,"F",,"A",.,"A"
"20151","03001772",9,0,2,"D","01","D","2012","D","1","D",,"A",20,"D",20,"D",20,"D",20,"D",,"A",.,"A"
"20151","03001872",3,0,1,"D","12","D","2005","D","1","D",,"A",50,"D",50,"D",50,"D",50,"D",,"A",.,"A"
"20151","03001872",4,0,2,"D","04","D","2014","D","1","D",,"A",50,"D",50,"D",50,"D",50,"D",,"A",.,"A"
"20151","03001982",8,0,1,"D","12","D","2014","D","1","D",,"A",30,"F",30,"F",30,"F",.,"A",,"A",.,"A"
"20151","03002192",16,0,1,"D","02","D","2015","D","2","D",,"A",54,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","03002322",16,0,1,"D","12","D","2014","D","2","F",,"A",43,"F",43,"F",43,"F",.,"A",,"A",.,"A"
"20151","03002692",7,0,1,"D","08","D","2007","D","2","D",,"A",50,"D",50,"D",50,"D",50,"D",,"A",.,"A"
"20151","03002692",8,0,2,"D","11","D","2010","D","2","D",,"A",50,"D",50,"D",50,"D",50,"D",,"A",.,"A"
"20151","03002742",10,0,1,"D","12","D","2005","D","2","D",,"A",29,"D",29,"D",29,"D",29,"D",,"A",.,"A"
"20151","03002742",11,0,2,"D","12","D","2005","D","2","D",,"A",29,"D",29,"D",29,"D",29,"D",,"A",.,"A"
"20151","03003062",17,0,1,"D","01","D","2015","D","2","D",,"A",0,"D",0,"D",.,"A",.,"A",,"A",.,"A"
"20151","03003182",15,0,1,"D","03","D","2008","D","2","D",,"A",40,"D",40,"D",40,"D",40,"D",,"A",.,"A"
"20151","03003404",12,0,1,"D","05","D","2011","D","2","D","1","D",92,"F",92,"F",92,"F",92,"F","2","D",.,"A"
"20151","03003404",13,0,2,"D","10","D","2014","D","2","D","1","D",14,"F",14,"F",14,"F",14,"F","2","D",.,"A"
"20151","03003442",10,0,2,"D","12","D","2014","D","1","D",,"A",104,"F",104,"F",104,"F",.,"A",,"A",.,"A"
"20151","03004122",13,0,1,"D","09","D","2014","D","2","D",,"A",40,"F",40,"F",40,"F",58,"F",,"A",58,"F"
"20151","03004122",14,0,2,"D","12","D","2014","D","2","D",,"A",105,"F",105,"F",105,"F",.,"A",,"A",.,"A"
"20151","03004252",13,0,1,"D","01","D","2010","D","1","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20151","03004312",13,0,1,"D","03","D","2015","D","1","D",,"A",35,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","03004882",9,0,1,"D","12","D","2014","D","1","D",,"A",30,"F",30,"F",30,"F",.,"A",,"A",.,"A"
"20151","03005392",13,0,1,"D","02","D","2015","D","1","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20151","03005762",18,0,1,"D","06","D","2008","D","2","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20151","03005762",19,0,2,"D","01","D","2008","D","2","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20151","03006002",7,0,2,"D","12","D","2014","D","2","F",,"A",105,"F",105,"F",105,"F",.,"A",,"A",.,"A"
"20151","03006262",19,0,2,"D","12","D","2005","D","1","D",,"A",27,"F",27,"F",27,"F",27,"F",,"A",.,"A"
"20151","03006662",17,0,1,"D","01","D","2013","D","2","D",,"A",27,"D",27,"D",27,"D",27,"D",,"A",.,"A"
"20151","03006772",3,0,2,"D","02","D","2015","D","1","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
