"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","LSDNUM","LSDNUM_","LSDCODE","LSDCODE_","MODELYR","MODELYR_","PRCBSNSZ","PRCB_NSZ","NUMPAY","NUMPAY_","PMTMONTH","PMTM_NTH","PAYEXPX","PAYEXPX_","PAYTIME","PAYTIME_","EMPLYEXP","EMPL_EXP","TRADEEXP","TRAD_EXP","DOWNEXP","DOWNEXP_","DNEMPEXP","DNEM_EXP","LSDENDMO","LSDE_DMO","QADPMT1X","QADP_T1X","QADPMT2X","QADP_T2X","QADPMT3X","QADP_T3X","QEXTRA1X","QEXT_A1X","QEXTRA2X","QEXT_A2X","QEXTRA3X","QEXT_A3X","QADDOWNX","QADD_WNX","QADFEEX","QADFEEX_","MKMDEL","MKMDEL_","LSDENDYR","LSDE_DYR","PMTYEAR","PMTYEAR_"
"20151","02807605",26,0,"5","02","D","105","D","2012","D",.,"A",39,"D","04","D",430,"D","3","D",.,"A",.,"A",.,"A",.,"A","12","D",430,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","JEEAD","D",,"A","2012","D"
"20151","02807605",27,0,"1","03","D","105","D","2015","D",.,"A",39,"D","01","D",439,"D","3","D",.,"A",.,"A",2200,"D",.,"A",,"A",.,"A",439,"D",439,"D",.,"A",.,"A",.,"A",2200,"D",.,"A","FORAM","D",,"A","2015","D"
"20151","02807935",34,0,"5","02","D","105","D","2015","D",.,"A",36,"D","09","D",310,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",310,"D",310,"D",310,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","CHEBU","D",,"A","2014","D"
"20151","02808235",16,0,"5","01","D","105","D","2013","D",.,"A",36,"D","04","D",468,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",468,"D",468,"D",468,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORAO","D",,"A","2013","D"
"20151","02808275",19,0,"5","02","D","105","D","2013","D",.,"A",36,"D","05","D",229,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",229,"D",229,"D",229,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A","2013","D"
"20151","02808635",26,0,"5","01","D","105","D","2014","D",.,"A",1,"D","08","D",24000,"D","7","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","DODAO","D",,"A","2014","D"
"20151","02809175",11,0,"5","01","D","105","D","2011","D",.,"A",36,"D","09","F",352,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",352,"D",352,"D",352,"D",.,"A",.,"A",.,"A",.,"A",.,"A","ACUAK","D",,"A","2013","F"
"20151","02810885",12,0,"5","01","D","105","D","2013","D",.,"A",48,"D","04","D",213,"D","3","D",.,"A",1000,"D",.,"A",.,"A",,"A",213,"D",213,"D",213,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HYUAB","D",,"A","2014","D"
"20151","02810895",20,0,"5","01","D","105","D","2013","D",.,"A",36,"D","07","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","SUBAH","D",,"A","2014","D"
"20151","02811165",22,0,"5","03","D","105","D","2014","D",.,"A",36,"D","07","D",200,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","MAZAP","D",,"A","2014","D"
"20151","02811655",22,0,"5","01","D","105","D","2014","D",.,"A",42,"D","06","D",899,"D","3","D",.,"A",37000,"D",4000,"D",.,"A",,"A",899,"D",899,"D",899,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","AUDAV","D",,"A","2014","D"
"20151","02811805",19,0,"1","01","D","105","D","2007","D",.,"A",60,"D","03","D",438,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",438,"D",438,"D",438,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","GMCAD","D",,"A","2014","D"
"20151","02812015",18,0,"5","01","D","105","D","2014","D",.,"A",42,"D","10","D",350,"D","3","D",.,"A",.,"A",7500,"D",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",7500,"D",.,"A","NISXX","D",,"A","2014","D"
"20151","02812385",24,0,"1","01","D","105","D","2015","D",.,"A",36,"D","01","D",475,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",475,"D",475,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MINAA","D",,"A","2015","D"
"20151","02813755",19,0,"5","02","D","105","D","2013","D",.,"A",39,"D","06","D",640,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",640,"D",640,"D",640,"D",80,"D",80,"D",80,"D",.,"A",.,"A","INFXX","D",,"A","2014","D"
"20151","02813945",22,0,"5","01","D","105","D","2013","D",.,"A",36,"D","03","D",200,"D","3","D",.,"A",2500,"D",2000,"D",.,"A",,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","TOYAR","D",,"A","2013","D"
"20151","02836634",17,0,"5","01","D","105","D","2013","D",.,"A",36,"D","10","D",189,"D","3","D",.,"A",2500,"D",.,"A",.,"A",,"A",189,"D",189,"D",189,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAM","D",,"A","2013","D"
"20151","02836634",18,0,"1","02","D","105","D","2014","D",.,"A",36,"D","01","D",396,"D","3","D",.,"A",11000,"D",.,"A",.,"A",,"A",396,"D",396,"D",396,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAR","D",,"A","2014","D"
"20151","02836734",13,0,"5","01","D","105","D","2014","D",.,"A",60,"D","08","D",1200,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",1200,"D",1200,"D",1200,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MRBAH","D",,"A","2013","D"
"20151","02837004",9,0,"1","01","D","105","D","2015","D",.,"A",36,"D","02","D",170,"D","3","D",.,"A",2500,"D",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A","2015","D"
"20151","02837174",9,0,"5","01","D","105","D",,"C",.,"A",.,"C","04","F",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",300,"F",300,"F",300,"F",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A","2013","F"
"20151","02837444",12,0,"5","01","D","105","D","2013","D",.,"A",36,"D","02","D",511,"D","3","D",.,"A",3750,"D",.,"A",.,"A",,"A",511,"D",511,"D",511,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MRBAV","D",,"A","2012","D"
"20151","02838324",17,0,"5","01","D","105","D","2012","D",.,"A",36,"D","06","F",249,"D","3","D",.,"A",13000,"D",.,"A",.,"A",,"A",249,"D",249,"D",249,"D",.,"A",.,"A",.,"A",.,"A",.,"A","JEEAB","D",,"A","2014","F"
"20151","02838324",18,0,"5","02","D","105","D","2013","D",.,"A",36,"D","07","F",203,"D","3","D",.,"A",600,"D",.,"A",.,"A",,"A",203,"D",203,"D",203,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAD","D",,"A","2012","F"
"20151","02838624",17,0,"5","01","D","105","D","2008","D",.,"A",58,"D","06","D",390,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",390,"D",390,"D",390,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBR","D",,"A","2014","D"
"20151","02839264",24,0,"5","01","D","105","D","2013","D",.,"A",36,"D","03","D",269,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",269,"D",269,"D",269,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","FORBJ","D",,"A","2013","D"
"20151","02840744",11,0,"5","02","D","105","D","2003","D",.,"A",.,"C","08","F",240,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",240,"D",240,"D",240,"D",.,"A",.,"A",.,"A",.,"A",.,"A","KIAAC","D",,"A","2013","D"
"20151","02841094",30,0,"5","01","D","105","D","2013","D",.,"A",36,"D","08","D",395,"D","3","D",.,"A",.,"A",3500,"D",.,"A",,"A",395,"D",395,"D",395,"D",.,"A",.,"A",.,"A",3500,"D",.,"A","ACUAL","D",,"A","2013","D"
"20151","02841624",7,0,"5","01","D","105","D","2014","D",.,"A",.,"C","05","F",300,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","SCIAF","D",,"A","2012","F"
"20151","02842584",26,0,"5","01","D","105","D","2012","D",.,"A",36,"D","11","D",800,"D","3","D",.,"A",.,"A",.,"C",.,"A",,"A",800,"D",800,"D",800,"D",.,"A",.,"A",.,"A",.,"B",.,"A","LEXAB","D",,"A","2012","D"
"20151","02843464",23,0,"5","01","D","105","D","2012","D",.,"A",.,"C","03","F",297,"D","3","D",.,"A",.,"A",.,"A",.,"A","11","D",297,"D",297,"D",297,"D",.,"A",.,"A",.,"A",.,"A",1000,"D","FORBJ","D",,"A","2012","D"
"20151","02843464",24,0,"1","02","D","105","D","2015","D",.,"A",36,"D","01","D",302,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",.,"A",.,"A",302,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","FORBJ","D",,"A","2015","D"
"20151","02844074",10,0,"1","02","D","105","D","2015","D",.,"A",24,"D","01","D",328,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",.,"A",.,"A",328,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","HONAB","D",,"A","2015","D"
"20151","02844334",17,0,"5","01","D","105","D","2012","D",.,"A",36,"D","11","D",350,"D","3","D",.,"A",.,"A",1900,"D",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",1900,"D",.,"A","TOYAC","D",,"A","2012","D"
"20151","02844404",30,0,"5","01","D","105","D","2014","D",.,"A",39,"D","09","D",333,"D","3","D",.,"A",.,"C",1333,"D",.,"A",,"A",333,"D",333,"D",333,"D",.,"A",.,"A",.,"A",1333,"D",.,"A","BUIAG","D",,"A","2014","D"
"20151","02845474",11,0,"5","01","D","105","D","2011","D",.,"A",36,"D","11","D",395,"D","3","D",.,"A",.,"A",2000,"D",.,"A","11","D",395,"D",.,"A",.,"A",.,"A",.,"A",.,"A",2000,"D",.,"A","TOYAC","D",,"A","2011","D"
"20151","02845734",36,0,"5","01","D","105","D","2013","D",.,"A",36,"D","10","D",358,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",358,"D",358,"D",358,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","HONAA","D",,"A","2012","D"
"20151","02846084",29,0,"1","01","D","105","D","2015","D",.,"A",36,"D","01","D",251,"D","3","D",.,"A",750,"D",1000,"D",.,"A",,"A",.,"A",.,"A",251,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","FORBC","D",,"A","2015","D"
"20151","02867224",17,0,"1","01","D","105","D","2015","D",.,"A",24,"D","03","D",499,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3000,"D",.,"A","BUIAN","D",,"A","2015","D"
"20151","02869294",9,0,"5","01","D","105","D","2007","D",.,"A",40,"D","09","D",400,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","CHEAP","D",,"A","2012","D"
"20151","02869474",11,0,"5","01","D","105","D","2014","D",.,"A",24,"D","05","D",185,"D","3","D",.,"A",2000,"D",.,"A",.,"A",,"A",185,"D",185,"D",185,"D",.,"A",.,"A",.,"A",.,"A",.,"A","DODBM","D",,"A","2014","D"
"20151","02869474",12,0,"5","02","D","105","D","2014","D",.,"A",36,"D","02","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBC","D",,"A","2014","D"
"20151","02869585",23,0,"5","01","D","105","D","2014","D",.,"A",36,"D","01","D",570,"D","3","D",.,"A",7000,"D",.,"A",.,"A",,"A",570,"D",570,"D",570,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BUIAR","D",,"A","2014","D"
"20151","02870234",24,0,"5","01","D","105","D","2014","D",.,"A",36,"D","07","D",215,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",215,"D",215,"D",215,"D",.,"A",.,"A",.,"A",500,"D",.,"A","HONAB","D",,"A","2013","D"
"20151","02871024",20,0,"5","01","D","105","D","2013","D",.,"A",36,"D","01","D",630,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",630,"D",630,"D",630,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","TOYAU","D",,"A","2014","D"
"20151","02871454",10,0,"5","01","D","105","D","2013","D",.,"A",48,"D","08","D",400,"D","3","D",.,"A",11000,"D",.,"A",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MITAQ","D",,"A","2013","D"
"20151","02871774",22,0,"5","01","D","105","D","2011","D",.,"A",30,"D","12","D",597,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",597,"D",597,"D",597,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MAZAW","D",,"A","2011","D"
"20151","02871774",23,0,"5","02","D","105","D","2012","D",.,"A",36,"D","10","D",872,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",872,"D",872,"D",872,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MAZAF","D",,"A","2012","D"
"20151","02871814",19,0,"5","01","D","105","D","2014","D",.,"A",24,"D","05","D",269,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",269,"D",269,"D",269,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHRAA","D",,"A","2014","D"
"20151","02871814",20,0,"5","02","D","105","D","2011","D",.,"A",39,"D","07","D",234,"D","3","D",.,"A",.,"A",5500,"D",.,"A","01","D",234,"D",234,"D",234,"D",.,"A",.,"A",.,"A",5500,"D",.,"A","NISAW","D",,"A","2011","D"
"20151","02871894",15,0,"5","01","D","105","D","2014","D",.,"A",36,"D","10","D",599,"D","3","D",.,"A",.,"A",2700,"D",.,"A",,"A",599,"D",599,"D",599,"D",.,"A",.,"A",.,"A",2700,"D",.,"A","CADAR","D",,"A","2013","D"
"20151","02872404",30,0,"5","01","D","105","D","2012","D",.,"A",36,"D","03","D",329,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",329,"D",329,"D",329,"D",.,"A",.,"A",.,"A",.,"A",.,"A","KIAAB","D",,"A","2012","D"
"20151","02872454",13,0,"5","01","D","105","D","2012","D",.,"A",36,"D","10","D",210,"D","3","D",.,"A",.,"A",500,"D",.,"A","12","D",210,"D",.,"A",.,"A",.,"A",.,"A",.,"A",500,"D",.,"A","KIAAG","D",,"A","2012","D"
"20151","02873644",53,0,"5","01","D","105","D","2014","D",.,"A",39,"D","01","D",289,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",289,"D",289,"D",289,"D",.,"A",.,"A",.,"A",.,"A",.,"A","JEEAK","D",,"A","2014","D"
"20151","02875884",18,0,"5","01","D","105","D","2003","D",.,"A",30,"D","02","D",280,"D","3","D",.,"A",.,"A",4000,"D",.,"A",,"A",280,"D",280,"D",280,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","FORAM","D",,"A","2012","D"
"20151","02876624",20,0,"5","01","D","105","D","2013","D",.,"A",36,"D","01","D",335,"D","3","D",.,"A",500,"D",.,"A",.,"A",,"A",335,"D",335,"D",335,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBC","D",,"A","2013","D"
"20151","02923183",12,0,"5","01","D","105","D","2015","D",.,"A",27,"D","06","D",325,"D","3","D",.,"A",.,"A",6000,"D",.,"A",,"A",325,"D",325,"D",325,"D",.,"A",.,"A",.,"A",6000,"D",.,"A","MRBAA","D",,"A","2014","D"
"20151","02923904",10,0,"5","01","D","105","D","2008","D",.,"A",.,"C","02","F",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BMWAE","D",,"A","2010","D"
"20151","02924283",37,0,"5","01","D","105","D","2014","D",.,"A",36,"D","07","D",515,"D","3","D",.,"A",.,"A",4000,"D",.,"A",,"A",515,"D",515,"D",515,"D",18,"D",18,"D",18,"D",4000,"D",.,"A","MRBAZ","D",,"A","2014","D"
"20151","02925063",16,0,"5","01","D","105","D","2009","D",.,"A",36,"D","02","D",380,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",380,"D",380,"D",380,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","MRBAH","D",,"A","2010","D"
"20151","02925133",3,0,"5","01","D","105","D","2008","D",.,"A",.,"C","08","D",200,"D","3","D",.,"A",1500,"D",3000,"D",.,"A",,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","MAZAO","D",,"A","2014","D"
"20151","02925353",15,0,"5","01","D","105","D","2014","D",.,"A",36,"D","06","D",408,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",408,"D",408,"D",408,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","FORAO","D",,"A","2014","D"
"20151","02925353",16,0,"5","02","D","105","D","2014","D",.,"A",.,"B","03","D",143,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",143,"D",143,"D",143,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BMWXX","D",,"A","2014","D"
"20151","02925493",18,0,"5","01","D","105","D","2014","D",.,"A",36,"D","05","F",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",425,"F",425,"F",425,"F",.,"A",.,"A",.,"A",.,"A",.,"A","FORBJ","D",,"A","2014","F"
"20151","02925603",21,0,"5","02","D","105","D","2014","D",.,"A",36,"D","11","D",360,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",360,"D",360,"D",360,"D",.,"A",.,"A",.,"A",.,"A",.,"A","DODBM","D",,"A","2014","D"
"20151","02925933",29,0,"5","01","D","105","D","2012","D",.,"A",48,"D","06","D",437,"D","3","D",.,"A",2600,"D",.,"A",.,"A",,"A",437,"D",437,"D",437,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOVAW","D",,"A","2011","D"
"20151","02925933",30,0,"5","02","D","105","D","2014","D",.,"A",24,"D","07","D",240,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",240,"D",240,"D",240,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","TOYAX","D",,"A","2014","D"
"20151","02926133",29,0,"5","01","D","105","D","2014","D",.,"A",39,"D","04","D",650,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",650,"D",650,"D",650,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOVAY","D",,"A","2014","D"
"20151","02926133",30,0,"5","02","D","105","D","2014","D",.,"A",39,"D","04","D",650,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",650,"D",650,"D",650,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORAO","D",,"A","2014","D"
"20151","02926593",12,0,"1","01","D","105","D","2013","D",.,"A",36,"D","11","D",379,"D","3","D",.,"A",500,"D",750,"D",.,"A",,"A",379,"D",379,"D",379,"D",.,"A",.,"A",.,"A",750,"D",.,"A","HONAR","D",,"A","2012","D"
"20151","02926623",26,0,"5","01","D","105","D","2013","D",.,"A",36,"D","03","D",533,"D","3","D",.,"A",19000,"D",1000,"D",.,"A",,"A",533,"D",533,"D",533,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","TOYAO","D",,"A","2013","D"
"20151","02926653",21,0,"5","01","D","105","D","2012","D",.,"A",36,"D","09","D",329,"D","3","D",.,"A",500,"D",1000,"D",.,"A",,"A",329,"D",329,"D",329,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","TOYAC","D",,"A","2012","D"
"20151","02926943",9,0,"5","01","D","105","D","2014","D",.,"A",36,"D","11","D",289,"D","3","D",.,"A",.,"A",.,"C",.,"A",,"A",289,"D",289,"D",289,"D",.,"A",.,"A",.,"A",.,"B",.,"A","HONAC","D",,"A","2013","D"
"20151","02926943",10,0,"5","02","D","105","D","2014","D",.,"A",36,"D","04","D",500,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",500,"D",500,"D",500,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BMWAO","D",,"A","2014","D"
"20151","02926993",21,0,"5","01","D","105","D","2012","D",.,"A",36,"D","05","D",459,"D","3","D",.,"A",.,"A",.,"A",.,"A","01","D",459,"D",459,"D",459,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAC","D",,"A","2012","D"
"20151","02926993",22,0,"1","02","D","105","D","2015","D",.,"A",36,"D","02","D",468,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","ACUXX","D",,"A","2015","D"
"20151","02927453",24,0,"5","01","D","105","D","2014","D",.,"A",36,"D","03","D",480,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",480,"D",480,"D",480,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEAZ","D",,"A","2014","D"
"20151","02927943",18,0,"5","01","D","105","D","2005","D",.,"A",60,"D","09","D",312,"D","3","D",.,"A",.,"A",250,"D",250,"D","11","D",312,"D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","FORBA","D",,"A","2005","D"
"20151","02928223",24,0,"5","01","D","105","D","2014","D",.,"A",39,"D","05","D",611,"D","3","D",.,"A",22000,"D",.,"A",.,"A",,"A",611,"D",611,"D",611,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BUIAR","D",,"A","2014","D"
"20151","02928913",15,0,"5","01","D","105","D","2014","D",.,"A",36,"D","03","D",296,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",296,"D",296,"D",296,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","CHEBS","D",,"A","2014","D"
"20151","02929483",8,0,"5","01","D","105","D","2007","D",.,"A",24,"D","01","F",362,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",362,"D",362,"D",362,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAD","D",,"A","2012","D"
"20151","02931253",28,0,"5","01","D","105","D","2014","D",.,"A",48,"D","11","D",300,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAR","D",,"A","2013","D"
"20151","02931253",29,0,"5","02","D","105","D","2012","D",.,"A",48,"D","08","D",300,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAN","D",,"A","2012","D"
"20151","02931483",11,0,"5","01","D","105","D","2014","D",.,"A",24,"D","08","D",225,"D","3","D",.,"A",.,"A",.,"C",.,"A",,"A",225,"D",225,"D",225,"D",.,"A",.,"A",.,"A",.,"B",.,"A","TOYAC","D",,"A","2014","D"
"20151","02932173",15,0,"5","01","D","105","D","2014","D",.,"A",24,"D","06","D",620,"D","3","D",.,"A",.,"A",4000,"D",.,"A",,"A",620,"D",620,"D",620,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","MRBAH","D",,"A","2014","D"
"20151","02932463",29,0,"5","01","D","105","D","2013","D",.,"A",39,"D","08","D",235,"D","3","D",.,"A",5850,"D",.,"A",.,"A",,"A",235,"D",235,"D",235,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CADAM","D",,"A","2013","D"
"20151","02933513",18,0,"5","01","D","105","D","2014","D",.,"A",30,"D","05","D",306,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",306,"D",306,"D",306,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MINAA","D",,"A","2014","D"
"20151","02933513",19,0,"5","02","D","105","D","2014","D",.,"A",30,"D","05","D",306,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",306,"D",306,"D",306,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MINAA","D",,"A","2014","D"
"20151","02933513",20,0,"1","03","D","105","D","2014","D",.,"A",36,"D","11","D",250,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MINAA","D",,"A","2014","D"
"20151","02944383",25,0,"5","01","D","105","D","2009","D",.,"A",60,"D","11","D",430,"D","3","D",.,"A",.,"A",3500,"D",.,"A","12","D",430,"D",.,"A",.,"A",.,"A",.,"A",.,"A",3500,"D",.,"A","TOYBA","D",,"A","2012","D"
"20151","02944623",15,0,"5","01","D","105","D","2013","D",.,"A",.,"C","12","F",.,"C",,"C",.,"A",.,"A",.,"A",.,"A",,"A",872,"F",872,"F",872,"F",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAO","D",,"A","2011","F"
"20151","02944643",24,0,"1","01","D","105","D","2015","D",.,"A",60,"D","02","D",226,"D","3","D",.,"A",.,"A",3500,"D",.,"A",,"A",.,"A",.,"A",226,"D",.,"A",.,"A",.,"A",3500,"D",.,"A","XXXXX","D",,"A","2015","D"
"20151","02944893",24,0,"5","01","D","105","D","2013","D",.,"A",36,"D","08","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MITAQ","D",,"A","2013","D"
"20151","02944973",43,0,"5","01","D","105","D","2013","D",.,"A",36,"D","03","D",324,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",324,"D",324,"D",324,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","CHEBU","D",,"A","2013","D"
"20151","02945433",46,0,"5","01","D","105","D","2012","D",.,"A",36,"D","11","D",270,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",270,"D",270,"D",270,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","NISAP","D",,"A","2012","D"
"20151","02945933",12,0,"5","01","D","105","D","2012","D",.,"A",30,"D","12","D",280,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",280,"D",280,"D",280,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MRBAE","D",,"A","2012","D"
"20151","02946083",7,0,"5","01","D","105","D","2005","D",.,"A",48,"D","03","D",350,"D","3","D",.,"A",2000,"D",1000,"D",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","ACUAI","D",,"A","2012","D"
"20151","02946193",9,0,"5","01","D","105","D","2014","D",.,"A",.,"C","12","F",750,"D","3","D",.,"A",.,"A",.,"C",.,"A",,"A",750,"D",750,"D",750,"D",.,"A",.,"A",.,"A",.,"B",.,"A","MRBXX","D",,"A","2013","F"
"20151","02947403",17,0,"5","01","D","105","D","2012","D",.,"A",36,"D","03","D",420,"D","3","D",.,"A",9200,"D",2000,"D",.,"A",,"A",420,"D",420,"D",420,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","HONAA","D",,"A","2013","D"
"20151","02948253",25,0,"5","01","D","105","D","2012","D",.,"A",36,"D","01","D",640,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",640,"D",640,"D",640,"D",.,"A",.,"A",.,"A",.,"A",.,"A","INFAH","D",,"A","2012","D"
"20151","02948943",15,0,"5","01","D","105","D","2005","D",.,"A",36,"D","02","D",190,"D","3","D",.,"A",.,"A",1000,"D",.,"A","01","D",190,"D",190,"D",190,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","DODAD","D",,"A","2013","D"
